Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
188	300.000	-0.055	299.999	0.479	3.338	1.991	1783020380.660
189	300.000	0.023	300.001	0.542	2.484	1.991	1783020380.915
190	300.000	-0.039	299.998	0.765	0.902	1.991	1783020381.136
191	300.000	-0.015	300.001	0.722	6.035	1.991	1783020381.403
192	300.000	-0.010	299.998	0.462	5.241	1.991	1783020381.656
193	300.000	-0.018	300.003	0.622	3.526	1.991	1783020381.922
194	300.000	0.010	300.004	0.765	2.075	1.991	1783020382.158
195	300.000	0.009	299.998	0.767	1.166	1.991	1783020382.390
196	300.000	0.025	300.003	0.701	0.040	1.991	1783020382.630
197	300.000	0.002	300.005	0.463	5.115	1.991	1783020382.887
198	300.000	0.015	299.999	0.452	3.338	1.991	1783020383.171
199	300.000	0.014	300.000	0.698	2.031	1.991	1783020383.392
200	300.000	0.043	299.997	0.771	1.039	1.991	1783020383.659
201	300.000	0.070	300.003	0.614	6.176	1.991	1783020383.910
202	300.000	-0.054	300.000	0.479	4.775	1.991	1783020384.159
203	300.000	-0.034	300.000	0.546	3.119	1.991	1783020384.387
204	300.000	0.082	299.998	0.649	2.277	1.991	1783020384.638
205	300.000	0.005	300.001	0.699	1.182	1.991	1783020384.890
206	300.000	-0.022	299.999	0.673	0.154	1.991	1783020385.136
207	300.000	0.046	300.004	0.761	4.941	1.991	1783020385.403
208	300.000	0.024	300.002	0.694	3.412	1.991	1783020385.630
209	300.000	0.049	299.998	0.651	2.287	1.991	1783020385.897
210	300.000	0.050	300.002	0.704	1.149	1.991	1783020386.142
211	300.000	0.030	300.003	0.669	0.057	1.991	1783020386.383
212	300.000	0.007	300.001	0.584	4.699	1.991	1783020386.645
213	300.000	-0.001	300.001	0.559	3.377	1.991	1783020386.877
214	300.000	-0.018	300.000	0.734	2.230	1.991	1783020387.144
215	300.000	0.006	299.996	0.663	1.160	1.991	1783020387.373
216	300.000	0.032	300.002	0.639	0.005	1.991	1783020387.640
217	300.000	-0.020	299.999	0.580	4.809	1.991	1783020387.894
218	300.000	-0.039	300.001	0.502	3.494	1.991	1783020388.131
219	300.000	0.052	299.999	0.742	2.077	1.991	1783020388.406
220	300.000	-0.003	299.996	0.814	0.983	1.991	1783020388.628
221	300.000	-0.035	300.000	0.579	6.117	1.991	1783020388.886
222	300.000	-0.022	299.999	0.605	5.117	1.991	1783020389.139
223	300.000	0.018	300.000	0.581	3.356	1.991	1783020389.402
224	300.000	-0.045	300.000	0.695	2.187	1.991	1783020389.647
225	300.000	0.042	300.002	0.684	0.940	1.991	1783020389.888
226	300.000	-0.006	299.997	0.539	5.901	1.991	1783020390.143
227	300.000	-0.011	300.000	0.561	4.924	1.991	1783020390.400
228	300.000	-0.057	300.003	0.657	3.171	1.991	1783020390.653
229	300.000	-0.059	300.004	0.759	2.326	1.991	1783020390.881
230	300.000	-0.014	300.000	0.676	0.900	1.991	1783020391.162
231	300.000	-0.012	300.000	0.639	5.864	1.991	1783020391.389
232	300.000	-0.004	299.996	0.590	4.791	1.991	1783020391.657
233	300.000	0.064	299.999	0.672	3.064	1.991	1783020391.917
234	300.000	0.030	300.000	0.760	1.788	1.991	1783020392.202
235	300.000	-0.060	299.997	0.840	0.789	1.991	1783020392.437
236	300.000	-0.008	299.999	0.586	5.848	1.991	1783020392.702
237	300.000	0.028	300.004	0.698	4.581	1.991	1783020392.954
238	300.000	0.029	300.000	0.632	3.096	1.991	1783020393.203
239	300.000	0.012	300.002	0.836	1.731	1.991	1783020393.451
240	300.000	0.019	300.001	0.571	0.625	1.991	1783020393.699
241	300.000	0.069	300.000	0.565	5.821	1.991	1783020393.954
242	300.000	-0.013	300.005	0.629	4.447	1.991	1783020394.188
243	300.000	-0.005	300.003	0.705	3.220	1.991	1783020394.446
244	300.000	0.006	300.002	0.758	1.689	1.991	1783020394.681
245	300.000	-0.043	299.998	0.656	0.616	1.991	1783020394.938
246	300.000	-0.043	299.999	0.628	5.868	1.991	1783020395.210
247	300.000	0.004	299.997	0.541	4.461	1.991	1783020395.480
