Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Timestamp (s)
150	400.000	-0.015	400.004	0.727	0.924	1773331390.401
151	400.000	0.022	400.001	0.635	0.901	1773331390.638
152	400.000	-0.006	400.002	0.288	0.645	1773331390.898
153	400.000	0.016	400.001	0.156	4.453	1773331391.221
154	400.000	-0.001	399.999	0.514	4.094	1773331391.499
155	400.000	0.024	400.003	0.828	4.011	1773331391.766
156	400.000	0.017	399.999	0.874	3.830	1773331392.015
157	400.000	-0.018	400.000	0.759	3.842	1773331392.251
158	400.000	0.018	399.998	0.740	3.661	1773331392.511
159	400.000	-0.001	400.000	0.483	3.302	1773331392.752
160	400.000	-0.011	400.000	0.118	3.143	1773331393.065
161	400.000	0.005	399.999	0.418	1.408	1773331393.335
162	400.000	0.006	399.996	0.492	1.231	1773331393.584
163	400.000	-0.004	400.000	0.681	0.905	1773331393.858
164	400.000	0.020	399.999	0.738	0.967	1773331394.133
165	400.000	-0.018	400.000	0.450	0.637	1773331394.431
166	400.000	-0.013	399.998	0.160	0.113	1773331394.697
167	400.000	-0.024	400.003	0.230	4.273	1773331394.952
168	400.000	0.025	400.000	0.455	3.883	1773331395.187
169	400.000	-0.019	399.999	0.756	3.885	1773331395.459
170	400.000	-0.003	399.998	0.940	4.049	1773331395.776
171	400.000	0.030	400.000	0.722	3.798	1773331396.017
172	400.000	-0.021	400.002	0.739	3.675	1773331396.278
173	400.000	0.004	400.002	0.328	3.359	1773331396.575
174	400.000	0.017	400.001	0.246	2.417	1773331396.838
175	400.000	-0.019	400.002	0.308	1.640	1773331397.144
176	400.000	0.028	399.997	0.664	1.016	1773331397.448
177	400.000	0.020	399.998	0.652	0.887	1773331397.758
178	400.000	0.016	399.999	0.503	0.728	1773331398.025
179	400.000	0.018	399.996	0.338	0.418	1773331398.282
180	400.000	-0.003	400.001	0.127	4.057	1773331398.582
181	400.000	0.001	400.001	0.403	4.051	1773331398.836
182	400.000	0.018	400.003	0.738	3.867	1773331399.150
183	400.000	-0.003	400.000	0.796	3.887	1773331399.397
184	400.000	0.021	399.999	0.675	3.709	1773331399.649
185	400.000	-0.019	400.000	0.705	3.677	1773331399.960
186	400.000	0.012	400.001	0.471	3.257	1773331400.207
187	400.000	-0.025	400.002	0.221	2.428	1773331400.468
188	400.000	-0.002	400.002	0.259	1.249	1773331400.751
189	400.000	-0.014	399.999	0.547	1.097	1773331401.032
190	400.000	-0.018	400.004	0.694	1.052	1773331401.318
191	400.000	0.028	400.006	0.593	0.940	1773331401.588
192	400.000	-0.004	399.999	0.454	0.646	1773331401.890
193	400.000	-0.011	400.001	0.171	5.546	1773331402.145
194	400.000	0.001	400.003	0.428	4.204	1773331402.451
195	400.000	-0.018	399.996	0.634	4.132	1773331402.719
196	400.000	-0.006	399.999	0.757	3.801	1773331402.993
197	400.000	-0.037	399.999	0.909	3.837	1773331403.264
