Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)
605	300.000	-0.008	299.996	0.196	0.802	1.991	1771525099.595	1771525099.595	1771525099.595	1771525099.595	1771525099.595	1771525099.595
606	300.000	0.002	299.999	0.418	2.904	1.991	1771525099.819	1771525099.819	1771525099.819	1771525099.819	1771525099.819	1771525099.819
607	300.000	-0.033	299.997	0.189	5.676	1.991	1771525100.051	1771525100.051	1771525100.051	1771525100.051	1771525100.051	1771525100.051
608	300.000	0.036	300.002	0.425	2.989	1.991	1771525100.274	1771525100.274	1771525100.274	1771525100.274	1771525100.274	1771525100.274
609	300.000	-0.049	299.998	0.267	3.555	1.991	1771525100.502	1771525100.502	1771525100.502	1771525100.502	1771525100.502	1771525100.502
610	300.000	0.026	300.001	0.288	2.025	1.991	1771525100.735	1771525100.735	1771525100.735	1771525100.735	1771525100.735	1771525100.735
611	300.000	0.033	300.002	0.529	3.724	1.991	1771525100.933	1771525100.933	1771525100.933	1771525100.933	1771525100.933	1771525100.933
612	300.000	-0.016	300.001	0.230	1.264	1.991	1771525101.163	1771525101.163	1771525101.163	1771525101.163	1771525101.163	1771525101.163
613	300.000	-0.032	299.999	0.638	3.444	1.991	1771525101.387	1771525101.387	1771525101.387	1771525101.387	1771525101.387	1771525101.387
614	300.000	-0.019	299.998	0.305	0.515	1.991	1771525101.632	1771525101.632	1771525101.632	1771525101.632	1771525101.632	1771525101.632
615	300.000	0.069	300.000	0.633	3.350	1.991	1771525101.856	1771525101.856	1771525101.856	1771525101.856	1771525101.856	1771525101.856
616	300.000	-0.016	300.002	0.133	0.413	1.991	1771525102.122	1771525102.122	1771525102.122	1771525102.122	1771525102.122	1771525102.122
617	300.000	0.003	299.996	0.736	3.506	1.991	1771525102.318	1771525102.318	1771525102.318	1771525102.318	1771525102.318	1771525102.318
618	300.000	0.027	299.999	0.235	6.199	1.991	1771525102.563	1771525102.563	1771525102.563	1771525102.563	1771525102.563	1771525102.563
619	300.000	-0.013	300.000	0.574	3.126	1.991	1771525102.834	1771525102.834	1771525102.834	1771525102.834	1771525102.834	1771525102.834
620	300.000	0.041	299.998	0.221	0.917	1.991	1771525103.056	1771525103.056	1771525103.056	1771525103.056	1771525103.056	1771525103.056
621	300.000	-0.039	300.004	0.444	2.860	1.991	1771525103.247	1771525103.247	1771525103.247	1771525103.247	1771525103.247	1771525103.247
622	300.000	0.026	299.997	0.314	3.990	1.991	1771525103.504	1771525103.504	1771525103.504	1771525103.504	1771525103.504	1771525103.504
623	300.000	-0.029	299.999	0.375	2.721	1.991	1771525103.770	1771525103.770	1771525103.770	1771525103.770	1771525103.770	1771525103.770
624	300.000	0.057	299.998	0.318	4.542	1.991	1771525103.977	1771525103.977	1771525103.977	1771525103.977	1771525103.977	1771525103.977
625	300.000	0.033	300.001	0.387	2.459	1.991	1771525104.241	1771525104.241	1771525104.241	1771525104.241	1771525104.241	1771525104.241
626	300.000	-0.005	300.002	0.354	4.279	1.991	1771525104.431	1771525104.431	1771525104.431	1771525104.431	1771525104.431	1771525104.431
627	300.000	0.003	300.001	0.249	1.591	1.991	1771525104.680	1771525104.680	1771525104.680	1771525104.680	1771525104.680	1771525104.680
628	300.000	0.021	300.001	0.614	3.665	1.991	1771525104.947	1771525104.947	1771525104.947	1771525104.947	1771525104.947	1771525104.947
629	300.000	-0.062	299.998	0.154	1.746	1.991	1771525105.174	1771525105.174	1771525105.174	1771525105.174	1771525105.174	1771525105.174
630	300.000	0.013	300.004	0.615	3.759	1.991	1771525105.426	1771525105.426	1771525105.426	1771525105.426	1771525105.426	1771525105.426
631	300.000	0.004	300.002	0.269	1.058	1.991	1771525105.624	1771525105.624	1771525105.624	1771525105.624	1771525105.624	1771525105.624
632	300.000	0.038	300.002	0.769	3.305	1.991	1771525105.859	1771525105.860	1771525105.860	1771525105.860	1771525105.860	1771525105.860
633	300.000	-0.005	299.999	0.204	5.454	1.991	1771525106.060	1771525106.060	1771525106.060	1771525106.060	1771525106.060	1771525106.060
634	300.000	-0.019	300.000	0.600	3.088	1.991	1771525106.324	1771525106.324	1771525106.324	1771525106.324	1771525106.324	1771525106.324
635	300.000	-0.008	299.996	0.153	0.182	1.991	1771525106.582	1771525106.582	1771525106.582	1771525106.582	1771525106.582	1771525106.582
636	300.000	-0.030	299.998	0.634	2.973	1.991	1771525106.819	1771525106.819	1771525106.819	1771525106.819	1771525106.819	1771525106.819
637	300.000	-0.019	299.998	0.188	5.017	1.991	1771525107.060	1771525107.060	1771525107.060	1771525107.060	1771525107.060	1771525107.060
638	300.000	0.005	299.998	0.623	2.974	1.991	1771525107.298	1771525107.298	1771525107.298	1771525107.298	1771525107.298	1771525107.298
639	300.000	0.049	300.002	0.587	4.780	1.991	1771525107.465	1771525107.465	1771525107.465	1771525107.465	1771525107.465	1771525107.465
640	300.000	-0.089	299.999	0.493	1.733	1.991	1771525107.701	1771525107.701	1771525107.701	1771525107.701	1771525107.701	1771525107.701
641	300.000	-0.026	299.998	0.640	3.846	1.991	1771525107.930	1771525107.930	1771525107.930	1771525107.930	1771525107.930	1771525107.930
642	300.000	-0.040	300.002	0.207	1.786	1.991	1771525108.164	1771525108.164	1771525108.164	1771525108.164	1771525108.164	1771525108.164
643	300.000	0.040	300.003	0.670	3.801	1.991	1771525108.415	1771525108.415	1771525108.415	1771525108.415	1771525108.415	1771525108.415
644	300.000	0.010	300.001	0.355	0.823	1.991	1771525108.625	1771525108.625	1771525108.625	1771525108.625	1771525108.625	1771525108.625
645	300.000	-0.036	299.999	0.731	3.579	1.991	1771525108.850	1771525108.850	1771525108.850	1771525108.850	1771525108.850	1771525108.850
646	300.000	-0.035	299.999	0.299	0.769	1.991	1771525109.127	1771525109.127	1771525109.127	1771525109.127	1771525109.127	1771525109.127
647	300.000	-0.004	299.999	0.724	3.592	1.991	1771525109.349	1771525109.349	1771525109.349	1771525109.349	1771525109.349	1771525109.349
648	300.000	-0.018	300.002	0.235	6.268	1.991	1771525109.557	1771525109.557	1771525109.557	1771525109.557	1771525109.557	1771525109.557
649	300.000	0.030	299.998	0.558	3.061	1.991	1771525109.730	1771525109.730	1771525109.730	1771525109.730	1771525109.730	1771525109.730
650	300.000	-0.001	300.002	0.579	4.056	1.991	1771525109.937	1771525109.937	1771525109.937	1771525109.937	1771525109.937	1771525109.937
651	300.000	-0.022	299.997	0.202	2.562	1.991	1771525110.212	1771525110.213	1771525110.213	1771525110.213	1771525110.213	1771525110.213
652	300.000	0.066	300.001	0.595	4.091	1.991	1771525110.419	1771525110.419	1771525110.419	1771525110.419	1771525110.419	1771525110.419
653	300.000	0.057	299.999	0.219	1.057	1.991	1771525110.619	1771525110.619	1771525110.619	1771525110.619	1771525110.619	1771525110.619
654	300.000	-0.003	300.004	0.628	3.553	1.991	1771525110.864	1771525110.864	1771525110.864	1771525110.864	1771525110.864	1771525110.864
655	300.000	-0.007	300.000	0.110	0.067	1.991	1771525111.122	1771525111.122	1771525111.122	1771525111.122	1771525111.122	1771525111.122
656	300.000	-0.011	300.001	0.603	3.404	1.991	1771525111.369	1771525111.369	1771525111.369	1771525111.369	1771525111.369	1771525111.369
657	300.000	0.011	299.996	0.128	6.049	1.991	1771525111.634	1771525111.634	1771525111.634	1771525111.634	1771525111.634	1771525111.634
658	300.000	-0.002	299.998	0.530	3.627	1.991	1771525111.868	1771525111.868	1771525111.868	1771525111.868	1771525111.868	1771525111.868
659	300.000	-0.015	300.001	0.196	0.647	1.991	1771525112.113	1771525112.113	1771525112.113	1771525112.113	1771525112.113	1771525112.113
660	300.000	-0.056	299.999	0.578	3.312	1.991	1771525112.303	1771525112.303	1771525112.303	1771525112.303	1771525112.303	1771525112.303
661	300.000	-0.048	300.003	0.158	5.956	1.991	1771525112.547	1771525112.547	1771525112.547	1771525112.547	1771525112.547	1771525112.547
662	300.000	-0.001	300.001	0.464	2.839	1.991	1771525112.736	1771525112.736	1771525112.736	1771525112.736	1771525112.736	1771525112.736
663	300.000	0.018	299.999	0.431	4.503	1.991	1771525112.950	1771525112.950	1771525112.950	1771525112.950	1771525112.950	1771525112.950
664	300.000	0.022	299.998	0.459	2.224	1.991	1771525113.203	1771525113.203	1771525113.203	1771525113.203	1771525113.203	1771525113.203
665	300.000	0.047	300.000	0.330	3.682	1.991	1771525113.412	1771525113.412	1771525113.412	1771525113.412	1771525113.412	1771525113.412
666	300.000	-0.009	300.002	0.205	1.707	1.991	1771525113.596	1771525113.596	1771525113.596	1771525113.596	1771525113.596	1771525113.596
667	300.000	-0.039	300.000	0.624	3.180	1.991	1771525113.814	1771525113.814	1771525113.814	1771525113.814	1771525113.814	1771525113.814
668	300.000	-0.057	300.000	0.219	0.363	1.991	1771525114.043	1771525114.043	1771525114.043	1771525114.043	1771525114.043	1771525114.043
669	300.000	-0.018	300.003	0.495	2.781	1.991	1771525114.242	1771525114.242	1771525114.242	1771525114.242	1771525114.242	1771525114.242
670	300.000	-0.007	300.002	0.341	4.745	1.991	1771525114.446	1771525114.446	1771525114.446	1771525114.446	1771525114.446	1771525114.446
671	300.000	-0.062	300.000	0.280	2.107	1.991	1771525114.683	1771525114.683	1771525114.683	1771525114.683	1771525114.683	1771525114.683
672	300.000	-0.023	300.000	0.695	3.965	1.991	1771525114.862	1771525114.862	1771525114.862	1771525114.862	1771525114.862	1771525114.862
673	300.000	-0.026	300.004	0.236	1.113	1.991	1771525115.114	1771525115.114	1771525115.114	1771525115.114	1771525115.114	1771525115.114
674	300.000	-0.022	299.998	0.503	3.247	1.991	1771525115.315	1771525115.315	1771525115.315	1771525115.315	1771525115.315	1771525115.315
675	300.000	0.023	300.000	0.245	0.138	1.991	1771525115.570	1771525115.570	1771525115.570	1771525115.570	1771525115.570	1771525115.570
676	300.000	-0.016	300.000	0.566	3.164	1.991	1771525115.795	1771525115.795	1771525115.795	1771525115.795	1771525115.795	1771525115.795
677	300.000	-0.003	299.998	0.107	0.704	1.991	1771525116.017	1771525116.017	1771525116.017	1771525116.017	1771525116.017	1771525116.017
678	300.000	-0.036	300.001	0.458	2.871	1.991	1771525116.230	1771525116.230	1771525116.230	1771525116.230	1771525116.230	1771525116.230
679	300.000	-0.033	300.001	0.168	5.085	1.991	1771525116.505	1771525116.505	1771525116.505	1771525116.505	1771525116.505	1771525116.505
680	300.000	-0.012	300.000	0.417	3.021	1.991	1771525116.741	1771525116.741	1771525116.741	1771525116.741	1771525116.741	1771525116.741
681	300.000	-0.036	299.999	0.143	3.991	1.991	1771525116.995	1771525116.995	1771525116.995	1771525116.995	1771525116.995	1771525116.995
682	300.000	0.052	299.999	0.409	3.095	1.991	1771525117.193	1771525117.193	1771525117.193	1771525117.193	1771525117.193	1771525117.193
683	300.000	-0.031	299.998	0.387	3.903	1.991	1771525117.435	1771525117.435	1771525117.435	1771525117.435	1771525117.435	1771525117.435
684	300.000	-0.007	299.999	0.357	2.034	1.991	1771525117.701	1771525117.701	1771525117.701	1771525117.701	1771525117.701	1771525117.701
685	300.000	0.051	299.999	0.472	4.074	1.991	1771525117.928	1771525117.928	1771525117.928	1771525117.928	1771525117.928	1771525117.928
686	300.000	0.009	300.002	0.284	2.608	1.991	1771525118.184	1771525118.184	1771525118.184	1771525118.184	1771525118.184	1771525118.184
687	300.000	-0.052	299.999	0.692	3.972	1.991	1771525118.397	1771525118.397	1771525118.397	1771525118.397	1771525118.397	1771525118.397
688	300.000	0.009	299.999	0.160	1.694	1.991	1771525118.640	1771525118.640	1771525118.640	1771525118.640	1771525118.640	1771525118.640
689	300.000	-0.046	300.000	0.512	3.822	1.991	1771525118.874	1771525118.874	1771525118.874	1771525118.874	1771525118.874	1771525118.874
690	300.000	-0.036	299.999	0.117	1.687	1.991	1771525119.132	1771525119.132	1771525119.132	1771525119.132	1771525119.132	1771525119.132
691	300.000	-0.001	299.999	0.585	3.777	1.991	1771525119.378	1771525119.378	1771525119.378	1771525119.378	1771525119.378	1771525119.378
692	300.000	-0.012	300.000	0.186	1.518	1.991	1771525119.624	1771525119.624	1771525119.624	1771525119.624	1771525119.624	1771525119.624
693	300.000	-0.022	300.003	0.618	3.994	1.991	1771525119.852	1771525119.852	1771525119.852	1771525119.852	1771525119.852	1771525119.852
694	300.000	-0.014	300.000	0.158	1.454	1.991	1771525120.134	1771525120.134	1771525120.134	1771525120.134	1771525120.134	1771525120.134
695	300.000	-0.024	299.999	0.543	3.788	1.991	1771525120.353	1771525120.353	1771525120.353	1771525120.353	1771525120.353	1771525120.353
696	300.000	0.008	299.998	0.288	1.369	1.991	1771525120.549	1771525120.549	1771525120.549	1771525120.549	1771525120.549	1771525120.549
697	300.000	-0.009	299.997	0.604	3.286	1.991	1771525120.728	1771525120.728	1771525120.728	1771525120.728	1771525120.728	1771525120.728
698	300.000	-0.007	300.003	0.343	4.676	1.991	1771525120.912	1771525120.912	1771525120.912	1771525120.912	1771525120.912	1771525120.912
699	300.000	0.041	300.001	0.323	2.076	1.991	1771525121.151	1771525121.151	1771525121.151	1771525121.151	1771525121.151	1771525121.151
700	300.000	-0.005	300.000	0.660	3.733	1.991	1771525121.385	1771525121.385	1771525121.385	1771525121.385	1771525121.385	1771525121.385
701	300.000	-0.001	300.000	0.146	1.978	1.991	1771525121.639	1771525121.639	1771525121.639	1771525121.639	1771525121.639	1771525121.639
702	300.000	0.055	299.999	0.494	3.623	1.991	1771525121.867	1771525121.867	1771525121.867	1771525121.867	1771525121.867	1771525121.867
703	300.000	0.032	300.000	0.191	1.723	1.991	1771525122.123	1771525122.123	1771525122.123	1771525122.123	1771525122.123	1771525122.123
704	300.000	0.014	300.002	0.478	3.432	1.991	1771525122.364	1771525122.364	1771525122.364	1771525122.364	1771525122.364	1771525122.364
705	300.000	-0.048	300.002	0.062	1.953	1.991	1771525122.569	1771525122.569	1771525122.569	1771525122.569	1771525122.569	1771525122.569
706	300.000	-0.046	300.000	0.521	3.251	1.991	1771525122.804	1771525122.804	1771525122.804	1771525122.804	1771525122.804	1771525122.804
707	300.000	-0.001	299.999	0.122	0.125	1.991	1771525123.040	1771525123.040	1771525123.040	1771525123.040	1771525123.040	1771525123.040
708	300.000	-0.035	299.999	0.532	3.049	1.991	1771525123.233	1771525123.233	1771525123.233	1771525123.233	1771525123.233	1771525123.233
709	300.000	-0.005	300.002	0.413	4.694	1.991	1771525123.428	1771525123.428	1771525123.428	1771525123.428	1771525123.428	1771525123.428
710	300.000	-0.004	300.002	0.332	2.128	1.991	1771525123.635	1771525123.635	1771525123.635	1771525123.635	1771525123.635	1771525123.635
711	300.000	0.054	300.000	0.386	3.874	1.991	1771525123.870	1771525123.870	1771525123.870	1771525123.870	1771525123.870	1771525123.870
712	300.000	0.043	300.004	0.274	1.799	1.991	1771525124.142	1771525124.142	1771525124.142	1771525124.142	1771525124.142	1771525124.142
713	300.000	-0.017	300.001	0.402	3.748	1.991	1771525124.382	1771525124.382	1771525124.382	1771525124.382	1771525124.382	1771525124.382
714	300.000	0.037	299.999	0.257	1.965	1.991	1771525124.640	1771525124.640	1771525124.640	1771525124.640	1771525124.640	1771525124.640
715	300.000	-0.030	300.002	0.610	3.760	1.991	1771525124.856	1771525124.856	1771525124.856	1771525124.856	1771525124.856	1771525124.856
716	300.000	0.017	299.998	0.109	0.261	1.991	1771525125.058	1771525125.058	1771525125.058	1771525125.058	1771525125.058	1771525125.058
717	300.000	0.017	300.000	0.520	3.143	1.991	1771525125.308	1771525125.308	1771525125.308	1771525125.308	1771525125.308	1771525125.308
718	300.000	-0.004	299.998	0.225	6.093	1.991	1771525125.582	1771525125.582	1771525125.582	1771525125.582	1771525125.582	1771525125.582
719	300.000	0.005	300.000	0.603	3.014	1.991	1771525125.785	1771525125.785	1771525125.785	1771525125.785	1771525125.785	1771525125.785
720	300.000	0.042	300.001	0.281	4.814	1.991	1771525125.979	1771525125.979	1771525125.979	1771525125.979	1771525125.979	1771525125.979
721	300.000	0.031	300.004	0.341	2.112	1.991	1771525126.196	1771525126.196	1771525126.196	1771525126.196	1771525126.196	1771525126.196
722	300.000	0.014	300.002	0.444	4.098	1.991	1771525126.460	1771525126.460	1771525126.460	1771525126.460	1771525126.460	1771525126.460
723	300.000	-0.001	299.998	0.158	1.947	1.991	1771525126.657	1771525126.657	1771525126.657	1771525126.657	1771525126.657	1771525126.657
724	300.000	0.018	299.998	0.439	3.582	1.991	1771525126.871	1771525126.871	1771525126.871	1771525126.871	1771525126.871	1771525126.871
725	300.000	-0.027	300.001	0.123	5.530	1.991	1771525127.130	1771525127.130	1771525127.130	1771525127.130	1771525127.130	1771525127.130
726	300.000	-0.021	300.003	0.634	3.378	1.991	1771525127.360	1771525127.360	1771525127.360	1771525127.360	1771525127.360	1771525127.360
727	300.000	0.025	299.998	0.316	6.244	1.991	1771525127.538	1771525127.538	1771525127.538	1771525127.538	1771525127.538	1771525127.538
728	300.000	-0.028	300.001	0.634	2.867	1.991	1771525127.742	1771525127.742	1771525127.742	1771525127.742	1771525127.742	1771525127.742
729	300.000	-0.038	300.002	0.370	4.907	1.991	1771525128.005	1771525128.005	1771525128.005	1771525128.005	1771525128.005	1771525128.005
730	300.000	0.008	299.996	0.577	2.733	1.991	1771525128.221	1771525128.221	1771525128.221	1771525128.221	1771525128.221	1771525128.221
731	300.000	-0.042	299.996	0.292	3.981	1.991	1771525128.403	1771525128.403	1771525128.403	1771525128.403	1771525128.403	1771525128.403
732	300.000	-0.039	299.998	0.069	1.377	1.991	1771525128.608	1771525128.608	1771525128.608	1771525128.608	1771525128.608	1771525128.608
733	300.000	-0.043	300.000	0.716	2.850	1.991	1771525128.804	1771525128.804	1771525128.804	1771525128.804	1771525128.804	1771525128.804
734	300.000	-0.037	300.000	0.283	5.647	1.991	1771525129.056	1771525129.056	1771525129.056	1771525129.056	1771525129.056	1771525129.056
735	300.000	-0.005	300.000	0.590	2.970	1.991	1771525129.325	1771525129.325	1771525129.325	1771525129.325	1771525129.325	1771525129.325
736	300.000	-0.008	299.999	0.189	0.095	1.991	1771525129.582	1771525129.582	1771525129.582	1771525129.582	1771525129.582	1771525129.582
737	300.000	-0.043	300.001	0.637	3.127	1.991	1771525129.811	1771525129.811	1771525129.811	1771525129.811	1771525129.811	1771525129.811
738	300.000	0.016	300.004	0.297	0.222	1.991	1771525130.039	1771525130.039	1771525130.039	1771525130.039	1771525130.039	1771525130.039
739	300.000	-0.027	300.000	0.600	2.693	1.991	1771525130.242	1771525130.242	1771525130.242	1771525130.242	1771525130.242	1771525130.242
740	300.000	0.041	299.999	0.280	5.240	1.991	1771525130.487	1771525130.487	1771525130.487	1771525130.487	1771525130.487	1771525130.487
741	300.000	0.060	300.000	0.547	2.382	1.991	1771525130.775	1771525130.775	1771525130.775	1771525130.775	1771525130.775	1771525130.775
742	300.000	-0.013	300.001	0.371	5.174	1.991	1771525131.009	1771525131.009	1771525131.009	1771525131.009	1771525131.009	1771525131.009
743	300.000	-0.019	299.999	0.564	2.591	1.991	1771525131.252	1771525131.252	1771525131.252	1771525131.252	1771525131.252	1771525131.252
744	300.000	-0.026	299.999	0.313	4.944	1.991	1771525131.500	1771525131.500	1771525131.500	1771525131.500	1771525131.500	1771525131.500
745	300.000	0.025	300.002	0.652	2.617	1.991	1771525131.714	1771525131.714	1771525131.714	1771525131.714	1771525131.714	1771525131.714
746	300.000	0.020	300.001	0.359	4.896	1.991	1771525131.954	1771525131.954	1771525131.954	1771525131.954	1771525131.954	1771525131.954
747	300.000	0.027	300.000	0.464	2.112	1.991	1771525132.167	1771525132.167	1771525132.167	1771525132.167	1771525132.167	1771525132.167
748	300.000	-0.044	300.001	0.390	3.854	1.991	1771525132.358	1771525132.358	1771525132.358	1771525132.358	1771525132.358	1771525132.358
749	300.000	0.005	299.998	0.107	2.044	1.991	1771525132.604	1771525132.604	1771525132.604	1771525132.604	1771525132.604	1771525132.604
750	300.000	0.009	300.003	0.542	3.646	1.991	1771525132.861	1771525132.861	1771525132.861	1771525132.861	1771525132.861	1771525132.861
751	300.000	0.029	299.998	0.195	1.107	1.991	1771525133.057	1771525133.057	1771525133.057	1771525133.057	1771525133.057	1771525133.057
752	300.000	-0.000	300.001	0.717	3.223	1.991	1771525133.278	1771525133.278	1771525133.278	1771525133.278	1771525133.278	1771525133.278
753	300.000	0.008	300.000	0.347	5.290	1.991	1771525133.505	1771525133.505	1771525133.505	1771525133.505	1771525133.505	1771525133.505
754	300.000	0.076	300.001	0.685	3.050	1.991	1771525133.758	1771525133.758	1771525133.758	1771525133.758	1771525133.758	1771525133.758
755	300.000	-0.015	300.000	0.333	5.254	1.991	1771525133.962	1771525133.962	1771525133.962	1771525133.962	1771525133.962	1771525133.962
756	300.000	0.030	299.999	0.498	2.703	1.991	1771525134.163	1771525134.163	1771525134.163	1771525134.163	1771525134.163	1771525134.163
757	300.000	0.008	299.999	0.261	4.813	1.991	1771525134.447	1771525134.447	1771525134.447	1771525134.447	1771525134.447	1771525134.447
758	300.000	0.019	300.001	0.526	2.249	1.991	1771525134.698	1771525134.698	1771525134.698	1771525134.698	1771525134.698	1771525134.698
759	300.000	0.007	300.000	0.398	4.827	1.991	1771525134.941	1771525134.941	1771525134.941	1771525134.941	1771525134.941	1771525134.941
760	300.000	0.004	300.001	0.481	2.711	1.991	1771525135.187	1771525135.187	1771525135.187	1771525135.187	1771525135.187	1771525135.187
761	300.000	0.013	300.001	0.323	4.764	1.991	1771525135.435	1771525135.435	1771525135.435	1771525135.435	1771525135.435	1771525135.435
762	300.000	0.076	299.999	0.479	2.763	1.991	1771525135.693	1771525135.693	1771525135.693	1771525135.693	1771525135.693	1771525135.693
763	300.000	0.018	299.996	0.442	5.026	1.991	1771525135.952	1771525135.952	1771525135.952	1771525135.952	1771525135.952	1771525135.952
764	300.000	-0.006	300.000	0.586	2.656	1.991	1771525136.189	1771525136.189	1771525136.189	1771525136.189	1771525136.189	1771525136.189
765	300.000	-0.008	300.001	0.309	4.562	1.991	1771525136.415	1771525136.415	1771525136.415	1771525136.415	1771525136.415	1771525136.415
766	300.000	-0.005	299.999	0.463	2.385	1.991	1771525136.689	1771525136.689	1771525136.689	1771525136.689	1771525136.689	1771525136.689
767	300.000	-0.010	300.000	0.387	4.843	1.991	1771525136.914	1771525136.914	1771525136.914	1771525136.914	1771525136.914	1771525136.914
768	300.000	0.008	299.999	0.412	2.531	1.991	1771525137.129	1771525137.129	1771525137.129	1771525137.129	1771525137.129	1771525137.129
769	300.000	-0.075	300.005	0.355	4.378	1.991	1771525137.371	1771525137.371	1771525137.371	1771525137.371	1771525137.371	1771525137.371
770	300.000	-0.018	299.998	0.388	2.111	1.991	1771525137.633	1771525137.633	1771525137.633	1771525137.633	1771525137.633	1771525137.633
771	300.000	-0.014	300.001	0.429	4.413	1.991	1771525137.837	1771525137.837	1771525137.837	1771525137.837	1771525137.837	1771525137.837
772	300.000	0.026	300.001	0.203	1.640	1.991	1771525138.085	1771525138.085	1771525138.085	1771525138.085	1771525138.085	1771525138.085
773	300.000	-0.003	300.002	0.421	3.699	1.991	1771525138.330	1771525138.330	1771525138.330	1771525138.330	1771525138.330	1771525138.330
774	300.000	-0.013	300.001	0.193	1.537	1.991	1771525138.574	1771525138.574	1771525138.574	1771525138.574	1771525138.574	1771525138.574
775	300.000	-0.003	300.001	0.447	3.831	1.991	1771525138.829	1771525138.829	1771525138.829	1771525138.829	1771525138.829	1771525138.829
776	300.000	0.010	299.999	0.041	1.748	1.991	1771525139.082	1771525139.082	1771525139.082	1771525139.082	1771525139.082	1771525139.082
777	300.000	0.067	300.000	0.434	3.697	1.991	1771525139.325	1771525139.325	1771525139.325	1771525139.325	1771525139.325	1771525139.325
778	300.000	0.061	300.003	0.237	0.407	1.991	1771525139.525	1771525139.525	1771525139.525	1771525139.525	1771525139.525	1771525139.525
779	300.000	0.071	300.002	0.688	3.233	1.991	1771525139.729	1771525139.729	1771525139.729	1771525139.729	1771525139.729	1771525139.729
780	300.000	0.011	300.005	0.394	5.654	1.991	1771525139.946	1771525139.946	1771525139.946	1771525139.946	1771525139.946	1771525139.946
781	300.000	0.007	300.000	0.409	2.671	1.991	1771525140.160	1771525140.160	1771525140.160	1771525140.160	1771525140.160	1771525140.160
782	300.000	0.004	300.003	0.298	4.703	1.991	1771525140.385	1771525140.385	1771525140.385	1771525140.385	1771525140.385	1771525140.385
783	300.000	-0.016	300.000	0.271	2.896	1.991	1771525140.641	1771525140.641	1771525140.641	1771525140.641	1771525140.641	1771525140.641
784	300.000	0.024	300.002	0.320	4.468	1.991	1771525140.889	1771525140.889	1771525140.889	1771525140.889	1771525140.889	1771525140.889
785	300.000	0.017	300.001	0.249	2.685	1.991	1771525141.126	1771525141.126	1771525141.126	1771525141.126	1771525141.126	1771525141.126
786	300.000	-0.028	300.005	0.260	4.305	1.991	1771525141.378	1771525141.378	1771525141.378	1771525141.378	1771525141.378	1771525141.378
787	300.000	-0.060	300.001	0.010	4.596	1.991	1771525141.571	1771525141.571	1771525141.571	1771525141.571	1771525141.571	1771525141.571
788	300.000	0.032	299.996	0.507	3.566	1.991	1771525141.795	1771525141.795	1771525141.795	1771525141.795	1771525141.795	1771525141.795
789	300.000	-0.050	300.001	0.258	0.533	1.991	1771525141.987	1771525141.987	1771525141.987	1771525141.987	1771525141.987	1771525141.987
790	300.000	0.044	300.000	0.583	2.972	1.991	1771525142.179	1771525142.179	1771525142.179	1771525142.179	1771525142.179	1771525142.179
791	300.000	0.026	299.998	0.353	4.649	1.991	1771525142.382	1771525142.382	1771525142.382	1771525142.382	1771525142.382	1771525142.382
792	300.000	0.009	300.001	0.373	2.804	1.991	1771525142.637	1771525142.637	1771525142.637	1771525142.637	1771525142.637	1771525142.637
793	300.000	0.040	300.002	0.364	4.051	1.991	1771525142.881	1771525142.881	1771525142.881	1771525142.881	1771525142.881	1771525142.881
794	300.000	0.003	300.001	0.277	2.101	1.991	1771525143.146	1771525143.146	1771525143.146	1771525143.146	1771525143.146	1771525143.146
795	300.000	0.059	299.998	0.404	4.280	1.991	1771525143.373	1771525143.373	1771525143.373	1771525143.373	1771525143.373	1771525143.373
796	300.000	-0.041	300.001	0.220	2.174	1.991	1771525143.557	1771525143.557	1771525143.557	1771525143.557	1771525143.557	1771525143.557
797	300.000	-0.047	300.001	0.521	3.350	1.991	1771525143.821	1771525143.821	1771525143.821	1771525143.821	1771525143.821	1771525143.821
798	300.000	0.013	300.001	0.095	0.879	1.991	1771525144.049	1771525144.049	1771525144.049	1771525144.049	1771525144.049	1771525144.049
799	300.000	0.056	299.998	0.539	3.061	1.991	1771525144.291	1771525144.291	1771525144.291	1771525144.291	1771525144.291	1771525144.291
800	300.000	0.021	300.002	0.235	5.570	1.991	1771525144.543	1771525144.543	1771525144.543	1771525144.543	1771525144.543	1771525144.543
801	300.000	-0.053	299.999	0.528	2.655	1.991	1771525144.742	1771525144.742	1771525144.742	1771525144.742	1771525144.742	1771525144.742
802	300.000	0.007	300.002	0.248	5.499	1.991	1771525144.989	1771525144.989	1771525144.989	1771525144.989	1771525144.989	1771525144.989
803	300.000	-0.038	300.000	0.578	2.804	1.991	1771525145.231	1771525145.231	1771525145.231	1771525145.231	1771525145.231	1771525145.231
804	300.000	-0.041	299.999	0.240	5.667	1.991	1771525145.490	1771525145.490	1771525145.490	1771525145.490	1771525145.490	1771525145.490
805	300.000	-0.052	300.002	0.585	2.813	1.991	1771525145.733	1771525145.733	1771525145.733	1771525145.733	1771525145.733	1771525145.733
806	300.000	-0.020	300.002	0.339	4.840	1.991	1771525145.994	1771525145.994	1771525145.994	1771525145.994	1771525145.994	1771525145.994
