Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)
596	200.000	0.029	199.998	3.345	4.338	1.328	1771524231.870	1771524231.870	1771524231.870	1771524231.870	1771524231.870	1771524231.870
597	200.000	-0.010	200.004	3.254	4.414	1.328	1771524232.066	1771524232.066	1771524232.066	1771524232.066	1771524232.066	1771524232.066
598	200.000	-0.031	200.000	3.683	1.020	1.328	1771524232.285	1771524232.285	1771524232.285	1771524232.285	1771524232.285	1771524232.285
599	200.000	0.053	199.999	0.722	1.613	1.328	1771524232.501	1771524232.501	1771524232.501	1771524232.501	1771524232.501	1771524232.501
600	200.000	0.016	199.999	4.953	4.439	1.328	1771524232.692	1771524232.692	1771524232.692	1771524232.692	1771524232.692	1771524232.692
601	200.000	0.018	200.003	0.789	5.173	1.328	1771524232.874	1771524232.874	1771524232.874	1771524232.874	1771524232.874	1771524232.874
602	200.000	-0.040	199.999	5.331	1.339	1.328	1771524233.144	1771524233.144	1771524233.144	1771524233.144	1771524233.144	1771524233.144
603	200.000	0.010	199.998	3.735	4.423	1.328	1771524233.388	1771524233.388	1771524233.388	1771524233.388	1771524233.388	1771524233.388
604	200.000	-0.036	200.001	1.814	4.591	1.328	1771524233.635	1771524233.635	1771524233.635	1771524233.635	1771524233.635	1771524233.635
605	200.000	-0.009	200.000	5.609	1.136	1.328	1771524233.823	1771524233.823	1771524233.823	1771524233.823	1771524233.823	1771524233.823
606	200.000	0.012	200.000	1.909	4.327	1.328	1771524234.092	1771524234.092	1771524234.092	1771524234.092	1771524234.092	1771524234.092
607	200.000	0.013	199.999	3.285	4.446	1.328	1771524234.352	1771524234.352	1771524234.352	1771524234.352	1771524234.352	1771524234.352
608	200.000	-0.054	200.001	5.438	1.256	1.328	1771524234.559	1771524234.559	1771524234.559	1771524234.559	1771524234.559	1771524234.559
609	200.000	-0.019	200.000	0.668	4.208	1.328	1771524234.754	1771524234.754	1771524234.754	1771524234.754	1771524234.754	1771524234.754
610	200.000	-0.053	199.999	4.838	4.400	1.328	1771524234.949	1771524234.949	1771524234.949	1771524234.949	1771524234.949	1771524234.949
611	200.000	-0.028	200.003	0.822	5.049	1.328	1771524235.123	1771524235.123	1771524235.123	1771524235.123	1771524235.123	1771524235.123
612	200.000	0.014	199.998	5.538	1.258	1.328	1771524235.322	1771524235.322	1771524235.322	1771524235.322	1771524235.322	1771524235.322
613	200.000	-0.024	200.001	1.946	4.425	1.328	1771524235.578	1771524235.578	1771524235.578	1771524235.578	1771524235.578	1771524235.578
614	200.000	-0.038	199.999	3.046	4.509	1.328	1771524235.846	1771524235.846	1771524235.846	1771524235.846	1771524235.846	1771524235.846
615	200.000	-0.033	200.001	5.461	1.336	1.328	1771524236.071	1771524236.071	1771524236.071	1771524236.071	1771524236.071	1771524236.071
616	200.000	0.087	199.996	2.167	4.351	1.328	1771524236.318	1771524236.318	1771524236.318	1771524236.318	1771524236.318	1771524236.318
617	200.000	0.004	200.004	3.522	4.520	1.328	1771524236.545	1771524236.545	1771524236.545	1771524236.545	1771524236.545	1771524236.545
618	200.000	0.002	199.999	3.950	1.132	1.328	1771524236.753	1771524236.753	1771524236.753	1771524236.753	1771524236.753	1771524236.753
619	200.000	0.039	200.002	2.897	1.442	1.328	1771524236.944	1771524236.944	1771524236.944	1771524236.944	1771524236.944	1771524236.944
620	200.000	-0.063	199.999	4.562	4.330	1.328	1771524237.187	1771524237.187	1771524237.187	1771524237.187	1771524237.187	1771524237.187
621	200.000	-0.051	200.002	0.690	6.193	1.328	1771524237.392	1771524237.392	1771524237.392	1771524237.392	1771524237.392	1771524237.392
622	200.000	-0.030	200.000	5.024	1.352	1.328	1771524237.646	1771524237.646	1771524237.646	1771524237.646	1771524237.646	1771524237.646
623	200.000	0.015	199.996	4.325	4.347	1.328	1771524237.882	1771524237.882	1771524237.882	1771524237.882	1771524237.882	1771524237.882
624	200.000	0.043	199.997	1.557	4.686	1.328	1771524238.097	1771524238.097	1771524238.097	1771524238.097	1771524238.097	1771524238.097
625	200.000	0.028	200.004	5.436	1.294	1.328	1771524238.329	1771524238.329	1771524238.329	1771524238.329	1771524238.329	1771524238.329
626	200.000	0.022	200.005	2.669	4.381	1.328	1771524238.580	1771524238.580	1771524238.580	1771524238.580	1771524238.580	1771524238.580
627	200.000	0.015	200.000	3.275	4.493	1.328	1771524238.796	1771524238.796	1771524238.796	1771524238.796	1771524238.796	1771524238.796
628	200.000	0.022	200.004	4.772	1.132	1.328	1771524239.014	1771524239.014	1771524239.014	1771524239.014	1771524239.014	1771524239.014
629	200.000	0.036	199.999	0.203	3.437	1.328	1771524239.275	1771524239.275	1771524239.275	1771524239.275	1771524239.275	1771524239.275
630	200.000	0.031	199.998	4.035	4.434	1.328	1771524239.514	1771524239.514	1771524239.514	1771524239.514	1771524239.514	1771524239.514
631	200.000	0.042	200.001	4.056	1.084	1.328	1771524239.756	1771524239.756	1771524239.756	1771524239.756	1771524239.756	1771524239.756
632	200.000	0.020	199.997	0.706	4.072	1.328	1771524240.004	1771524240.004	1771524240.004	1771524240.004	1771524240.004	1771524240.004
633	200.000	0.097	199.998	4.684	4.363	1.328	1771524240.214	1771524240.214	1771524240.214	1771524240.214	1771524240.214	1771524240.214
634	200.000	0.021	200.004	2.737	0.936	1.328	1771524240.489	1771524240.489	1771524240.489	1771524240.489	1771524240.489	1771524240.489
635	200.000	0.023	199.999	1.604	1.365	1.328	1771524240.706	1771524240.706	1771524240.706	1771524240.706	1771524240.706	1771524240.706
636	200.000	-0.004	199.999	4.922	4.313	1.328	1771524240.892	1771524240.892	1771524240.892	1771524240.892	1771524240.892	1771524240.892
637	200.000	0.013	200.000	1.075	4.965	1.328	1771524241.140	1771524241.140	1771524241.140	1771524241.140	1771524241.140	1771524241.140
638	200.000	0.040	199.997	5.417	1.258	1.328	1771524241.349	1771524241.349	1771524241.349	1771524241.349	1771524241.349	1771524241.349
639	200.000	-0.074	200.001	3.367	4.300	1.328	1771524241.583	1771524241.583	1771524241.583	1771524241.583	1771524241.583	1771524241.583
640	200.000	-0.006	199.998	3.326	4.399	1.328	1771524241.762	1771524241.762	1771524241.762	1771524241.762	1771524241.762	1771524241.762
641	200.000	-0.038	199.996	3.894	1.017	1.328	1771524241.964	1771524241.964	1771524241.964	1771524241.964	1771524241.964	1771524241.964
642	200.000	-0.087	200.006	1.100	1.493	1.328	1771524242.215	1771524242.215	1771524242.215	1771524242.215	1771524242.215	1771524242.215
643	200.000	-0.028	199.998	4.753	4.314	1.328	1771524242.453	1771524242.453	1771524242.453	1771524242.453	1771524242.453	1771524242.453
644	200.000	0.082	199.999	2.422	0.939	1.328	1771524242.709	1771524242.709	1771524242.709	1771524242.709	1771524242.709	1771524242.709
645	200.000	-0.021	200.004	1.907	1.478	1.328	1771524242.944	1771524242.944	1771524242.944	1771524242.944	1771524242.944	1771524242.944
646	200.000	-0.013	199.999	4.675	4.352	1.328	1771524243.157	1771524243.157	1771524243.157	1771524243.157	1771524243.157	1771524243.157
647	200.000	0.009	199.996	1.156	4.756	1.328	1771524243.394	1771524243.394	1771524243.394	1771524243.394	1771524243.394	1771524243.394
648	200.000	-0.001	200.002	5.077	1.340	1.328	1771524243.635	1771524243.635	1771524243.635	1771524243.635	1771524243.635	1771524243.635
649	200.000	0.024	200.004	3.866	4.309	1.328	1771524243.837	1771524243.837	1771524243.837	1771524243.837	1771524243.837	1771524243.837
650	200.000	0.026	200.002	2.156	4.617	1.328	1771524244.106	1771524244.106	1771524244.106	1771524244.106	1771524244.106	1771524244.106
651	200.000	0.038	200.000	5.323	1.205	1.328	1771524244.342	1771524244.342	1771524244.342	1771524244.342	1771524244.342	1771524244.342
652	200.000	-0.012	200.001	3.548	4.347	1.328	1771524244.565	1771524244.565	1771524244.565	1771524244.565	1771524244.565	1771524244.565
653	200.000	-0.035	200.002	3.235	4.422	1.328	1771524244.777	1771524244.777	1771524244.777	1771524244.777	1771524244.777	1771524244.777
654	200.000	-0.039	200.003	4.942	1.153	1.328	1771524245.043	1771524245.043	1771524245.043	1771524245.043	1771524245.043	1771524245.043
655	200.000	-0.009	199.999	1.676	4.315	1.328	1771524245.258	1771524245.258	1771524245.258	1771524245.258	1771524245.258	1771524245.258
656	200.000	0.022	199.998	4.405	4.422	1.328	1771524245.455	1771524245.455	1771524245.455	1771524245.455	1771524245.455	1771524245.455
657	200.000	0.041	200.002	3.091	1.021	1.328	1771524245.708	1771524245.708	1771524245.708	1771524245.708	1771524245.708	1771524245.708
658	200.000	-0.005	200.001	0.700	1.638	1.328	1771524245.958	1771524245.958	1771524245.958	1771524245.958	1771524245.958	1771524245.958
659	200.000	0.014	199.996	4.382	4.314	1.328	1771524246.236	1771524246.236	1771524246.236	1771524246.236	1771524246.236	1771524246.236
660	200.000	-0.032	199.999	4.073	1.023	1.328	1771524246.478	1771524246.478	1771524246.478	1771524246.478	1771524246.478	1771524246.478
661	200.000	-0.023	200.001	0.487	1.841	1.328	1771524246.732	1771524246.732	1771524246.732	1771524246.732	1771524246.732	1771524246.732
662	200.000	-0.033	200.004	4.492	4.344	1.328	1771524246.951	1771524246.951	1771524246.951	1771524246.951	1771524246.951	1771524246.951
663	200.000	-0.040	199.999	1.887	0.747	1.328	1771524247.138	1771524247.138	1771524247.138	1771524247.138	1771524247.138	1771524247.138
664	200.000	-0.007	200.000	5.377	1.303	1.328	1771524247.316	1771524247.316	1771524247.316	1771524247.316	1771524247.316	1771524247.316
665	200.000	0.009	199.999	2.228	4.319	1.328	1771524247.493	1771524247.493	1771524247.493	1771524247.493	1771524247.493	1771524247.493
666	200.000	-0.026	199.999	4.247	4.416	1.328	1771524247.717	1771524247.717	1771524247.717	1771524247.717	1771524247.717	1771524247.717
667	200.000	0.004	200.000	3.423	1.009	1.328	1771524247.950	1771524247.950	1771524247.950	1771524247.950	1771524247.950	1771524247.950
668	200.000	0.035	199.998	1.006	1.713	1.328	1771524248.212	1771524248.212	1771524248.212	1771524248.212	1771524248.212	1771524248.212
669	200.000	-0.035	199.999	4.423	4.385	1.328	1771524248.455	1771524248.455	1771524248.455	1771524248.455	1771524248.455	1771524248.455
670	200.000	-0.009	199.999	2.292	0.828	1.328	1771524248.668	1771524248.668	1771524248.668	1771524248.668	1771524248.668	1771524248.668
671	200.000	0.042	200.001	2.981	1.387	1.328	1771524248.916	1771524248.916	1771524248.916	1771524248.916	1771524248.916	1771524248.916
672	200.000	0.034	199.997	4.634	4.308	1.328	1771524249.124	1771524249.124	1771524249.124	1771524249.124	1771524249.124	1771524249.124
673	200.000	0.010	200.001	1.294	4.817	1.328	1771524249.341	1771524249.341	1771524249.341	1771524249.341	1771524249.341	1771524249.341
674	200.000	-0.021	199.996	4.717	1.321	1.328	1771524249.608	1771524249.608	1771524249.608	1771524249.608	1771524249.608	1771524249.608
675	200.000	0.084	199.999	4.343	4.315	1.328	1771524249.814	1771524249.814	1771524249.814	1771524249.814	1771524249.814	1771524249.814
676	200.000	-0.024	200.001	2.286	4.508	1.328	1771524250.019	1771524250.019	1771524250.019	1771524250.019	1771524250.019	1771524250.019
677	200.000	0.018	200.001	5.395	1.260	1.328	1771524250.277	1771524250.277	1771524250.277	1771524250.277	1771524250.277	1771524250.277
678	200.000	0.026	200.003	2.863	4.307	1.328	1771524250.522	1771524250.522	1771524250.522	1771524250.522	1771524250.522	1771524250.522
679	200.000	0.063	200.004	3.123	4.488	1.328	1771524250.777	1771524250.777	1771524250.777	1771524250.777	1771524250.777	1771524250.777
680	200.000	-0.018	199.998	5.461	1.241	1.328	1771524251.008	1771524251.008	1771524251.008	1771524251.008	1771524251.008	1771524251.008
681	200.000	0.021	200.002	0.902	4.227	1.328	1771524251.183	1771524251.183	1771524251.183	1771524251.183	1771524251.183	1771524251.183
682	200.000	0.004	199.997	4.653	4.395	1.328	1771524251.410	1771524251.410	1771524251.410	1771524251.410	1771524251.410	1771524251.410
683	200.000	-0.023	200.001	2.557	0.987	1.328	1771524251.670	1771524251.670	1771524251.670	1771524251.670	1771524251.670	1771524251.670
684	200.000	-0.011	200.003	2.764	1.436	1.328	1771524251.872	1771524251.872	1771524251.872	1771524251.872	1771524251.872	1771524251.872
685	200.000	0.071	199.997	4.745	4.392	1.328	1771524252.075	1771524252.075	1771524252.075	1771524252.075	1771524252.075	1771524252.075
686	200.000	0.029	200.002	0.601	6.120	1.328	1771524252.353	1771524252.353	1771524252.353	1771524252.353	1771524252.353	1771524252.353
687	200.000	-0.009	200.000	4.937	1.306	1.328	1771524252.571	1771524252.571	1771524252.571	1771524252.571	1771524252.571	1771524252.571
688	200.000	-0.046	200.001	3.351	4.373	1.328	1771524252.757	1771524252.757	1771524252.757	1771524252.757	1771524252.757	1771524252.757
689	200.000	0.055	200.000	3.515	4.456	1.328	1771524252.953	1771524252.953	1771524252.953	1771524252.953	1771524252.953	1771524252.953
690	200.000	0.039	200.001	4.591	1.182	1.328	1771524253.238	1771524253.238	1771524253.238	1771524253.238	1771524253.238	1771524253.238
691	200.000	0.033	200.000	1.303	4.187	1.328	1771524253.454	1771524253.454	1771524253.454	1771524253.454	1771524253.454	1771524253.454
692	200.000	-0.021	200.001	4.384	4.421	1.328	1771524253.635	1771524253.635	1771524253.635	1771524253.635	1771524253.635	1771524253.635
693	200.000	-0.014	199.995	2.476	0.949	1.328	1771524253.905	1771524253.905	1771524253.905	1771524253.905	1771524253.905	1771524253.905
694	200.000	-0.059	199.997	1.502	1.467	1.328	1771524254.156	1771524254.156	1771524254.156	1771524254.156	1771524254.156	1771524254.156
695	200.000	-0.000	200.000	4.357	4.439	1.328	1771524254.409	1771524254.409	1771524254.409	1771524254.409	1771524254.409	1771524254.409
696	200.000	-0.001	199.997	3.118	1.114	1.328	1771524254.646	1771524254.646	1771524254.646	1771524254.646	1771524254.646	1771524254.646
697	200.000	-0.009	200.002	2.114	1.598	1.328	1771524254.880	1771524254.880	1771524254.880	1771524254.880	1771524254.880	1771524254.880
698	200.000	0.069	200.001	4.814	4.402	1.328	1771524255.132	1771524255.132	1771524255.132	1771524255.132	1771524255.132	1771524255.132
699	200.000	-0.004	200.001	1.234	0.672	1.328	1771524255.326	1771524255.326	1771524255.326	1771524255.326	1771524255.326	1771524255.326
700	200.000	-0.081	200.001	5.558	1.397	1.328	1771524255.515	1771524255.515	1771524255.515	1771524255.515	1771524255.515	1771524255.515
701	200.000	-0.066	200.004	3.072	4.383	1.328	1771524255.719	1771524255.719	1771524255.719	1771524255.719	1771524255.719	1771524255.719
702	200.000	-0.034	200.001	3.456	4.495	1.328	1771524255.963	1771524255.963	1771524255.963	1771524255.963	1771524255.963	1771524255.963
703	200.000	-0.003	200.001	4.907	1.254	1.328	1771524256.219	1771524256.219	1771524256.219	1771524256.219	1771524256.219	1771524256.219
704	200.000	-0.020	200.004	2.052	4.331	1.328	1771524256.441	1771524256.441	1771524256.441	1771524256.441	1771524256.441	1771524256.441
705	200.000	0.059	200.005	3.149	4.474	1.328	1771524256.719	1771524256.719	1771524256.719	1771524256.719	1771524256.719	1771524256.719
706	200.000	-0.031	200.000	5.232	1.224	1.328	1771524256.952	1771524256.952	1771524256.952	1771524256.952	1771524256.952	1771524256.952
707	200.000	-0.023	200.001	0.454	3.685	1.328	1771524257.141	1771524257.141	1771524257.141	1771524257.141	1771524257.141	1771524257.141
708	200.000	0.009	199.998	4.998	4.416	1.328	1771524257.313	1771524257.313	1771524257.313	1771524257.313	1771524257.313	1771524257.313
709	200.000	-0.048	200.006	1.125	4.816	1.328	1771524257.536	1771524257.536	1771524257.536	1771524257.536	1771524257.536	1771524257.536
710	200.000	0.028	200.002	5.684	1.295	1.328	1771524257.777	1771524257.777	1771524257.777	1771524257.777	1771524257.777	1771524257.777
711	200.000	-0.065	199.998	3.831	4.401	1.328	1771524258.021	1771524258.021	1771524258.021	1771524258.021	1771524258.021	1771524258.021
712	200.000	-0.010	199.998	1.853	4.652	1.328	1771524258.249	1771524258.249	1771524258.249	1771524258.249	1771524258.249	1771524258.249
713	200.000	-0.026	200.004	5.488	1.291	1.328	1771524258.455	1771524258.455	1771524258.455	1771524258.455	1771524258.455	1771524258.455
714	200.000	-0.019	200.005	1.633	4.292	1.328	1771524258.692	1771524258.692	1771524258.692	1771524258.692	1771524258.692	1771524258.692
715	200.000	-0.021	199.996	4.242	4.533	1.328	1771524258.901	1771524258.901	1771524258.901	1771524258.901	1771524258.901	1771524258.901
716	200.000	0.046	199.999	3.791	1.147	1.328	1771524259.160	1771524259.160	1771524259.160	1771524259.160	1771524259.160	1771524259.160
717	200.000	-0.025	199.998	2.731	1.455	1.328	1771524259.353	1771524259.353	1771524259.353	1771524259.353	1771524259.353	1771524259.353
718	200.000	-0.055	199.997	4.720	4.477	1.328	1771524259.599	1771524259.599	1771524259.599	1771524259.599	1771524259.599	1771524259.599
719	200.000	0.008	200.000	1.348	0.760	1.328	1771524259.863	1771524259.863	1771524259.863	1771524259.863	1771524259.863	1771524259.863
720	200.000	-0.001	199.997	3.012	1.419	1.328	1771524260.090	1771524260.090	1771524260.090	1771524260.090	1771524260.090	1771524260.090
721	200.000	-0.012	199.998	4.568	4.417	1.328	1771524260.269	1771524260.269	1771524260.269	1771524260.269	1771524260.269	1771524260.269
722	200.000	-0.012	199.999	3.155	4.508	1.328	1771524260.474	1771524260.474	1771524260.474	1771524260.474	1771524260.474	1771524260.474
723	200.000	0.008	200.002	5.406	1.204	1.328	1771524260.735	1771524260.735	1771524260.735	1771524260.735	1771524260.735	1771524260.735
724	200.000	-0.002	200.000	1.881	4.333	1.328	1771524260.962	1771524260.962	1771524260.962	1771524260.962	1771524260.962	1771524260.962
725	200.000	0.031	199.999	4.102	4.452	1.328	1771524261.157	1771524261.157	1771524261.157	1771524261.157	1771524261.157	1771524261.157
726	200.000	0.002	200.001	3.216	1.045	1.328	1771524261.448	1771524261.448	1771524261.448	1771524261.448	1771524261.448	1771524261.448
727	200.000	0.026	200.001	0.643	2.259	1.328	1771524261.667	1771524261.667	1771524261.667	1771524261.667	1771524261.667	1771524261.667
728	200.000	-0.015	200.002	4.676	4.474	1.328	1771524261.905	1771524261.905	1771524261.905	1771524261.905	1771524261.905	1771524261.905
729	200.000	-0.033	199.997	3.235	1.149	1.328	1771524262.171	1771524262.171	1771524262.171	1771524262.171	1771524262.171	1771524262.171
730	200.000	-0.000	200.003	1.240	1.691	1.328	1771524262.424	1771524262.424	1771524262.424	1771524262.424	1771524262.424	1771524262.424
731	200.000	-0.008	200.002	4.453	4.362	1.328	1771524262.668	1771524262.668	1771524262.668	1771524262.668	1771524262.668	1771524262.668
732	200.000	0.019	199.999	3.609	1.115	1.328	1771524262.918	1771524262.918	1771524262.918	1771524262.918	1771524262.918	1771524262.918
733	200.000	-0.084	200.001	0.703	2.009	1.328	1771524263.127	1771524263.127	1771524263.127	1771524263.127	1771524263.127	1771524263.127
734	200.000	-0.024	200.002	4.646	4.467	1.328	1771524263.392	1771524263.392	1771524263.392	1771524263.392	1771524263.392	1771524263.392
735	200.000	-0.033	200.004	2.806	1.020	1.328	1771524263.591	1771524263.591	1771524263.591	1771524263.591	1771524263.591	1771524263.591
736	200.000	-0.042	200.005	3.056	1.392	1.328	1771524263.831	1771524263.831	1771524263.831	1771524263.831	1771524263.831	1771524263.831
737	200.000	-0.049	199.999	4.949	4.414	1.328	1771524264.089	1771524264.089	1771524264.089	1771524264.089	1771524264.089	1771524264.089
738	200.000	0.068	199.998	1.874	0.937	1.328	1771524264.309	1771524264.309	1771524264.309	1771524264.309	1771524264.309	1771524264.309
739	200.000	-0.027	200.001	4.958	1.359	1.328	1771524264.501	1771524264.501	1771524264.501	1771524264.501	1771524264.501	1771524264.501
740	200.000	0.000	200.002	4.253	4.369	1.328	1771524264.770	1771524264.770	1771524264.770	1771524264.770	1771524264.770	1771524264.770
741	200.000	-0.020	200.001	1.130	4.891	1.328	1771524265.004	1771524265.004	1771524265.004	1771524265.004	1771524265.004	1771524265.004
742	200.000	-0.010	199.999	5.642	1.323	1.328	1771524265.221	1771524265.221	1771524265.221	1771524265.221	1771524265.221	1771524265.221
743	200.000	-0.021	200.001	3.258	4.372	1.328	1771524265.450	1771524265.450	1771524265.450	1771524265.450	1771524265.450	1771524265.450
744	200.000	-0.001	200.003	2.696	4.512	1.328	1771524265.708	1771524265.708	1771524265.708	1771524265.708	1771524265.708	1771524265.708
745	200.000	0.009	200.000	5.610	1.276	1.328	1771524265.938	1771524265.938	1771524265.938	1771524265.938	1771524265.938	1771524265.938
746	200.000	-0.036	199.999	2.727	4.388	1.328	1771524266.205	1771524266.205	1771524266.205	1771524266.205	1771524266.205	1771524266.205
747	200.000	-0.021	200.004	3.148	4.511	1.328	1771524266.449	1771524266.449	1771524266.449	1771524266.449	1771524266.449	1771524266.449
748	200.000	-0.022	199.995	5.524	1.295	1.328	1771524266.686	1771524266.686	1771524266.686	1771524266.686	1771524266.686	1771524266.686
749	200.000	0.014	199.999	2.095	4.346	1.328	1771524266.871	1771524266.871	1771524266.871	1771524266.871	1771524266.871	1771524266.871
750	200.000	-0.010	200.001	4.842	4.419	1.328	1771524267.073	1771524267.073	1771524267.073	1771524267.073	1771524267.073	1771524267.073
751	200.000	-0.029	199.999	0.941	0.487	1.328	1771524267.244	1771524267.244	1771524267.244	1771524267.244	1771524267.244	1771524267.244
752	200.000	-0.042	199.998	5.712	1.266	1.328	1771524267.446	1771524267.446	1771524267.446	1771524267.446	1771524267.446	1771524267.446
753	200.000	0.009	199.999	3.597	4.374	1.328	1771524267.739	1771524267.739	1771524267.739	1771524267.739	1771524267.739	1771524267.739
754	200.000	-0.005	200.003	2.213	4.554	1.328	1771524267.938	1771524267.938	1771524267.938	1771524267.938	1771524267.938	1771524267.938
755	200.000	0.017	199.998	5.599	1.248	1.328	1771524268.137	1771524268.137	1771524268.137	1771524268.137	1771524268.137	1771524268.137
756	200.000	0.028	199.991	1.326	4.189	1.328	1771524268.403	1771524268.403	1771524268.403	1771524268.403	1771524268.403	1771524268.403
757	200.000	0.023	200.001	3.467	4.442	1.328	1771524268.653	1771524268.653	1771524268.653	1771524268.653	1771524268.653	1771524268.653
758	200.000	-0.084	200.004	5.367	1.212	1.328	1771524268.917	1771524268.917	1771524268.917	1771524268.917	1771524268.917	1771524268.917
759	200.000	0.010	200.002	2.802	4.345	1.328	1771524269.142	1771524269.142	1771524269.142	1771524269.142	1771524269.142	1771524269.142
760	200.000	-0.065	200.001	4.018	4.396	1.328	1771524269.334	1771524269.334	1771524269.334	1771524269.334	1771524269.334	1771524269.334
761	200.000	0.045	199.998	3.558	1.119	1.328	1771524269.599	1771524269.599	1771524269.599	1771524269.599	1771524269.599	1771524269.599
762	200.000	0.035	200.000	1.079	4.127	1.328	1771524269.865	1771524269.865	1771524269.865	1771524269.865	1771524269.865	1771524269.865
763	200.000	0.024	200.003	4.142	4.376	1.328	1771524270.068	1771524270.068	1771524270.068	1771524270.068	1771524270.068	1771524270.068
764	200.000	-0.079	200.001	3.951	1.109	1.328	1771524270.336	1771524270.336	1771524270.336	1771524270.336	1771524270.336	1771524270.336
765	200.000	0.023	200.002	0.596	3.583	1.328	1771524270.556	1771524270.556	1771524270.556	1771524270.556	1771524270.556	1771524270.556
766	200.000	0.013	200.000	4.615	4.333	1.328	1771524270.778	1771524270.778	1771524270.778	1771524270.778	1771524270.778	1771524270.778
767	200.000	-0.068	200.001	2.312	0.973	1.328	1771524271.030	1771524271.030	1771524271.030	1771524271.030	1771524271.030	1771524271.030
768	200.000	-0.031	200.002	2.749	1.337	1.328	1771524271.247	1771524271.247	1771524271.247	1771524271.247	1771524271.247	1771524271.247
769	200.000	-0.032	200.002	4.866	4.344	1.328	1771524271.446	1771524271.446	1771524271.446	1771524271.446	1771524271.446	1771524271.446
770	200.000	0.008	200.000	0.730	5.867	1.328	1771524271.720	1771524271.720	1771524271.720	1771524271.720	1771524271.720	1771524271.720
771	200.000	0.044	199.999	4.803	1.391	1.328	1771524271.961	1771524271.961	1771524271.961	1771524271.961	1771524271.961	1771524271.961
772	200.000	0.001	200.000	5.064	4.431	1.328	1771524272.221	1771524272.221	1771524272.221	1771524272.221	1771524272.221	1771524272.221
773	200.000	0.048	199.999	1.016	0.548	1.328	1771524272.465	1771524272.465	1771524272.465	1771524272.465	1771524272.465	1771524272.465
774	200.000	0.024	199.998	4.698	1.307	1.328	1771524272.717	1771524272.717	1771524272.717	1771524272.717	1771524272.717	1771524272.718
775	200.000	-0.036	199.997	4.907	4.392	1.328	1771524272.976	1771524272.976	1771524272.976	1771524272.976	1771524272.976	1771524272.976
776	200.000	0.036	200.002	1.189	0.395	1.328	1771524273.240	1771524273.240	1771524273.240	1771524273.240	1771524273.240	1771524273.240
777	200.000	-0.009	200.000	3.559	1.396	1.328	1771524273.446	1771524273.446	1771524273.446	1771524273.446	1771524273.446	1771524273.446
778	200.000	0.051	200.000	4.889	4.338	1.328	1771524273.643	1771524273.643	1771524273.643	1771524273.643	1771524273.643	1771524273.643
779	200.000	-0.060	200.002	3.159	4.543	1.328	1771524273.839	1771524273.839	1771524273.839	1771524273.839	1771524273.839	1771524273.839
780	200.000	0.046	199.999	5.202	1.237	1.328	1771524274.054	1771524274.054	1771524274.054	1771524274.054	1771524274.054	1771524274.054
781	200.000	0.029	199.998	0.389	3.117	1.328	1771524274.287	1771524274.287	1771524274.287	1771524274.287	1771524274.287	1771524274.287
782	200.000	-0.014	200.000	4.443	4.429	1.328	1771524274.531	1771524274.531	1771524274.531	1771524274.531	1771524274.531	1771524274.531
783	200.000	0.009	200.001	4.101	1.200	1.328	1771524274.762	1771524274.762	1771524274.762	1771524274.762	1771524274.762	1771524274.762
784	200.000	-0.034	199.996	1.672	1.662	1.328	1771524275.029	1771524275.030	1771524275.030	1771524275.030	1771524275.030	1771524275.030
785	200.000	-0.001	199.996	4.918	4.488	1.328	1771524275.266	1771524275.266	1771524275.266	1771524275.266	1771524275.266	1771524275.266
786	200.000	0.020	199.998	1.857	0.779	1.328	1771524275.454	1771524275.454	1771524275.454	1771524275.454	1771524275.454	1771524275.454
787	200.000	0.030	200.001	3.928	1.388	1.328	1771524275.713	1771524275.713	1771524275.713	1771524275.713	1771524275.713	1771524275.713
788	200.000	0.026	199.999	4.543	4.378	1.328	1771524275.917	1771524275.917	1771524275.917	1771524275.917	1771524275.917	1771524275.917
789	200.000	-0.004	199.999	1.572	4.932	1.328	1771524276.149	1771524276.149	1771524276.149	1771524276.149	1771524276.149	1771524276.149
790	200.000	-0.010	200.000	5.734	1.263	1.328	1771524276.408	1771524276.408	1771524276.408	1771524276.408	1771524276.408	1771524276.408
791	200.000	-0.023	199.995	4.133	4.325	1.328	1771524276.662	1771524276.662	1771524276.662	1771524276.662	1771524276.662	1771524276.662
792	200.000	-0.039	199.999	3.550	4.496	1.328	1771524276.908	1771524276.908	1771524276.908	1771524276.908	1771524276.908	1771524276.908
793	200.000	0.062	200.001	3.274	1.001	1.328	1771524277.159	1771524277.159	1771524277.159	1771524277.159	1771524277.159	1771524277.159
794	200.000	0.004	200.000	2.275	4.251	1.328	1771524277.369	1771524277.369	1771524277.369	1771524277.369	1771524277.369	1771524277.369
795	200.000	-0.015	200.000	4.203	4.484	1.328	1771524277.615	1771524277.615	1771524277.615	1771524277.615	1771524277.615	1771524277.615
796	200.000	0.008	200.002	4.202	1.112	1.328	1771524277.839	1771524277.839	1771524277.839	1771524277.839	1771524277.839	1771524277.839
797	200.000	-0.014	200.003	0.642	3.408	1.328	1771524278.086	1771524278.086	1771524278.086	1771524278.086	1771524278.086	1771524278.086
