Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Timestamp (s)
310	500.000	-0.001	499.999	1.965	5.082	1771616173.374
311	500.000	-0.002	500.002	2.045	5.063	1771616173.560
312	500.000	0.032	500.002	2.012	5.108	1771616173.803
313	500.000	-0.017	500.003	1.820	5.087	1771616174.018
314	500.000	0.010	500.001	1.968	5.128	1771616174.246
315	500.000	0.023	499.999	1.949	5.115	1771616174.525
316	500.000	0.070	500.000	1.957	5.142	1771616174.737
317	500.000	0.006	499.998	1.886	5.159	1771616174.945
318	500.000	0.001	499.999	1.914	5.153	1771616175.232
319	500.000	0.062	499.996	1.866	5.123	1771616175.442
320	500.000	0.021	499.997	1.968	5.135	1771616175.615
321	500.000	-0.074	499.999	1.842	5.180	1771616175.802
322	500.000	-0.013	499.999	1.931	5.149	1771616176.033
323	500.000	0.033	499.998	1.900	5.208	1771616176.253
324	500.000	-0.013	499.998	1.923	5.147	1771616176.530
325	500.000	0.059	500.000	2.062	5.091	1771616176.748
326	500.000	0.049	500.000	1.839	5.088	1771616176.931
327	500.000	-0.011	500.003	1.881	5.084	1771616177.137
328	500.000	-0.015	500.001	1.930	5.146	1771616177.370
329	500.000	0.037	499.997	1.949	5.150	1771616177.581
330	500.000	-0.011	499.998	1.917	5.126	1771616177.840
331	500.000	0.002	500.001	2.007	5.117	1771616178.040
332	500.000	-0.010	500.000	2.028	5.129	1771616178.245
333	500.000	-0.009	500.001	1.896	5.143	1771616178.522
334	500.000	-0.000	499.999	1.803	5.155	1771616178.747
335	500.000	0.020	500.004	1.919	5.062	1771616178.931
336	500.000	-0.022	499.999	2.024	5.080	1771616179.143
337	500.000	-0.029	499.999	2.005	5.089	1771616179.414
338	500.000	-0.020	500.005	1.992	5.092	1771616179.693
339	500.000	-0.003	500.001	1.829	5.156	1771616179.917
340	500.000	0.004	500.000	1.904	5.120	1771616180.175
341	500.000	0.009	499.999	2.020	5.128	1771616180.430
342	500.000	-0.021	499.998	1.979	5.120	1771616180.659
343	500.000	0.029	499.999	1.998	5.132	1771616180.931
344	500.000	0.011	499.996	1.977	5.138	1771616181.181
345	500.000	0.041	500.002	1.908	5.188	1771616181.408
346	500.000	0.026	499.999	1.993	5.100	1771616181.666
347	500.000	0.012	500.000	2.013	5.125	1771616181.923
348	500.000	-0.063	500.001	1.969	5.083	1771616182.175
349	500.000	-0.014	499.996	2.015	5.089	1771616182.420
350	500.000	-0.009	500.001	1.954	5.133	1771616182.667
