Frequency Set (GHz)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)
100.000	99.996	2.229	2.747
100.000	100.001	2.782	2.356
100.000	99.997	1.832	3.101
100.000	99.998	2.998	3.883
100.000	100.002	3.749	3.941
100.000	100.003	3.935	3.770
100.000	100.001	2.737	3.404
100.000	100.001	2.879	2.664
100.000	99.999	2.796	2.470
100.000	99.996	2.069	3.342
100.000	99.996	3.583	3.928
100.000	99.998	4.210	3.887
100.000	100.004	3.883	3.595
100.000	100.002	3.342	3.045
100.000	100.000	3.686	2.622
100.000	100.001	2.686	2.558
100.000	100.003	2.457	2.857
100.000	100.005	2.194	3.505
100.000	100.002	2.772	3.734
100.000	99.999	2.829	3.583
100.000	99.999	2.674	2.988
100.000	100.002	3.220	2.686
100.000	100.000	2.649	2.672
100.000	100.000	2.426	3.309
100.000	100.000	3.028	3.729
100.000	100.001	3.728	3.758
100.000	99.996	3.452	3.558
100.000	99.995	3.041	3.108
100.000	100.000	3.090	2.784
100.000	100.000	2.580	2.167
100.000	99.999	0.917	2.478
100.000	100.000	2.211	3.352
100.000	100.000	5.731	4.053
100.000	100.001	3.186	3.746
100.000	100.004	3.068	3.354
100.000	100.002	3.152	2.947
100.000	99.998	2.981	2.963
100.000	100.001	2.255	3.171
100.000	99.999	2.610	3.865
100.000	99.999	3.093	3.969
100.000	99.999	2.875	3.785
100.000	100.002	2.552	3.300
100.000	100.000	2.949	2.888
100.000	100.001	3.032	2.784
100.000	100.000	1.947	3.457
100.000	100.000	2.553	3.721
100.000	100.000	3.072	3.808
100.000	100.003	2.099	3.547
100.000	100.000	25.884	3.954
100.000	99.999	2.712	2.687
100.000	99.999	2.984	2.593
100.000	100.003	1.410	3.403
100.000	100.001	2.018	4.270
100.000	100.001	2.582	3.975
100.000	99.999	1.736	3.733
100.000	99.999	1.958	2.480
100.000	99.998	3.294	2.405
100.000	100.003	2.505	2.563
100.000	99.997	1.917	3.917
100.000	100.004	2.104	4.043
100.000	100.001	2.492	4.028
100.000	100.001	2.172	3.944
100.000	100.000	1.448	2.697
100.000	100.004	2.612	2.607
100.000	100.001	2.296	2.638
100.000	100.001	1.541	3.879
100.000	99.999	2.573	4.090
100.000	100.001	2.291	4.093
100.000	99.997	1.550	3.593
100.000	99.999	2.507	2.400
100.000	100.000	2.814	2.480
100.000	100.000	1.254	3.177
100.000	100.003	2.608	4.277
100.000	99.997	3.272	4.246
100.000	100.003	2.625	4.109
100.000	99.999	1.547	2.919
100.000	99.998	2.525	2.560
100.000	99.996	2.613	2.529
100.000	99.998	1.339	4.032
100.000	99.998	2.513	4.249
100.000	99.999	2.774	4.135
100.000	100.000	1.946	3.853
100.000	100.002	2.690	2.641
100.000	100.002	2.957	2.549
100.000	99.998	1.491	3.387
100.000	100.001	2.290	4.181
100.000	100.000	2.443	4.336
100.000	100.001	2.018	4.100
100.000	99.996	1.603	3.312
100.000	100.000	3.079	2.761
100.000	100.002	2.679	2.725
100.000	100.000	1.893	3.708
100.000	99.995	2.474	4.008
100.000	100.001	2.066	3.838
100.000	100.001	1.598	3.248
100.000	99.998	2.576	2.657
100.000	100.000	3.262	2.717
100.000	100.001	1.977	3.245
100.000	100.001	2.964	4.145
100.000	100.001	2.571	3.997
100.000	100.001	1.479	3.615
100.000	100.002	1.920	2.832
100.000	100.000	3.296	2.635
100.000	100.001	2.473	2.589
100.000	100.000	1.536	3.739
100.000	100.005	2.199	4.056
100.000	100.001	1.577	3.236
100.000	99.996	2.371	2.637
100.000	99.999	3.094	2.786
100.000	100.002	3.001	2.796
100.000	100.000	1.498	3.065
100.000	100.004	1.625	3.805
100.000	100.003	1.424	3.857
100.000	99.999	0.840	2.924
100.000	99.999	2.244	2.419
100.000	100.000	2.571	2.597
100.000	100.000	1.773	2.914
100.000	100.003	1.549	3.707
100.000	100.000	1.972	3.701
100.000	99.996	0.688	3.432
100.000	99.999	1.564	2.716
100.000	99.998	2.990	2.729
100.000	100.000	2.616	2.751
100.000	100.001	1.403	3.274
100.000	100.002	1.485	3.632
100.000	100.002	1.318	3.267
100.000	99.996	1.062	1.990
100.000	99.997	2.023	2.466
100.000	99.997	3.002	2.711
100.000	100.000	2.226	2.759
100.000	100.000	1.361	3.578
100.000	100.000	1.626	3.755
100.000	100.002	0.872	3.354
100.000	100.002	1.716	1.982
100.000	100.001	0.004	3.797
100.000	100.003	2.608	2.341
100.000	100.003	1.912	2.563
100.000	99.998	1.040	3.596
100.000	99.999	1.465	3.980
100.000	100.000	1.087	3.632
100.000	100.003	0.288	1.715
100.000	100.000	1.478	4.147
100.000	100.000	2.232	2.540
100.000	99.998	2.248	2.693
100.000	99.999	1.057	2.998
100.000	100.003	1.136	4.338
100.000	100.001	1.054	4.101
100.000	99.997	0.214	2.713
100.000	100.001	1.428	2.303
100.000	99.999	2.564	2.474
100.000	99.997	2.331	2.760
100.000	100.004	0.828	3.418
100.000	100.002	0.907	4.297
100.000	100.000	0.139	3.501
100.000	99.998	1.477	2.057
100.000	100.002	3.167	2.529
100.000	100.000	3.168	2.641
100.000	99.999	1.377	3.538
100.000	99.994	1.406	4.412
100.000	100.000	0.613	5.128
100.000	100.000	1.240	0.666
100.000	99.999	1.324	1.960
100.000	100.001	2.778	2.540
100.000	99.996	2.201	2.523
100.000	99.999	1.294	4.084
100.000	99.999	1.823	4.404
100.000	99.998	0.894	6.181
100.000	100.002	1.400	0.683
100.000	99.999	1.888	2.616
100.000	99.999	2.835	3.001
100.000	100.001	2.132	3.293
100.000	100.000	1.998	4.249
100.000	99.996	1.496	4.534
100.000	100.000	0.586	6.025
100.000	99.997	0.840	0.718
100.000	100.002	1.270	0.814
100.000	100.002	1.079	0.610
100.000	100.001	1.436	0.882
100.000	100.000	1.224	0.779
100.000	99.995	1.172	0.828
100.000	100.001	0.985	0.586
100.000	100.000	0.874	0.509
100.000	99.999	1.042	0.631
100.000	99.997	1.037	0.706
100.000	100.003	1.197	0.894
100.000	100.002	1.019	0.814
100.000	100.007	0.915	0.798
100.000	99.997	1.121	0.874
100.000	99.998	1.036	0.704
100.000	100.004	0.928	0.673
100.000	100.000	0.831	0.721
100.000	100.000	1.020	0.672
100.000	100.003	0.956	0.637
100.000	99.997	1.007	0.554
100.000	100.002	1.089	0.724
100.000	100.004	0.957	0.633
100.000	100.000	1.104	0.829
100.000	100.000	1.487	1.009
100.000	100.002	1.186	0.723
100.000	100.001	1.011	0.687
100.000	99.999	0.954	0.633
100.000	99.998	1.181	0.799
100.000	99.996	1.165	0.822
100.000	99.998	1.143	0.872
100.000	100.003	0.967	0.595
100.000	100.001	1.083	0.741
100.000	100.003	1.045	0.813
100.000	99.998	1.192	0.849
100.000	100.002	0.931	0.666
100.000	99.997	1.035	0.626
100.000	100.002	0.939	0.771
100.000	100.001	0.913	0.631
100.000	100.001	1.004	0.768
100.000	99.997	1.213	0.745
100.000	100.000	1.348	0.778
100.000	99.998	1.184	0.797
100.000	100.001	1.073	0.729
100.000	99.999	1.099	0.842
100.000	100.005	0.928	0.671
100.000	100.000	1.311	0.893
100.000	99.999	1.016	0.738
