Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)
605	400.000	-0.020	400.001	0.608	6.068	2.655	1771525611.049	1771525611.049	1771525611.049	1771525611.049	1771525611.049	1771525611.049
606	400.000	0.030	399.999	0.474	0.365	2.655	1771525611.294	1771525611.294	1771525611.294	1771525611.294	1771525611.294	1771525611.294
607	400.000	0.025	400.000	1.320	4.504	2.655	1771525611.527	1771525611.527	1771525611.527	1771525611.527	1771525611.527	1771525611.527
608	400.000	-0.010	399.999	1.277	0.503	2.655	1771525611.756	1771525611.756	1771525611.756	1771525611.756	1771525611.756	1771525611.756
609	400.000	-0.026	399.999	0.350	4.672	2.655	1771525612.022	1771525612.022	1771525612.022	1771525612.022	1771525612.022	1771525612.022
610	400.000	-0.033	400.005	1.210	4.640	2.655	1771525612.234	1771525612.234	1771525612.234	1771525612.234	1771525612.234	1771525612.234
611	400.000	-0.032	400.000	1.629	0.722	2.655	1771525612.439	1771525612.439	1771525612.439	1771525612.439	1771525612.439	1771525612.439
612	400.000	-0.030	400.003	1.413	4.528	2.655	1771525612.630	1771525612.630	1771525612.630	1771525612.630	1771525612.630	1771525612.630
613	400.000	0.005	400.000	1.368	0.498	2.655	1771525612.874	1771525612.874	1771525612.874	1771525612.874	1771525612.874	1771525612.874
614	400.000	0.026	400.003	0.970	4.439	2.655	1771525613.078	1771525613.078	1771525613.078	1771525613.078	1771525613.078	1771525613.078
615	400.000	-0.061	400.001	0.793	5.642	2.655	1771525613.333	1771525613.333	1771525613.333	1771525613.333	1771525613.333	1771525613.333
616	400.000	0.021	400.001	1.620	0.648	2.655	1771525613.553	1771525613.553	1771525613.553	1771525613.553	1771525613.553	1771525613.553
617	400.000	0.006	399.999	1.447	4.563	2.655	1771525613.743	1771525613.743	1771525613.743	1771525613.743	1771525613.743	1771525613.743
618	400.000	0.072	400.002	1.703	0.698	2.655	1771525613.942	1771525613.942	1771525613.942	1771525613.942	1771525613.942	1771525613.942
619	400.000	0.016	400.001	1.387	4.403	2.655	1771525614.141	1771525614.141	1771525614.141	1771525614.141	1771525614.141	1771525614.141
620	400.000	-0.031	400.000	1.600	0.629	2.655	1771525614.345	1771525614.345	1771525614.345	1771525614.345	1771525614.345	1771525614.345
621	400.000	0.011	400.003	0.763	4.518	2.655	1771525614.600	1771525614.600	1771525614.600	1771525614.600	1771525614.600	1771525614.600
622	400.000	0.014	400.000	0.933	4.980	2.655	1771525614.848	1771525614.848	1771525614.848	1771525614.848	1771525614.848	1771525614.848
623	400.000	-0.050	399.999	1.469	0.574	2.655	1771525615.068	1771525615.068	1771525615.068	1771525615.068	1771525615.068	1771525615.068
624	400.000	-0.005	399.998	0.715	4.605	2.655	1771525615.335	1771525615.335	1771525615.335	1771525615.335	1771525615.335	1771525615.335
625	400.000	-0.028	400.000	0.806	5.198	2.655	1771525615.560	1771525615.560	1771525615.560	1771525615.560	1771525615.560	1771525615.560
626	400.000	0.033	400.002	1.428	0.793	2.655	1771525615.784	1771525615.784	1771525615.784	1771525615.784	1771525615.784	1771525615.784
627	400.000	-0.089	400.001	1.312	4.638	2.655	1771525616.009	1771525616.009	1771525616.009	1771525616.009	1771525616.009	1771525616.009
628	400.000	0.035	400.000	1.158	0.355	2.655	1771525616.256	1771525616.256	1771525616.256	1771525616.256	1771525616.256	1771525616.256
629	400.000	0.013	400.002	0.465	0.453	2.655	1771525616.473	1771525616.473	1771525616.473	1771525616.473	1771525616.473	1771525616.473
630	400.000	-0.014	400.002	0.797	4.971	2.655	1771525616.716	1771525616.716	1771525616.716	1771525616.716	1771525616.716	1771525616.716
631	400.000	-0.035	400.001	1.673	0.643	2.655	1771525616.964	1771525616.964	1771525616.964	1771525616.964	1771525616.964	1771525616.964
632	400.000	0.063	399.999	0.843	4.463	2.655	1771525617.190	1771525617.190	1771525617.190	1771525617.190	1771525617.190	1771525617.190
633	400.000	0.029	400.003	0.702	5.294	2.655	1771525617.447	1771525617.447	1771525617.447	1771525617.447	1771525617.447	1771525617.447
634	400.000	-0.000	400.000	1.426	0.604	2.655	1771525617.689	1771525617.689	1771525617.689	1771525617.689	1771525617.689	1771525617.689
635	400.000	0.013	399.998	0.808	4.511	2.655	1771525617.956	1771525617.956	1771525617.956	1771525617.956	1771525617.956	1771525617.956
636	400.000	-0.047	400.005	0.738	5.779	2.655	1771525618.135	1771525618.135	1771525618.135	1771525618.135	1771525618.135	1771525618.135
637	400.000	0.081	400.000	0.714	0.755	2.655	1771525618.393	1771525618.393	1771525618.393	1771525618.393	1771525618.393	1771525618.393
638	400.000	0.000	400.001	1.346	4.504	2.655	1771525618.630	1771525618.630	1771525618.630	1771525618.630	1771525618.630	1771525618.630
639	400.000	0.057	400.001	1.651	0.629	2.655	1771525618.836	1771525618.836	1771525618.836	1771525618.836	1771525618.836	1771525618.836
640	400.000	0.008	400.001	0.681	4.447	2.655	1771525619.083	1771525619.083	1771525619.083	1771525619.083	1771525619.083	1771525619.083
641	400.000	0.012	399.999	0.938	4.980	2.655	1771525619.292	1771525619.292	1771525619.292	1771525619.292	1771525619.292	1771525619.292
642	400.000	-0.069	399.999	1.207	0.857	2.655	1771525619.542	1771525619.542	1771525619.542	1771525619.542	1771525619.542	1771525619.542
643	400.000	-0.038	400.000	1.416	4.487	2.655	1771525619.777	1771525619.777	1771525619.777	1771525619.777	1771525619.777	1771525619.777
644	400.000	-0.012	400.000	0.999	0.365	2.655	1771525619.987	1771525619.987	1771525619.987	1771525619.987	1771525619.987	1771525619.987
645	400.000	-0.052	399.996	0.671	4.206	2.655	1771525620.193	1771525620.193	1771525620.193	1771525620.193	1771525620.193	1771525620.193
646	400.000	-0.024	399.997	0.799	5.061	2.655	1771525620.462	1771525620.462	1771525620.462	1771525620.462	1771525620.462	1771525620.462
647	400.000	0.005	399.999	1.775	0.658	2.655	1771525620.671	1771525620.671	1771525620.671	1771525620.671	1771525620.671	1771525620.671
648	400.000	-0.046	400.002	1.331	4.502	2.655	1771525620.860	1771525620.860	1771525620.860	1771525620.860	1771525620.860	1771525620.860
649	400.000	0.020	400.002	1.654	0.584	2.655	1771525621.095	1771525621.095	1771525621.095	1771525621.095	1771525621.095	1771525621.095
650	400.000	-0.011	399.996	0.876	4.476	2.655	1771525621.335	1771525621.335	1771525621.335	1771525621.335	1771525621.335	1771525621.335
651	400.000	-0.037	399.998	0.783	4.971	2.655	1771525621.591	1771525621.591	1771525621.591	1771525621.591	1771525621.591	1771525621.591
652	400.000	0.035	400.000	1.681	0.734	2.655	1771525621.827	1771525621.827	1771525621.827	1771525621.827	1771525621.827	1771525621.827
653	400.000	0.017	399.998	0.609	4.520	2.655	1771525622.061	1771525622.061	1771525622.061	1771525622.061	1771525622.061	1771525622.061
654	400.000	0.013	400.000	0.694	5.875	2.655	1771525622.252	1771525622.252	1771525622.252	1771525622.252	1771525622.252	1771525622.252
655	400.000	0.001	399.997	0.875	0.615	2.655	1771525622.516	1771525622.516	1771525622.516	1771525622.516	1771525622.516	1771525622.516
656	400.000	-0.022	400.003	1.262	4.505	2.655	1771525622.750	1771525622.750	1771525622.750	1771525622.750	1771525622.750	1771525622.750
657	400.000	0.040	400.000	1.166	0.399	2.655	1771525623.011	1771525623.011	1771525623.011	1771525623.011	1771525623.011	1771525623.011
658	400.000	-0.064	399.997	0.417	0.486	2.655	1771525623.233	1771525623.233	1771525623.233	1771525623.233	1771525623.233	1771525623.233
659	400.000	0.018	400.001	0.853	4.741	2.655	1771525623.468	1771525623.468	1771525623.468	1771525623.468	1771525623.468	1771525623.468
660	400.000	0.035	400.001	1.645	0.619	2.655	1771525623.724	1771525623.724	1771525623.724	1771525623.724	1771525623.724	1771525623.724
661	400.000	-0.022	399.999	0.444	4.710	2.655	1771525623.966	1771525623.966	1771525623.966	1771525623.966	1771525623.966	1771525623.966
662	400.000	0.023	400.005	0.928	4.731	2.655	1771525624.211	1771525624.211	1771525624.211	1771525624.211	1771525624.211	1771525624.211
663	400.000	0.011	400.000	1.731	0.764	2.655	1771525624.423	1771525624.423	1771525624.423	1771525624.423	1771525624.423	1771525624.423
664	400.000	0.026	400.000	1.207	4.609	2.655	1771525624.663	1771525624.663	1771525624.663	1771525624.663	1771525624.663	1771525624.663
665	400.000	-0.006	399.999	0.735	6.257	2.655	1771525624.923	1771525624.923	1771525624.923	1771525624.923	1771525624.923	1771525624.923
666	400.000	0.016	400.000	1.396	0.697	2.655	1771525625.130	1771525625.130	1771525625.130	1771525625.130	1771525625.130	1771525625.130
667	400.000	0.009	400.001	1.089	4.671	2.655	1771525625.338	1771525625.338	1771525625.338	1771525625.338	1771525625.338	1771525625.338
668	400.000	0.001	399.994	1.412	0.600	2.655	1771525625.573	1771525625.573	1771525625.573	1771525625.573	1771525625.573	1771525625.573
669	400.000	0.040	400.001	0.604	4.967	2.655	1771525625.833	1771525625.833	1771525625.833	1771525625.833	1771525625.833	1771525625.833
670	400.000	0.023	400.000	0.572	5.555	2.655	1771525626.020	1771525626.020	1771525626.020	1771525626.020	1771525626.020	1771525626.020
671	400.000	-0.036	400.001	0.789	0.461	2.655	1771525626.211	1771525626.211	1771525626.211	1771525626.211	1771525626.211	1771525626.211
672	400.000	-0.030	400.000	0.964	4.768	2.655	1771525626.451	1771525626.451	1771525626.451	1771525626.451	1771525626.451	1771525626.451
673	400.000	0.035	400.000	1.571	0.597	2.655	1771525626.729	1771525626.729	1771525626.729	1771525626.729	1771525626.729	1771525626.729
674	400.000	0.007	400.002	0.357	5.467	2.655	1771525626.960	1771525626.960	1771525626.960	1771525626.960	1771525626.960	1771525626.960
675	400.000	0.019	399.996	0.894	4.642	2.655	1771525627.224	1771525627.224	1771525627.224	1771525627.224	1771525627.224	1771525627.224
676	400.000	0.040	400.003	1.561	0.765	2.655	1771525627.426	1771525627.426	1771525627.426	1771525627.426	1771525627.426	1771525627.426
677	400.000	0.024	400.001	1.131	4.517	2.655	1771525627.670	1771525627.670	1771525627.670	1771525627.670	1771525627.670	1771525627.670
678	400.000	0.046	400.000	0.539	5.705	2.655	1771525627.916	1771525627.916	1771525627.916	1771525627.916	1771525627.916	1771525627.916
679	400.000	-0.024	400.004	1.351	0.679	2.655	1771525628.167	1771525628.167	1771525628.167	1771525628.167	1771525628.167	1771525628.167
680	400.000	-0.024	400.009	1.433	4.411	2.655	1771525628.364	1771525628.364	1771525628.364	1771525628.364	1771525628.364	1771525628.364
681	400.000	0.049	399.999	1.246	0.532	2.655	1771525628.622	1771525628.622	1771525628.622	1771525628.622	1771525628.622	1771525628.622
682	400.000	-0.016	400.000	0.432	5.001	2.655	1771525628.856	1771525628.856	1771525628.856	1771525628.856	1771525628.856	1771525628.856
683	400.000	0.047	400.001	1.137	4.560	2.655	1771525629.082	1771525629.082	1771525629.082	1771525629.082	1771525629.082	1771525629.082
684	400.000	0.042	399.999	1.621	0.700	2.655	1771525629.306	1771525629.306	1771525629.306	1771525629.306	1771525629.306	1771525629.306
685	400.000	-0.034	399.999	1.286	4.555	2.655	1771525629.552	1771525629.552	1771525629.552	1771525629.552	1771525629.552	1771525629.552
686	400.000	0.016	400.001	0.457	5.410	2.655	1771525629.798	1771525629.798	1771525629.798	1771525629.798	1771525629.798	1771525629.798
687	400.000	0.061	400.000	1.537	0.651	2.655	1771525630.064	1771525630.064	1771525630.064	1771525630.064	1771525630.064	1771525630.064
688	400.000	-0.072	400.000	1.114	4.500	2.655	1771525630.289	1771525630.289	1771525630.289	1771525630.289	1771525630.289	1771525630.289
689	400.000	0.044	400.000	0.743	0.114	2.655	1771525630.463	1771525630.463	1771525630.463	1771525630.463	1771525630.463	1771525630.463
690	400.000	0.012	399.997	0.889	4.593	2.655	1771525630.692	1771525630.692	1771525630.692	1771525630.692	1771525630.692	1771525630.692
691	400.000	-0.086	400.000	0.618	5.220	2.655	1771525630.921	1771525630.921	1771525630.921	1771525630.921	1771525630.921	1771525630.921
692	400.000	-0.085	400.000	1.334	0.595	2.655	1771525631.173	1771525631.173	1771525631.173	1771525631.173	1771525631.173	1771525631.173
693	400.000	-0.068	400.000	1.389	4.492	2.655	1771525631.396	1771525631.396	1771525631.396	1771525631.396	1771525631.396	1771525631.396
694	400.000	-0.048	400.003	1.421	0.508	2.655	1771525631.604	1771525631.604	1771525631.604	1771525631.604	1771525631.604	1771525631.604
695	400.000	-0.038	399.999	0.471	5.508	2.655	1771525631.884	1771525631.884	1771525631.884	1771525631.884	1771525631.884	1771525631.884
696	400.000	-0.008	400.000	1.401	4.448	2.655	1771525632.081	1771525632.081	1771525632.081	1771525632.081	1771525632.081	1771525632.081
697	400.000	0.036	400.002	1.626	0.619	2.655	1771525632.299	1771525632.299	1771525632.299	1771525632.299	1771525632.299	1771525632.299
698	400.000	0.025	400.000	1.163	4.572	2.655	1771525632.568	1771525632.568	1771525632.568	1771525632.568	1771525632.568	1771525632.568
699	400.000	0.008	400.000	0.391	5.583	2.655	1771525632.800	1771525632.800	1771525632.800	1771525632.800	1771525632.800	1771525632.800
700	400.000	-0.058	399.999	1.346	0.609	2.655	1771525633.028	1771525633.028	1771525633.028	1771525633.028	1771525633.028	1771525633.028
701	400.000	0.049	400.003	1.402	4.479	2.655	1771525633.241	1771525633.241	1771525633.241	1771525633.241	1771525633.241	1771525633.241
702	400.000	-0.036	399.998	1.005	0.509	2.655	1771525633.513	1771525633.513	1771525633.513	1771525633.513	1771525633.513	1771525633.513
703	400.000	-0.035	400.001	0.538	0.395	2.655	1771525633.740	1771525633.740	1771525633.740	1771525633.740	1771525633.740	1771525633.740
704	400.000	-0.012	399.998	1.161	4.469	2.655	1771525633.975	1771525633.975	1771525633.975	1771525633.975	1771525633.975	1771525633.975
705	400.000	0.008	400.003	1.858	0.758	2.655	1771525634.159	1771525634.159	1771525634.159	1771525634.159	1771525634.159	1771525634.159
706	400.000	-0.053	399.998	1.412	4.357	2.655	1771525634.350	1771525634.350	1771525634.350	1771525634.350	1771525634.350	1771525634.350
707	400.000	-0.017	400.001	1.264	0.608	2.655	1771525634.613	1771525634.613	1771525634.613	1771525634.613	1771525634.613	1771525634.613
708	400.000	-0.021	400.001	0.443	5.063	2.655	1771525634.854	1771525634.854	1771525634.854	1771525634.854	1771525634.854	1771525634.854
709	400.000	0.001	399.999	1.091	4.472	2.655	1771525635.100	1771525635.100	1771525635.100	1771525635.100	1771525635.100	1771525635.100
710	400.000	0.051	400.000	1.781	0.665	2.655	1771525635.313	1771525635.313	1771525635.313	1771525635.313	1771525635.313	1771525635.313
711	400.000	0.054	399.998	1.034	4.549	2.655	1771525635.558	1771525635.558	1771525635.558	1771525635.558	1771525635.558	1771525635.558
712	400.000	0.020	400.000	0.638	4.774	2.655	1771525635.803	1771525635.803	1771525635.803	1771525635.803	1771525635.803	1771525635.803
713	400.000	0.022	399.998	1.494	0.627	2.655	1771525636.047	1771525636.047	1771525636.047	1771525636.047	1771525636.047	1771525636.047
714	400.000	0.008	400.000	1.014	4.515	2.655	1771525636.277	1771525636.277	1771525636.277	1771525636.277	1771525636.277	1771525636.277
715	400.000	0.023	400.000	0.579	4.953	2.655	1771525636.538	1771525636.538	1771525636.538	1771525636.538	1771525636.538	1771525636.538
716	400.000	0.006	399.999	1.288	0.600	2.655	1771525636.791	1771525636.791	1771525636.791	1771525636.791	1771525636.791	1771525636.791
717	400.000	-0.058	399.997	1.205	4.515	2.655	1771525637.067	1771525637.067	1771525637.067	1771525637.067	1771525637.067	1771525637.067
718	400.000	-0.013	400.001	0.695	4.785	2.655	1771525637.301	1771525637.301	1771525637.301	1771525637.301	1771525637.301	1771525637.301
719	400.000	-0.008	400.002	1.538	0.635	2.655	1771525637.550	1771525637.550	1771525637.550	1771525637.550	1771525637.550	1771525637.550
720	400.000	-0.064	400.003	1.224	4.547	2.655	1771525637.798	1771525637.798	1771525637.798	1771525637.798	1771525637.798	1771525637.798
721	400.000	-0.001	399.999	0.531	4.967	2.655	1771525638.028	1771525638.028	1771525638.028	1771525638.028	1771525638.028	1771525638.028
722	400.000	-0.043	400.000	1.342	0.653	2.655	1771525638.288	1771525638.288	1771525638.288	1771525638.288	1771525638.288	1771525638.288
723	400.000	0.014	400.003	0.889	4.591	2.655	1771525638.544	1771525638.544	1771525638.544	1771525638.544	1771525638.544	1771525638.544
724	400.000	-0.010	400.000	0.724	4.634	2.655	1771525638.826	1771525638.826	1771525638.826	1771525638.826	1771525638.826	1771525638.826
725	400.000	-0.028	400.000	1.640	0.671	2.655	1771525639.033	1771525639.033	1771525639.033	1771525639.033	1771525639.033	1771525639.033
726	400.000	-0.005	400.000	1.401	4.533	2.655	1771525639.239	1771525639.239	1771525639.239	1771525639.239	1771525639.239	1771525639.239
727	400.000	0.072	400.004	1.080	0.581	2.655	1771525639.491	1771525639.491	1771525639.491	1771525639.491	1771525639.491	1771525639.491
728	400.000	0.023	399.998	0.818	0.452	2.655	1771525639.764	1771525639.764	1771525639.764	1771525639.764	1771525639.764	1771525639.764
729	400.000	0.001	399.998	1.361	4.392	2.655	1771525639.974	1771525639.974	1771525639.974	1771525639.974	1771525639.974	1771525639.974
730	400.000	0.007	400.001	1.195	0.543	2.655	1771525640.229	1771525640.229	1771525640.229	1771525640.229	1771525640.229	1771525640.229
731	400.000	0.030	400.001	0.319	6.238	2.655	1771525640.431	1771525640.431	1771525640.431	1771525640.431	1771525640.431	1771525640.431
732	400.000	0.037	399.997	0.572	5.104	2.655	1771525640.658	1771525640.658	1771525640.658	1771525640.658	1771525640.658	1771525640.658
733	400.000	0.034	400.002	1.448	0.674	2.655	1771525640.928	1771525640.928	1771525640.928	1771525640.928	1771525640.928	1771525640.928
734	400.000	-0.057	399.999	0.768	4.767	2.655	1771525641.155	1771525641.155	1771525641.155	1771525641.155	1771525641.155	1771525641.155
735	400.000	0.054	400.001	0.435	5.632	2.655	1771525641.359	1771525641.359	1771525641.359	1771525641.359	1771525641.359	1771525641.359
736	400.000	0.048	400.000	0.824	0.551	2.655	1771525641.617	1771525641.617	1771525641.617	1771525641.617	1771525641.617	1771525641.617
737	400.000	-0.038	400.003	1.333	4.481	2.655	1771525641.850	1771525641.850	1771525641.850	1771525641.850	1771525641.850	1771525641.850
738	400.000	0.016	400.001	1.656	0.687	2.655	1771525642.033	1771525642.033	1771525642.033	1771525642.033	1771525642.033	1771525642.033
739	400.000	0.063	399.998	1.168	4.670	2.655	1771525642.290	1771525642.290	1771525642.290	1771525642.290	1771525642.290	1771525642.290
740	400.000	0.003	400.000	0.828	4.602	2.655	1771525642.529	1771525642.529	1771525642.529	1771525642.529	1771525642.529	1771525642.529
741	400.000	0.051	399.998	1.372	0.718	2.655	1771525642.721	1771525642.721	1771525642.721	1771525642.721	1771525642.721	1771525642.721
742	400.000	-0.045	399.999	1.314	4.424	2.655	1771525642.973	1771525642.973	1771525642.973	1771525642.973	1771525642.973	1771525642.973
743	400.000	0.007	400.001	1.143	0.496	2.655	1771525643.191	1771525643.191	1771525643.191	1771525643.191	1771525643.191	1771525643.191
744	400.000	-0.017	400.001	0.420	0.070	2.655	1771525643.445	1771525643.445	1771525643.445	1771525643.445	1771525643.445	1771525643.445
745	400.000	0.084	399.999	1.114	4.527	2.655	1771525643.715	1771525643.715	1771525643.715	1771525643.715	1771525643.715	1771525643.715
746	400.000	-0.044	400.002	1.220	0.522	2.655	1771525643.945	1771525643.945	1771525643.945	1771525643.945	1771525643.945	1771525643.945
747	400.000	-0.070	399.999	0.475	5.378	2.655	1771525644.178	1771525644.178	1771525644.178	1771525644.178	1771525644.178	1771525644.178
748	400.000	0.043	400.001	1.130	4.570	2.655	1771525644.413	1771525644.413	1771525644.413	1771525644.413	1771525644.413	1771525644.413
749	400.000	0.010	399.997	1.610	0.769	2.655	1771525644.633	1771525644.633	1771525644.633	1771525644.633	1771525644.633	1771525644.633
750	400.000	0.011	400.001	1.213	4.529	2.655	1771525644.861	1771525644.861	1771525644.861	1771525644.861	1771525644.861	1771525644.861
751	400.000	0.019	400.001	0.487	5.894	2.655	1771525645.121	1771525645.121	1771525645.121	1771525645.121	1771525645.121	1771525645.121
752	400.000	-0.046	400.000	1.181	0.660	2.655	1771525645.351	1771525645.351	1771525645.351	1771525645.351	1771525645.351	1771525645.351
753	400.000	0.052	400.000	1.180	4.502	2.655	1771525645.628	1771525645.628	1771525645.628	1771525645.628	1771525645.628	1771525645.628
754	400.000	0.018	400.001	0.546	5.212	2.655	1771525645.885	1771525645.885	1771525645.885	1771525645.885	1771525645.885	1771525645.885
755	400.000	0.042	399.997	1.477	0.776	2.655	1771525646.127	1771525646.127	1771525646.127	1771525646.127	1771525646.127	1771525646.127
756	400.000	0.015	400.001	1.343	4.522	2.655	1771525646.357	1771525646.357	1771525646.357	1771525646.357	1771525646.357	1771525646.357
757	400.000	0.005	400.001	0.803	0.318	2.655	1771525646.570	1771525646.570	1771525646.570	1771525646.570	1771525646.570	1771525646.570
758	400.000	-0.031	399.998	0.353	6.202	2.655	1771525646.804	1771525646.804	1771525646.804	1771525646.804	1771525646.804	1771525646.804
759	400.000	-0.019	399.998	0.716	4.727	2.655	1771525647.001	1771525647.001	1771525647.001	1771525647.001	1771525647.001	1771525647.001
760	400.000	0.002	399.999	1.245	0.673	2.655	1771525647.272	1771525647.272	1771525647.272	1771525647.272	1771525647.272	1771525647.272
761	400.000	0.062	400.000	1.310	4.377	2.655	1771525647.497	1771525647.497	1771525647.497	1771525647.497	1771525647.497	1771525647.497
762	400.000	0.018	400.004	0.894	0.382	2.655	1771525647.680	1771525647.680	1771525647.680	1771525647.680	1771525647.680	1771525647.680
763	400.000	0.026	399.996	1.163	4.560	2.655	1771525647.875	1771525647.875	1771525647.875	1771525647.875	1771525647.875	1771525647.875
764	400.000	0.049	399.997	0.533	4.875	2.655	1771525648.131	1771525648.131	1771525648.131	1771525648.131	1771525648.131	1771525648.131
765	400.000	-0.065	399.999	1.213	0.553	2.655	1771525648.367	1771525648.367	1771525648.367	1771525648.367	1771525648.367	1771525648.367
766	400.000	-0.010	400.001	1.150	4.446	2.655	1771525648.626	1771525648.626	1771525648.626	1771525648.626	1771525648.626	1771525648.626
767	400.000	-0.000	399.997	0.389	5.125	2.655	1771525648.886	1771525648.886	1771525648.886	1771525648.886	1771525648.886	1771525648.886
768	400.000	0.027	399.999	1.254	0.609	2.655	1771525649.137	1771525649.137	1771525649.137	1771525649.137	1771525649.137	1771525649.137
769	400.000	0.021	400.001	0.892	4.675	2.655	1771525649.373	1771525649.373	1771525649.373	1771525649.373	1771525649.373	1771525649.373
770	400.000	-0.013	400.003	0.492	4.929	2.655	1771525649.619	1771525649.619	1771525649.619	1771525649.619	1771525649.619	1771525649.619
771	400.000	0.024	400.002	0.871	0.702	2.655	1771525649.826	1771525649.826	1771525649.826	1771525649.826	1771525649.826	1771525649.826
772	400.000	0.052	400.002	1.421	4.344	2.655	1771525650.070	1771525650.070	1771525650.070	1771525650.070	1771525650.070	1771525650.070
773	400.000	-0.040	400.000	1.157	0.462	2.655	1771525650.312	1771525650.312	1771525650.312	1771525650.312	1771525650.312	1771525650.312
774	400.000	-0.004	400.001	0.421	6.058	2.655	1771525650.569	1771525650.569	1771525650.569	1771525650.569	1771525650.569	1771525650.569
775	400.000	-0.030	400.001	1.271	4.412	2.655	1771525650.824	1771525650.824	1771525650.824	1771525650.824	1771525650.824	1771525650.824
776	400.000	-0.012	399.996	1.110	0.608	2.655	1771525651.063	1771525651.063	1771525651.063	1771525651.063	1771525651.063	1771525651.063
777	400.000	0.020	400.005	0.509	5.129	2.655	1771525651.309	1771525651.309	1771525651.309	1771525651.309	1771525651.309	1771525651.309
778	400.000	-0.033	399.998	1.058	4.451	2.655	1771525651.577	1771525651.577	1771525651.577	1771525651.577	1771525651.577	1771525651.577
779	400.000	-0.043	400.002	1.523	0.663	2.655	1771525651.795	1771525651.795	1771525651.795	1771525651.795	1771525651.795	1771525651.795
780	400.000	-0.067	400.003	0.404	5.294	2.655	1771525652.073	1771525652.073	1771525652.073	1771525652.073	1771525652.073	1771525652.073
781	400.000	0.012	400.000	1.233	4.436	2.655	1771525652.301	1771525652.301	1771525652.301	1771525652.301	1771525652.301	1771525652.301
782	400.000	0.025	400.001	1.400	0.685	2.655	1771525652.494	1771525652.494	1771525652.494	1771525652.494	1771525652.494	1771525652.494
783	400.000	-0.009	399.998	1.424	4.357	2.655	1771525652.751	1771525652.751	1771525652.751	1771525652.751	1771525652.751	1771525652.751
784	400.000	-0.013	400.000	0.297	6.050	2.655	1771525652.990	1771525652.990	1771525652.990	1771525652.990	1771525652.990	1771525652.990
785	400.000	0.012	400.003	0.738	0.366	2.655	1771525653.210	1771525653.210	1771525653.210	1771525653.210	1771525653.210	1771525653.210
786	400.000	0.047	400.003	1.276	4.426	2.655	1771525653.447	1771525653.447	1771525653.447	1771525653.447	1771525653.447	1771525653.447
787	400.000	-0.024	400.004	1.480	0.748	2.655	1771525653.679	1771525653.679	1771525653.679	1771525653.679	1771525653.679	1771525653.679
788	400.000	-0.007	399.999	1.102	4.480	2.655	1771525653.903	1771525653.903	1771525653.903	1771525653.903	1771525653.903	1771525653.903
789	400.000	-0.007	400.003	0.515	0.204	2.655	1771525654.121	1771525654.121	1771525654.121	1771525654.121	1771525654.121	1771525654.121
790	400.000	-0.049	400.001	0.705	0.390	2.655	1771525654.381	1771525654.381	1771525654.381	1771525654.381	1771525654.381	1771525654.381
791	400.000	-0.051	399.999	1.477	4.338	2.655	1771525654.612	1771525654.612	1771525654.612	1771525654.612	1771525654.612	1771525654.612
792	400.000	0.053	400.000	1.361	0.678	2.655	1771525654.783	1771525654.783	1771525654.783	1771525654.783	1771525654.783	1771525654.783
793	400.000	-0.082	399.995	1.480	4.373	2.655	1771525654.993	1771525654.993	1771525654.993	1771525654.993	1771525654.993	1771525654.993
794	400.000	0.065	399.997	0.759	0.625	2.655	1771525655.245	1771525655.245	1771525655.245	1771525655.245	1771525655.245	1771525655.245
795	400.000	0.042	400.000	0.387	5.466	2.655	1771525655.436	1771525655.436	1771525655.436	1771525655.436	1771525655.436	1771525655.436
796	400.000	-0.014	400.001	0.800	4.515	2.655	1771525655.663	1771525655.663	1771525655.663	1771525655.663	1771525655.663	1771525655.663
797	400.000	0.027	400.000	1.364	0.661	2.655	1771525655.883	1771525655.883	1771525655.883	1771525655.883	1771525655.883	1771525655.883
798	400.000	-0.005	400.002	1.450	4.416	2.655	1771525656.140	1771525656.140	1771525656.140	1771525656.140	1771525656.140	1771525656.140
799	400.000	-0.038	399.999	0.564	0.443	2.655	1771525656.363	1771525656.363	1771525656.363	1771525656.363	1771525656.363	1771525656.363
800	400.000	0.087	400.002	0.711	0.364	2.655	1771525656.611	1771525656.611	1771525656.611	1771525656.611	1771525656.611	1771525656.611
801	400.000	0.022	399.999	1.367	4.343	2.655	1771525656.804	1771525656.804	1771525656.804	1771525656.804	1771525656.804	1771525656.804
802	400.000	-0.009	400.001	1.357	0.760	2.655	1771525657.001	1771525657.001	1771525657.001	1771525657.001	1771525657.001	1771525657.001
803	400.000	0.054	399.999	1.468	4.361	2.655	1771525657.232	1771525657.232	1771525657.232	1771525657.232	1771525657.232	1771525657.232
804	400.000	0.039	399.999	1.073	0.495	2.655	1771525657.431	1771525657.431	1771525657.431	1771525657.431	1771525657.431	1771525657.431
805	400.000	-0.020	400.001	1.401	4.388	2.655	1771525657.628	1771525657.628	1771525657.628	1771525657.628	1771525657.628	1771525657.628
806	400.000	-0.028	400.000	0.626	0.371	2.655	1771525657.844	1771525657.844	1771525657.844	1771525657.844	1771525657.844	1771525657.844
