Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)	Timestamp (s)
594	100.000	0.001	100.001	17.630	1.359	0.664	1771450602.874	1771450602.874	1771450602.874	1771450602.874	1771450602.874	1771450602.874
595	100.000	-0.007	99.998	15.608	0.922	0.664	1771450603.127	1771450603.127	1771450603.127	1771450603.127	1771450603.127	1771450603.127
596	100.000	-0.011	100.000	11.206	0.288	0.664	1771450603.361	1771450603.361	1771450603.361	1771450603.361	1771450603.361	1771450603.361
597	100.000	0.022	99.999	7.676	5.467	0.664	1771450603.640	1771450603.640	1771450603.640	1771450603.640	1771450603.640	1771450603.640
598	100.000	0.052	99.995	2.202	4.036	0.664	1771450603.872	1771450603.872	1771450603.872	1771450603.872	1771450603.872	1771450603.872
599	100.000	-0.035	100.001	11.111	1.622	0.664	1771450604.122	1771450604.122	1771450604.122	1771450604.122	1771450604.122	1771450604.122
600	100.000	-0.040	100.000	17.628	1.304	0.664	1771450604.385	1771450604.385	1771450604.385	1771450604.385	1771450604.385	1771450604.385
601	100.000	-0.022	99.998	15.469	0.832	0.664	1771450604.612	1771450604.612	1771450604.612	1771450604.612	1771450604.612	1771450604.612
602	100.000	0.016	99.997	10.771	0.150	0.664	1771450604.883	1771450604.883	1771450604.883	1771450604.883	1771450604.883	1771450604.883
603	100.000	-0.036	100.000	7.470	5.353	0.664	1771450605.122	1771450605.122	1771450605.122	1771450605.122	1771450605.122	1771450605.122
604	100.000	-0.053	99.999	1.781	3.791	0.664	1771450605.391	1771450605.391	1771450605.391	1771450605.391	1771450605.391	1771450605.391
605	100.000	-0.016	100.002	12.949	1.590	0.664	1771450605.631	1771450605.631	1771450605.631	1771450605.631	1771450605.631	1771450605.631
606	100.000	-0.007	100.000	17.960	1.260	0.664	1771450605.872	1771450605.872	1771450605.872	1771450605.872	1771450605.872	1771450605.872
607	100.000	-0.010	100.000	15.389	0.758	0.664	1771450606.135	1771450606.135	1771450606.135	1771450606.135	1771450606.135	1771450606.135
608	100.000	-0.009	99.998	9.855	6.253	0.664	1771450606.392	1771450606.392	1771450606.392	1771450606.392	1771450606.392	1771450606.392
609	100.000	0.011	100.003	7.688	5.244	0.664	1771450606.637	1771450606.637	1771450606.637	1771450606.637	1771450606.637	1771450606.637
610	100.000	0.057	99.998	0.968	3.402	0.664	1771450606.855	1771450606.855	1771450606.855	1771450606.855	1771450606.855	1771450606.855
611	100.000	0.042	99.999	12.590	1.522	0.664	1771450607.129	1771450607.129	1771450607.129	1771450607.129	1771450607.129	1771450607.129
612	100.000	-0.008	99.998	17.778	1.276	0.664	1771450607.365	1771450607.365	1771450607.365	1771450607.365	1771450607.365	1771450607.365
613	100.000	-0.015	100.000	15.178	0.730	0.664	1771450607.637	1771450607.637	1771450607.637	1771450607.637	1771450607.637	1771450607.637
614	100.000	0.028	100.002	9.934	6.257	0.664	1771450607.895	1771450607.895	1771450607.895	1771450607.895	1771450607.895	1771450607.895
615	100.000	0.038	99.996	7.551	5.124	0.664	1771450608.146	1771450608.146	1771450608.146	1771450608.146	1771450608.146	1771450608.146
616	100.000	0.032	100.000	1.114	2.620	0.664	1771450608.380	1771450608.380	1771450608.380	1771450608.380	1771450608.380	1771450608.380
617	100.000	0.017	100.005	13.248	1.468	0.664	1771450608.625	1771450608.625	1771450608.625	1771450608.625	1771450608.625	1771450608.625
618	100.000	0.036	99.998	17.825	1.239	0.664	1771450608.874	1771450608.874	1771450608.874	1771450608.874	1771450608.874	1771450608.874
619	100.000	-0.030	100.001	14.480	0.792	0.664	1771450609.120	1771450609.120	1771450609.120	1771450609.120	1771450609.120	1771450609.120
620	100.000	-0.010	99.999	9.110	0.017	0.664	1771450609.375	1771450609.375	1771450609.375	1771450609.375	1771450609.375	1771450609.375
621	100.000	0.032	99.999	7.137	5.202	0.664	1771450609.643	1771450609.643	1771450609.643	1771450609.643	1771450609.643	1771450609.643
622	100.000	-0.088	100.000	1.529	2.686	0.664	1771450609.863	1771450609.863	1771450609.863	1771450609.863	1771450609.863	1771450609.863
623	100.000	0.007	100.001	14.301	1.493	0.664	1771450610.128	1771450610.128	1771450610.128	1771450610.128	1771450610.128	1771450610.128
624	100.000	-0.039	99.996	18.354	1.190	0.664	1771450610.361	1771450610.361	1771450610.361	1771450610.361	1771450610.361	1771450610.361
625	100.000	0.016	99.996	13.825	0.699	0.664	1771450610.618	1771450610.618	1771450610.618	1771450610.618	1771450610.618	1771450610.618
626	100.000	-0.010	99.995	9.526	6.075	0.664	1771450610.866	1771450610.866	1771450610.866	1771450610.866	1771450610.866	1771450610.866
627	100.000	-0.008	99.994	7.517	5.174	0.664	1771450611.052	1771450611.052	1771450611.052	1771450611.052	1771450611.052	1771450611.052
628	100.000	0.053	100.002	2.454	4.229	0.664	1771450611.262	1771450611.262	1771450611.262	1771450611.262	1771450611.262	1771450611.262
629	100.000	0.018	100.000	10.881	1.631	0.664	1771450611.520	1771450611.520	1771450611.520	1771450611.520	1771450611.520	1771450611.520
630	100.000	0.032	100.001	18.365	1.315	0.664	1771450611.762	1771450611.762	1771450611.762	1771450611.762	1771450611.762	1771450611.762
631	100.000	0.017	99.997	15.956	0.999	0.664	1771450612.002	1771450612.002	1771450612.002	1771450612.002	1771450612.002	1771450612.002
632	100.000	0.039	99.996	10.534	0.167	0.664	1771450612.257	1771450612.257	1771450612.257	1771450612.257	1771450612.257	1771450612.257
633	100.000	0.039	100.000	7.820	5.384	0.664	1771450612.505	1771450612.505	1771450612.505	1771450612.505	1771450612.505	1771450612.505
634	100.000	0.016	100.000	1.550	3.930	0.664	1771450612.770	1771450612.770	1771450612.770	1771450612.770	1771450612.770	1771450612.770
635	100.000	-0.007	100.002	12.692	1.505	0.664	1771450613.004	1771450613.004	1771450613.004	1771450613.004	1771450613.004	1771450613.004
636	100.000	-0.085	99.997	18.688	1.309	0.664	1771450613.272	1771450613.272	1771450613.272	1771450613.272	1771450613.272	1771450613.272
637	100.000	-0.024	100.001	15.355	0.924	0.664	1771450613.501	1771450613.501	1771450613.501	1771450613.501	1771450613.501	1771450613.501
638	100.000	-0.014	100.001	10.119	0.210	0.664	1771450613.757	1771450613.757	1771450613.757	1771450613.757	1771450613.757	1771450613.757
639	100.000	0.003	100.001	6.801	5.223	0.664	1771450614.019	1771450614.019	1771450614.019	1771450614.019	1771450614.019	1771450614.019
640	100.000	-0.005	99.997	2.031	2.812	0.664	1771450614.263	1771450614.263	1771450614.263	1771450614.263	1771450614.263	1771450614.263
641	100.000	0.086	99.999	14.077	1.539	0.664	1771450614.517	1771450614.517	1771450614.517	1771450614.517	1771450614.517	1771450614.517
642	100.000	-0.045	99.999	18.927	1.233	0.664	1771450614.750	1771450614.750	1771450614.750	1771450614.750	1771450614.750	1771450614.750
643	100.000	-0.021	99.999	14.809	0.898	0.664	1771450614.993	1771450614.993	1771450614.993	1771450614.993	1771450614.993	1771450614.993
644	100.000	-0.020	100.000	9.346	0.036	0.664	1771450615.251	1771450615.251	1771450615.251	1771450615.251	1771450615.251	1771450615.251
645	100.000	-0.003	100.001	6.650	5.167	0.664	1771450615.497	1771450615.498	1771450615.498	1771450615.498	1771450615.498	1771450615.498
646	100.000	0.024	99.997	2.730	2.321	0.664	1771450615.754	1771450615.754	1771450615.754	1771450615.754	1771450615.754	1771450615.754
647	100.000	0.007	100.003	15.399	1.554	0.664	1771450616.010	1771450616.010	1771450616.010	1771450616.010	1771450616.010	1771450616.010
648	100.000	-0.004	99.997	19.455	1.226	0.664	1771450616.265	1771450616.265	1771450616.265	1771450616.265	1771450616.265	1771450616.265
649	100.000	-0.045	100.001	13.987	0.761	0.664	1771450616.480	1771450616.480	1771450616.480	1771450616.480	1771450616.480	1771450616.480
650	100.000	-0.025	100.003	9.242	0.035	0.664	1771450616.674	1771450616.674	1771450616.674	1771450616.674	1771450616.674	1771450616.674
651	100.000	-0.016	99.999	7.523	5.337	0.664	1771450616.950	1771450616.950	1771450616.950	1771450616.950	1771450616.950	1771450616.950
652	100.000	-0.052	100.000	1.102	3.290	0.664	1771450617.191	1771450617.191	1771450617.191	1771450617.191	1771450617.191	1771450617.191
653	100.000	-0.015	100.000	13.470	1.547	0.664	1771450617.449	1771450617.449	1771450617.449	1771450617.449	1771450617.449	1771450617.449
654	100.000	0.022	99.995	19.151	1.267	0.664	1771450617.700	1771450617.700	1771450617.700	1771450617.700	1771450617.700	1771450617.700
655	100.000	0.037	100.000	14.991	0.846	0.664	1771450617.951	1771450617.951	1771450617.951	1771450617.951	1771450617.951	1771450617.951
656	100.000	0.045	100.005	9.742	0.029	0.664	1771450618.196	1771450618.196	1771450618.196	1771450618.196	1771450618.196	1771450618.196
657	100.000	0.067	100.003	7.382	5.263	0.664	1771450618.455	1771450618.455	1771450618.455	1771450618.455	1771450618.455	1771450618.455
658	100.000	-0.055	99.997	2.419	2.013	0.664	1771450618.721	1771450618.721	1771450618.721	1771450618.721	1771450618.721	1771450618.721
659	100.000	-0.032	100.002	16.164	1.547	0.664	1771450618.925	1771450618.925	1771450618.925	1771450618.925	1771450618.925	1771450618.925
660	100.000	0.012	100.002	18.722	1.314	0.664	1771450619.193	1771450619.193	1771450619.193	1771450619.193	1771450619.193	1771450619.193
661	100.000	-0.053	100.000	14.023	0.889	0.664	1771450619.415	1771450619.415	1771450619.415	1771450619.415	1771450619.415	1771450619.415
662	100.000	0.008	99.999	9.573	0.153	0.664	1771450619.633	1771450619.633	1771450619.633	1771450619.633	1771450619.633	1771450619.633
663	100.000	-0.026	100.000	7.169	5.356	0.664	1771450619.867	1771450619.867	1771450619.867	1771450619.867	1771450619.867	1771450619.867
664	100.000	-0.009	99.999	1.010	3.590	0.664	1771450620.114	1771450620.114	1771450620.114	1771450620.114	1771450620.114	1771450620.114
665	100.000	-0.012	100.002	13.251	1.560	0.664	1771450620.358	1771450620.358	1771450620.358	1771450620.358	1771450620.358	1771450620.358
666	100.000	-0.007	99.998	18.796	1.332	0.664	1771450620.607	1771450620.607	1771450620.607	1771450620.607	1771450620.607	1771450620.607
667	100.000	-0.006	99.999	15.652	1.008	0.664	1771450620.817	1771450620.817	1771450620.817	1771450620.817	1771450620.817	1771450620.817
668	100.000	0.000	100.001	11.213	0.376	0.664	1771450621.043	1771450621.043	1771450621.043	1771450621.043	1771450621.043	1771450621.043
669	100.000	-0.055	100.000	7.505	5.495	0.664	1771450621.340	1771450621.340	1771450621.340	1771450621.340	1771450621.340	1771450621.340
670	100.000	0.017	99.998	2.302	4.229	0.664	1771450621.562	1771450621.562	1771450621.562	1771450621.562	1771450621.562	1771450621.562
671	100.000	-0.008	100.001	10.551	1.641	0.664	1771450621.833	1771450621.833	1771450621.833	1771450621.833	1771450621.833	1771450621.833
672	100.000	0.008	100.000	18.645	1.347	0.664	1771450622.099	1771450622.099	1771450622.099	1771450622.099	1771450622.099	1771450622.099
673	100.000	0.037	100.001	15.729	1.039	0.664	1771450622.326	1771450622.326	1771450622.326	1771450622.326	1771450622.326	1771450622.326
674	100.000	-0.019	99.999	10.266	0.295	0.664	1771450622.567	1771450622.567	1771450622.567	1771450622.567	1771450622.567	1771450622.567
675	100.000	0.018	99.999	7.304	5.449	0.664	1771450622.842	1771450622.842	1771450622.842	1771450622.842	1771450622.842	1771450622.842
676	100.000	-0.008	100.003	1.562	3.667	0.664	1771450623.079	1771450623.079	1771450623.079	1771450623.079	1771450623.079	1771450623.079
677	100.000	-0.003	100.001	14.207	1.509	0.664	1771450623.333	1771450623.333	1771450623.333	1771450623.333	1771450623.333	1771450623.333
678	100.000	0.024	99.995	19.094	1.318	0.664	1771450623.592	1771450623.592	1771450623.592	1771450623.592	1771450623.592	1771450623.592
679	100.000	-0.019	100.000	15.384	0.887	0.664	1771450623.830	1771450623.830	1771450623.830	1771450623.830	1771450623.830	1771450623.830
680	100.000	-0.033	100.002	10.163	0.167	0.664	1771450624.076	1771450624.076	1771450624.076	1771450624.076	1771450624.076	1771450624.076
681	100.000	-0.000	99.997	7.031	5.282	0.664	1771450624.342	1771450624.342	1771450624.342	1771450624.342	1771450624.342	1771450624.342
682	100.000	0.009	100.000	1.778	3.058	0.664	1771450624.597	1771450624.597	1771450624.597	1771450624.597	1771450624.597	1771450624.597
683	100.000	-0.050	99.998	14.798	1.499	0.664	1771450624.829	1771450624.829	1771450624.829	1771450624.829	1771450624.829	1771450624.829
684	100.000	0.039	100.001	19.064	1.262	0.664	1771450625.073	1771450625.073	1771450625.073	1771450625.073	1771450625.073	1771450625.073
685	100.000	0.034	100.001	14.671	0.835	0.664	1771450625.362	1771450625.362	1771450625.362	1771450625.362	1771450625.362	1771450625.362
686	100.000	-0.016	100.005	9.677	6.231	0.664	1771450625.564	1771450625.564	1771450625.564	1771450625.564	1771450625.564	1771450625.564
687	100.000	0.007	100.003	7.766	5.356	0.664	1771450625.755	1771450625.755	1771450625.755	1771450625.755	1771450625.755	1771450625.755
688	100.000	0.009	99.999	3.839	4.510	0.664	1771450626.002	1771450626.002	1771450626.002	1771450626.002	1771450626.002	1771450626.002
689	100.000	0.013	100.000	11.051	1.602	0.664	1771450626.264	1771450626.264	1771450626.264	1771450626.264	1771450626.264	1771450626.264
690	100.000	-0.030	100.004	18.884	1.313	0.664	1771450626.466	1771450626.466	1771450626.466	1771450626.466	1771450626.466	1771450626.466
691	100.000	0.022	100.001	17.767	1.139	0.664	1771450626.686	1771450626.686	1771450626.686	1771450626.686	1771450626.686	1771450626.686
692	100.000	0.026	99.999	12.104	0.615	0.664	1771450626.941	1771450626.941	1771450626.941	1771450626.941	1771450626.941	1771450626.941
693	100.000	-0.005	100.000	8.087	5.799	0.664	1771450627.198	1771450627.198	1771450627.198	1771450627.198	1771450627.198	1771450627.198
694	100.000	-0.004	100.004	6.321	4.780	0.664	1771450627.437	1771450627.437	1771450627.437	1771450627.437	1771450627.437	1771450627.437
695	100.000	0.000	100.001	7.028	1.635	0.664	1771450627.662	1771450627.662	1771450627.662	1771450627.662	1771450627.662	1771450627.662
696	100.000	-0.005	100.004	18.170	1.321	0.664	1771450627.929	1771450627.929	1771450627.929	1771450627.929	1771450627.929	1771450627.929
697	100.000	0.010	100.002	17.407	1.102	0.664	1771450628.177	1771450628.177	1771450628.177	1771450628.177	1771450628.177	1771450628.177
698	100.000	0.009	100.000	12.137	0.582	0.664	1771450628.443	1771450628.443	1771450628.443	1771450628.443	1771450628.443	1771450628.443
699	100.000	0.015	100.004	7.564	5.750	0.664	1771450628.688	1771450628.688	1771450628.688	1771450628.688	1771450628.688	1771450628.688
700	100.000	-0.047	100.000	5.002	4.821	0.664	1771450628.919	1771450628.919	1771450628.919	1771450628.919	1771450628.919	1771450628.919
701	100.000	0.008	100.000	7.162	1.588	0.664	1771450629.166	1771450629.166	1771450629.166	1771450629.166	1771450629.166	1771450629.166
702	100.000	-0.033	100.004	17.578	1.319	0.664	1771450629.401	1771450629.401	1771450629.401	1771450629.401	1771450629.401	1771450629.401
703	100.000	-0.021	100.000	17.463	1.174	0.664	1771450629.607	1771450629.607	1771450629.607	1771450629.607	1771450629.607	1771450629.607
704	100.000	-0.005	100.000	13.121	0.737	0.664	1771450629.887	1771450629.887	1771450629.887	1771450629.887	1771450629.887	1771450629.887
705	100.000	0.008	100.000	8.674	5.867	0.664	1771450630.134	1771450630.134	1771450630.134	1771450630.134	1771450630.134	1771450630.134
706	100.000	0.069	99.999	6.857	4.969	0.664	1771450630.332	1771450630.332	1771450630.332	1771450630.332	1771450630.332	1771450630.332
707	100.000	-0.037	100.000	4.973	1.696	0.664	1771450630.611	1771450630.611	1771450630.611	1771450630.611	1771450630.611	1771450630.611
708	100.000	-0.018	100.002	18.402	1.310	0.664	1771450630.875	1771450630.875	1771450630.875	1771450630.875	1771450630.875	1771450630.875
709	100.000	-0.015	99.999	17.701	1.167	0.664	1771450631.110	1771450631.110	1771450631.110	1771450631.110	1771450631.110	1771450631.110
710	100.000	0.024	100.000	11.635	0.504	0.664	1771450631.387	1771450631.387	1771450631.387	1771450631.387	1771450631.387	1771450631.387
711	100.000	0.024	100.001	8.795	5.702	0.664	1771450631.604	1771450631.604	1771450631.604	1771450631.604	1771450631.604	1771450631.604
712	100.000	0.024	100.000	5.620	5.010	0.664	1771450631.859	1771450631.859	1771450631.859	1771450631.859	1771450631.859	1771450631.859
713	100.000	-0.004	99.998	6.460	1.587	0.664	1771450632.112	1771450632.112	1771450632.112	1771450632.112	1771450632.112	1771450632.112
714	100.000	0.004	100.000	18.348	1.402	0.664	1771450632.370	1771450632.370	1771450632.370	1771450632.370	1771450632.370	1771450632.370
715	100.000	0.024	100.003	16.993	1.107	0.664	1771450632.625	1771450632.625	1771450632.625	1771450632.625	1771450632.625	1771450632.625
716	100.000	0.006	100.001	11.977	0.543	0.664	1771450632.855	1771450632.855	1771450632.855	1771450632.855	1771450632.855	1771450632.855
717	100.000	-0.022	99.998	8.616	5.613	0.664	1771450633.143	1771450633.143	1771450633.143	1771450633.143	1771450633.143	1771450633.143
718	100.000	0.024	100.001	5.443	4.767	0.664	1771450633.366	1771450633.366	1771450633.366	1771450633.366	1771450633.366	1771450633.366
719	100.000	0.043	100.003	8.549	1.579	0.664	1771450633.637	1771450633.637	1771450633.637	1771450633.637	1771450633.637	1771450633.637
720	100.000	-0.044	99.998	19.058	1.287	0.664	1771450633.874	1771450633.874	1771450633.874	1771450633.874	1771450633.874	1771450633.874
721	100.000	-0.012	100.001	16.094	1.022	0.664	1771450634.131	1771450634.131	1771450634.131	1771450634.131	1771450634.131	1771450634.131
722	100.000	-0.027	100.003	10.574	0.391	0.664	1771450634.354	1771450634.354	1771450634.354	1771450634.354	1771450634.354	1771450634.354
723	100.000	-0.005	99.998	8.206	5.484	0.664	1771450634.597	1771450634.597	1771450634.597	1771450634.597	1771450634.597	1771450634.597
724	100.000	0.024	100.003	5.558	4.727	0.664	1771450634.855	1771450634.855	1771450634.855	1771450634.855	1771450634.855	1771450634.855
725	100.000	0.014	99.994	9.888	1.506	0.664	1771450635.129	1771450635.129	1771450635.129	1771450635.129	1771450635.129	1771450635.129
726	100.000	0.001	100.000	18.764	1.322	0.664	1771450635.374	1771450635.374	1771450635.374	1771450635.374	1771450635.374	1771450635.374
727	100.000	0.012	99.999	15.330	1.058	0.664	1771450635.617	1771450635.617	1771450635.617	1771450635.617	1771450635.617	1771450635.617
728	100.000	0.054	99.999	9.875	0.221	0.664	1771450635.873	1771450635.873	1771450635.873	1771450635.873	1771450635.873	1771450635.873
729	100.000	-0.021	100.000	8.954	5.364	0.664	1771450636.113	1771450636.113	1771450636.113	1771450636.113	1771450636.113	1771450636.113
730	100.000	-0.013	100.002	3.531	4.698	0.664	1771450636.380	1771450636.380	1771450636.380	1771450636.380	1771450636.380	1771450636.380
731	100.000	-0.049	99.998	12.104	1.531	0.664	1771450636.616	1771450636.616	1771450636.616	1771450636.616	1771450636.616	1771450636.616
732	100.000	-0.024	100.005	18.995	1.324	0.664	1771450636.881	1771450636.881	1771450636.881	1771450636.881	1771450636.881	1771450636.881
733	100.000	0.034	100.002	14.573	1.055	0.664	1771450637.096	1771450637.096	1771450637.096	1771450637.096	1771450637.096	1771450637.096
734	100.000	-0.016	99.999	9.472	0.311	0.664	1771450637.372	1771450637.372	1771450637.372	1771450637.372	1771450637.372	1771450637.372
735	100.000	-0.054	100.000	8.411	5.318	0.664	1771450637.606	1771450637.606	1771450637.606	1771450637.606	1771450637.606	1771450637.606
736	100.000	-0.039	99.996	2.962	4.640	0.664	1771450637.877	1771450637.877	1771450637.877	1771450637.877	1771450637.877	1771450637.877
737	100.000	0.009	100.000	13.736	1.519	0.664	1771450638.119	1771450638.119	1771450638.119	1771450638.119	1771450638.119	1771450638.119
738	100.000	-0.035	100.005	19.090	1.262	0.664	1771450638.383	1771450638.383	1771450638.383	1771450638.383	1771450638.383	1771450638.383
739	100.000	-0.017	99.999	12.958	0.917	0.664	1771450638.645	1771450638.645	1771450638.645	1771450638.645	1771450638.645	1771450638.645
740	100.000	-0.009	99.998	8.031	6.158	0.664	1771450638.901	1771450638.901	1771450638.901	1771450638.901	1771450638.901	1771450638.901
741	100.000	0.037	100.001	8.467	5.022	0.664	1771450639.122	1771450639.122	1771450639.122	1771450639.122	1771450639.122	1771450639.122
742	100.000	0.033	100.000	1.234	2.165	0.664	1771450639.370	1771450639.370	1771450639.370	1771450639.370	1771450639.370	1771450639.370
743	100.000	0.001	100.004	15.315	1.408	0.664	1771450639.638	1771450639.638	1771450639.638	1771450639.638	1771450639.638	1771450639.638
744	100.000	-0.036	100.000	18.586	1.141	0.664	1771450639.873	1771450639.873	1771450639.873	1771450639.873	1771450639.873	1771450639.873
745	100.000	0.005	99.998	12.517	0.842	0.664	1771450640.100	1771450640.100	1771450640.100	1771450640.100	1771450640.100	1771450640.100
746	100.000	-0.019	99.997	8.573	6.274	0.664	1771450640.322	1771450640.322	1771450640.322	1771450640.322	1771450640.322	1771450640.322
747	100.000	-0.010	100.001	8.549	5.150	0.664	1771450640.568	1771450640.568	1771450640.568	1771450640.568	1771450640.568	1771450640.568
748	100.000	0.047	99.999	2.749	4.576	0.664	1771450640.786	1771450640.786	1771450640.786	1771450640.786	1771450640.786	1771450640.786
749	100.000	0.009	100.001	12.214	1.466	0.664	1771450641.036	1771450641.036	1771450641.036	1771450641.036	1771450641.036	1771450641.036
750	100.000	-0.014	100.000	19.246	1.266	0.664	1771450641.286	1771450641.286	1771450641.286	1771450641.286	1771450641.286	1771450641.286
751	100.000	0.050	100.001	14.029	0.964	0.664	1771450641.513	1771450641.513	1771450641.513	1771450641.513	1771450641.513	1771450641.513
752	100.000	-0.035	99.999	8.220	0.030	0.664	1771450641.791	1771450641.791	1771450641.791	1771450641.791	1771450641.791	1771450641.791
753	100.000	-0.046	100.000	9.064	5.247	0.664	1771450642.031	1771450642.031	1771450642.031	1771450642.031	1771450642.031	1771450642.031
754	100.000	-0.015	100.001	2.127	4.309	0.664	1771450642.292	1771450642.292	1771450642.292	1771450642.292	1771450642.292	1771450642.292
755	100.000	0.049	100.001	13.713	1.589	0.664	1771450642.531	1771450642.531	1771450642.531	1771450642.531	1771450642.531	1771450642.531
756	100.000	0.012	99.996	18.809	1.320	0.664	1771450642.782	1771450642.782	1771450642.782	1771450642.782	1771450642.782	1771450642.782
757	100.000	-0.009	100.001	12.946	0.986	0.664	1771450643.033	1771450643.033	1771450643.033	1771450643.033	1771450643.033	1771450643.033
758	100.000	0.025	100.003	8.234	0.129	0.664	1771450643.286	1771450643.286	1771450643.286	1771450643.286	1771450643.286	1771450643.286
759	100.000	-0.016	99.998	8.614	5.115	0.664	1771450643.522	1771450643.522	1771450643.522	1771450643.522	1771450643.522	1771450643.522
760	100.000	0.011	100.002	3.074	4.278	0.664	1771450643.757	1771450643.757	1771450643.757	1771450643.757	1771450643.757	1771450643.757
761	100.000	-0.009	100.002	12.382	1.499	0.664	1771450644.029	1771450644.029	1771450644.029	1771450644.029	1771450644.029	1771450644.029
762	100.000	0.022	100.000	18.468	1.233	0.664	1771450644.273	1771450644.273	1771450644.273	1771450644.273	1771450644.273	1771450644.273
763	100.000	0.001	100.001	12.705	0.855	0.664	1771450644.539	1771450644.539	1771450644.539	1771450644.539	1771450644.539	1771450644.539
764	100.000	-0.000	99.996	8.622	6.003	0.664	1771450644.784	1771450644.784	1771450644.784	1771450644.784	1771450644.784	1771450644.784
765	100.000	0.025	100.002	9.131	5.054	0.664	1771450645.014	1771450645.014	1771450645.014	1771450645.014	1771450645.014	1771450645.014
766	100.000	-0.059	100.001	0.649	2.435	0.664	1771450645.259	1771450645.259	1771450645.259	1771450645.259	1771450645.259	1771450645.259
767	100.000	-0.007	100.001	15.722	1.433	0.664	1771450645.524	1771450645.524	1771450645.524	1771450645.524	1771450645.524	1771450645.524
768	100.000	-0.023	99.999	19.192	1.241	0.664	1771450645.756	1771450645.756	1771450645.756	1771450645.756	1771450645.756	1771450645.756
769	100.000	0.017	100.001	13.358	0.944	0.664	1771450645.988	1771450645.988	1771450645.988	1771450645.988	1771450645.988	1771450645.988
770	100.000	-0.031	99.998	7.599	0.009	0.664	1771450646.188	1771450646.188	1771450646.188	1771450646.188	1771450646.188	1771450646.188
771	100.000	0.041	100.007	9.036	5.220	0.664	1771450646.462	1771450646.462	1771450646.462	1771450646.462	1771450646.462	1771450646.462
772	100.000	-0.014	100.000	2.412	4.465	0.664	1771450646.671	1771450646.671	1771450646.671	1771450646.671	1771450646.671	1771450646.671
773	100.000	0.038	100.002	9.033	1.611	0.664	1771450646.877	1771450646.877	1771450646.877	1771450646.877	1771450646.877	1771450646.877
774	100.000	-0.039	99.999	19.421	1.271	0.664	1771450647.162	1771450647.162	1771450647.162	1771450647.162	1771450647.162	1771450647.162
775	100.000	-0.002	100.001	16.366	1.075	0.664	1771450647.363	1771450647.363	1771450647.363	1771450647.363	1771450647.363	1771450647.363
776	100.000	-0.002	100.005	9.240	0.506	0.664	1771450647.576	1771450647.576	1771450647.576	1771450647.576	1771450647.576	1771450647.576
777	100.000	0.033	100.002	7.680	5.542	0.664	1771450647.838	1771450647.838	1771450647.838	1771450647.838	1771450647.838	1771450647.838
778	100.000	-0.039	99.997	7.591	4.829	0.664	1771450648.086	1771450648.086	1771450648.086	1771450648.086	1771450648.086	1771450648.086
779	100.000	0.009	100.004	6.187	1.466	0.664	1771450648.290	1771450648.290	1771450648.290	1771450648.290	1771450648.290	1771450648.290
780	100.000	0.039	100.003	17.549	1.290	0.664	1771450648.508	1771450648.508	1771450648.508	1771450648.508	1771450648.508	1771450648.508
781	100.000	-0.005	99.999	18.224	1.162	0.664	1771450648.757	1771450648.757	1771450648.757	1771450648.757	1771450648.757	1771450648.757
782	100.000	0.004	99.999	11.080	0.772	0.664	1771450649.020	1771450649.020	1771450649.020	1771450649.020	1771450649.020	1771450649.020
783	100.000	-0.063	100.003	7.068	5.821	0.664	1771450649.264	1771450649.264	1771450649.264	1771450649.264	1771450649.264	1771450649.264
784	100.000	-0.034	99.997	7.883	4.910	0.664	1771450649.513	1771450649.513	1771450649.513	1771450649.513	1771450649.513	1771450649.513
785	100.000	-0.014	100.002	3.306	1.769	0.664	1771450649.754	1771450649.754	1771450649.754	1771450649.754	1771450649.754	1771450649.754
786	100.000	-0.011	100.005	17.722	1.376	0.664	1771450649.994	1771450649.994	1771450649.994	1771450649.994	1771450649.994	1771450649.994
787	100.000	-0.003	100.000	19.319	1.226	0.664	1771450650.203	1771450650.203	1771450650.203	1771450650.203	1771450650.203	1771450650.203
788	100.000	0.034	100.004	13.003	0.973	0.664	1771450650.468	1771450650.468	1771450650.468	1771450650.468	1771450650.468	1771450650.468
789	100.000	-0.032	99.999	7.110	6.056	0.664	1771450650.725	1771450650.725	1771450650.725	1771450650.725	1771450650.725	1771450650.725
790	100.000	0.002	99.999	8.281	4.960	0.664	1771450650.967	1771450650.967	1771450650.967	1771450650.967	1771450650.967	1771450650.967
791	100.000	0.036	100.000	2.394	1.807	0.664	1771450651.208	1771450651.208	1771450651.208	1771450651.208	1771450651.208	1771450651.208
792	100.000	-0.005	99.998	18.051	1.356	0.664	1771450651.445	1771450651.445	1771450651.445	1771450651.445	1771450651.445	1771450651.445
793	100.000	0.045	99.999	19.604	1.174	0.664	1771450651.721	1771450651.721	1771450651.721	1771450651.721	1771450651.721	1771450651.721
794	100.000	0.013	100.001	11.588	0.784	0.664	1771450651.947	1771450651.947	1771450651.947	1771450651.947	1771450651.947	1771450651.947
795	100.000	0.028	99.998	6.518	5.851	0.664	1771450652.207	1771450652.207	1771450652.207	1771450652.207	1771450652.207	1771450652.207
