Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
170	200.000	0.029	199.996	3.232	6.033	1.328	1782941749.991
171	200.000	-0.006	200.001	2.877	3.961	1.328	1782941750.232
172	200.000	-0.040	199.999	2.656	2.162	1.328	1782941750.482
173	200.000	-0.021	199.999	3.084	5.686	1.328	1782941750.795
174	200.000	-0.026	199.997	2.812	3.554	1.328	1782941751.039
175	200.000	0.035	199.999	2.852	1.544	1.328	1782941751.270
176	200.000	-0.056	200.000	3.148	5.353	1.328	1782941751.555
177	200.000	0.017	199.997	2.772	3.461	1.328	1782941751.798
178	200.000	0.084	199.996	2.808	1.367	1.328	1782941752.049
179	200.000	-0.019	200.003	3.193	5.209	1.328	1782941752.286
180	200.000	0.016	200.002	2.882	3.514	1.328	1782941752.547
181	200.000	0.019	199.996	2.964	1.263	1.328	1782941752.788
182	200.000	0.016	200.002	3.108	5.114	1.328	1782941753.060
183	200.000	0.006	199.997	2.505	2.989	1.328	1782941753.375
184	200.000	-0.052	200.001	2.883	0.166	1.328	1782941753.679
185	200.000	-0.033	200.002	2.881	4.025	1.328	1782941753.969
186	200.000	0.008	199.999	2.859	1.880	1.328	1782941754.223
187	200.000	-0.021	199.999	3.172	5.703	1.328	1782941754.504
188	200.000	0.044	199.996	2.674	3.464	1.328	1782941754.817
189	200.000	0.031	200.001	2.866	0.650	1.328	1782941755.102
190	200.000	0.026	199.999	3.150	4.515	1.328	1782941755.377
191	200.000	0.036	200.001	2.566	2.385	1.328	1782941755.691
192	200.000	0.026	200.001	3.084	5.678	1.328	1782941755.980
193	200.000	0.009	200.001	2.797	3.685	1.328	1782941756.232
194	200.000	-0.053	200.000	2.803	1.599	1.328	1782941756.487
195	200.000	-0.002	199.997	3.241	5.487	1.328	1782941756.721
196	200.000	0.013	199.997	2.729	3.580	1.328	1782941757.006
197	200.000	-0.047	199.996	2.560	1.069	1.328	1782941757.308
198	200.000	0.015	199.996	3.044	4.774	1.328	1782941757.546
199	200.000	0.006	200.003	2.720	3.010	1.328	1782941757.863
200	200.000	0.010	200.001	3.210	0.193	1.328	1782941758.122
201	200.000	-0.003	199.998	2.973	4.135	1.328	1782941758.409
202	200.000	0.010	200.002	2.736	2.171	1.328	1782941758.700
203	200.000	-0.000	200.004	3.253	5.547	1.328	1782941758.967
204	200.000	0.007	199.998	2.957	3.515	1.328	1782941759.239
205	200.000	-0.034	200.004	2.820	1.323	1.328	1782941759.459
206	200.000	0.008	200.003	3.307	5.296	1.328	1782941759.726
207	200.000	0.049	199.999	2.844	3.334	1.328	1782941759.982
208	200.000	-0.004	199.997	2.512	0.733	1.328	1782941760.297
209	200.000	-0.023	199.999	3.118	4.382	1.328	1782941760.612
210	200.000	-0.063	199.998	2.492	2.052	1.328	1782941760.927
211	200.000	0.010	200.002	3.076	5.323	1.328	1782941761.214
212	200.000	0.016	199.999	2.839	3.382	1.328	1782941761.465
213	200.000	0.014	199.998	2.696	1.234	1.328	1782941761.735
214	200.000	-0.040	199.996	3.015	4.782	1.328	1782941762.058
215	200.000	0.018	199.998	2.744	2.615	1.328	1782941762.355
216	200.000	0.018	199.999	3.278	6.150	1.328	1782941762.597
