Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
225	200.000	-0.025	199.997	0.842	1.735	1.328	1783012975.001
226	200.000	0.028	200.004	1.327	2.510	1.328	1783012975.229
227	200.000	-0.088	200.000	1.336	3.305	1.328	1783012975.486
228	200.000	0.015	200.001	0.758	4.938	1.328	1783012975.715
229	200.000	-0.003	199.998	0.842	0.167	1.328	1783012975.985
230	200.000	0.018	200.004	0.704	1.289	1.328	1783012976.234
231	200.000	-0.027	200.000	0.923	1.762	1.328	1783012976.481
232	200.000	-0.047	200.002	1.267	2.484	1.328	1783012976.758
233	200.000	0.038	199.997	1.316	3.644	1.328	1783012977.043
234	200.000	0.157	199.999	1.041	5.974	1.328	1783012977.289
235	200.000	-0.075	199.999	0.653	0.318	1.328	1783012977.569
236	200.000	0.010	199.999	0.919	1.235	1.328	1783012977.791
237	200.000	-0.005	200.002	1.038	1.885	1.328	1783012978.068
238	200.000	-0.011	199.997	1.389	2.751	1.328	1783012978.315
239	200.000	0.088	200.001	1.168	4.260	1.328	1783012978.585
240	200.000	-0.022	199.994	0.760	6.214	1.328	1783012978.826
241	200.000	0.020	200.003	0.898	0.894	1.328	1783012979.090
242	200.000	-0.024	199.999	0.722	1.351	1.328	1783012979.324
243	200.000	-0.015	200.002	1.256	1.839	1.328	1783012979.600
244	200.000	0.020	200.000	1.536	2.803	1.328	1783012979.837
245	200.000	-0.055	199.999	1.058	4.096	1.328	1783012980.052
246	200.000	-0.024	200.002	0.807	5.556	1.328	1783012980.324
247	200.000	0.060	200.002	0.828	0.608	1.328	1783012980.578
248	200.000	0.030	200.001	1.001	1.325	1.328	1783012980.851
249	200.000	-0.015	200.000	1.336	1.896	1.328	1783012981.092
250	200.000	-0.040	200.003	1.413	3.167	1.328	1783012981.355
251	200.000	0.002	199.998	0.971	4.445	1.328	1783012981.602
252	200.000	-0.013	200.006	0.794	6.144	1.328	1783012981.876
253	200.000	0.056	200.003	0.067	0.442	1.328	1783012982.125
254	200.000	-0.033	200.004	0.897	1.530	1.328	1783012982.348
255	200.000	-0.075	199.999	1.234	1.964	1.328	1783012982.610
256	200.000	-0.020	200.000	1.301	3.101	1.328	1783012982.855
257	200.000	0.047	200.003	1.009	4.194	1.328	1783012983.128
258	200.000	0.032	200.001	0.975	0.410	1.328	1783012983.351
259	200.000	-0.034	200.003	1.004	1.036	1.328	1783012983.624
260	200.000	0.029	200.003	0.837	1.583	1.328	1783012983.873
261	200.000	0.023	200.004	1.199	2.178	1.328	1783012984.111
262	200.000	0.024	199.999	1.244	3.264	1.328	1783012984.378
263	200.000	0.038	200.001	0.981	4.562	1.328	1783012984.603
264	200.000	0.035	200.000	0.840	0.042	1.328	1783012984.876
265	200.000	-0.033	200.000	0.124	3.608	1.328	1783012985.098
266	200.000	-0.018	199.998	1.209	1.409	1.328	1783012985.377
