Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
329	200.000	-0.152	200.002	0.850	1.055	1.328	1785287860.799
330	200.000	0.165	200.001	2.273	0.044	1.348	1785287860.953
331	200.000	-0.366	200.000	3.034	6.213	1.348	1785287861.150
332	200.000	-0.115	200.004	2.432	6.033	1.348	1785287861.335
333	200.000	0.290	200.002	0.585	4.581	1.446	1785287861.531
334	200.000	-0.019	199.999	1.963	2.967	1.328	1785287861.738
335	200.000	-0.246	199.997	2.736	2.656	1.328	1785287861.940
336	200.000	0.125	199.999	2.279	2.303	1.342	1785287862.113
337	200.000	0.007	199.997	0.776	0.959	1.328	1785287862.331
338	200.000	-0.280	200.002	2.716	6.242	1.328	1785287862.522
339	200.000	-0.209	200.003	2.920	6.103	1.328	1785287862.743
340	200.000	0.166	200.001	1.232	5.655	1.374	1785287862.933
341	200.000	-0.086	200.001	1.174	3.280	1.377	1785287863.122
342	200.000	-0.082	200.003	2.557	2.755	1.328	1785287863.315
343	200.000	-0.078	199.996	2.747	2.501	1.328	1785287863.503
344	200.000	0.336	199.996	1.481	2.104	1.351	1785287863.692
345	200.000	0.224	200.000	1.823	0.128	1.328	1785287863.955
346	200.000	0.095	200.000	2.974	6.144	1.351	1785287864.200
347	200.000	-0.101	199.999	1.287	5.703	1.346	1785287864.421
348	200.000	0.021	200.000	1.473	3.227	1.328	1785287864.633
349	200.000	0.074	200.000	2.837	2.672	1.328	1785287864.876
350	200.000	-0.301	199.996	1.901	2.232	1.328	1785287865.132
351	200.000	0.241	200.000	1.251	0.286	1.328	1785287865.359
352	200.000	-0.500	200.000	2.987	6.208	1.350	1785287865.533
353	200.000	-0.378	200.002	2.476	6.020	1.328	1785287865.756
354	200.000	-0.223	200.001	0.540	4.444	1.380	1785287866.000
355	200.000	-0.225	199.997	2.260	2.880	1.328	1785287866.188
356	200.000	-0.297	200.003	2.928	2.638	1.328	1785287866.365
357	200.000	0.168	200.002	2.251	2.380	1.328	1785287866.536
358	200.000	0.068	200.000	0.853	0.992	1.328	1785287866.728
359	200.000	0.168	200.000	2.332	6.274	1.328	1785287866.934
360	200.000	-0.121	200.001	2.908	6.117	1.338	1785287867.115
361	200.000	-0.058	200.001	1.610	5.787	1.328	1785287867.297
362	200.000	-0.085	200.000	0.832	3.758	1.328	1785287867.506
363	200.000	0.123	199.998	2.457	2.932	1.328	1785287867.686
364	200.000	-0.192	199.999	2.917	2.549	1.328	1785287867.882
365	200.000	-0.411	200.001	1.863	2.214	1.328	1785287868.065
366	200.000	-0.173	199.996	1.126	0.712	1.328	1785287868.249
367	200.000	-0.280	199.998	2.611	6.269	1.336	1785287868.421
368	200.000	0.098	200.003	2.868	6.131	1.328	1785287868.610
369	200.000	0.068	200.002	1.539	5.796	1.331	1785287868.805
370	200.000	-0.105	200.002	1.200	3.378	1.365	1785287869.006
