Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
158	100.000	-0.286	100.000	2.945	5.846	0.664	1783972503.012
159	100.000	-0.065	100.001	3.088	5.808	0.664	1783972503.239
160	100.000	0.353	99.999	3.170	5.791	0.664	1783972503.434
161	100.000	-0.108	100.002	3.107	5.815	0.664	1783972503.666
162	100.000	0.098	99.998	3.024	5.832	0.664	1783972503.877
163	100.000	0.054	100.001	3.264	5.814	0.664	1783972504.056
164	100.000	0.270	99.998	3.174	5.770	0.664	1783972504.242
165	100.000	0.031	100.001	3.171	5.877	0.664	1783972504.451
166	100.000	0.143	100.002	3.328	5.805	0.664	1783972504.678
167	100.000	0.093	100.003	3.369	5.781	0.664	1783972504.929
168	100.000	0.274	99.994	3.291	5.759	0.664	1783972505.127
169	100.000	0.041	99.997	3.432	5.847	0.664	1783972505.299
170	100.000	0.143	100.003	3.502	5.782	0.664	1783972505.485
171	100.000	-0.092	99.999	3.251	5.784	0.664	1783972505.678
172	100.000	0.031	99.999	3.231	5.808	0.664	1783972505.849
173	100.000	0.515	100.000	3.265	5.839	0.664	1783972506.033
174	100.000	-0.049	99.999	3.274	5.802	0.664	1783972506.234
175	100.000	0.041	100.001	2.959	5.854	0.664	1783972506.415
176	100.000	-0.001	99.999	3.070	5.785	0.664	1783972506.683
177	100.000	-0.312	99.999	2.967	5.842	0.664	1783972506.868
178	100.000	-0.228	100.002	3.238	5.783	0.664	1783972507.052
179	100.000	0.029	99.995	3.051	5.852	0.664	1783972507.239
180	100.000	-0.152	100.005	3.234	5.768	0.664	1783972507.444
181	100.000	-0.072	99.998	2.999	5.822	0.664	1783972507.677
182	100.000	-0.008	100.000	3.157	5.731	0.664	1783972507.865
183	100.000	-0.075	99.996	3.103	5.765	0.664	1783972508.049
184	100.000	-0.018	99.997	3.210	5.784	0.664	1783972508.252
185	100.000	0.052	100.004	2.983	5.844	0.664	1783972508.442
186	100.000	-0.085	99.996	2.945	5.806	0.664	1783972508.655
187	100.000	0.040	99.997	2.857	5.908	0.664	1783972508.848
188	100.000	0.196	99.999	2.997	5.778	0.664	1783972509.071
189	100.000	-0.146	100.002	3.239	5.839	0.664	1783972509.235
190	100.000	0.036	100.001	3.051	5.900	0.664	1783972509.446
191	100.000	0.033	100.000	3.011	5.867	0.664	1783972509.622
192	100.000	-0.118	100.002	3.063	5.865	0.664	1783972509.799
193	100.000	0.125	99.998	3.182	5.755	0.664	1783972510.005
194	100.000	0.187	99.995	3.195	5.822	0.664	1783972510.224
195	100.000	-0.279	99.998	3.232	5.801	0.664	1783972510.420
196	100.000	0.355	100.000	3.012	5.780	0.664	1783972510.596
197	100.000	0.079	99.999	3.122	5.848	0.664	1783972510.814
198	100.000	-0.080	100.005	3.152	5.796	0.664	1783972511.057
199	100.000	0.114	100.002	3.220	5.838	0.664	1783972511.233
200	100.000	-0.013	100.000	3.152	5.902	0.664	1783972511.429
201	100.000	0.212	100.005	3.284	5.781	0.664	1783972511.592
202	100.000	0.285	100.001	3.183	5.884	0.664	1783972511.777
203	100.000	-0.059	100.000	3.176	5.820	0.664	1783972511.983
204	100.000	0.151	99.996	3.333	5.892	0.664	1783972512.152
205	100.000	0.283	100.002	3.198	5.839	0.664	1783972512.363
206	100.000	-0.068	100.001	3.294	5.730	0.664	1783972512.540
207	100.000	0.138	100.001	3.265	5.773	0.664	1783972512.731
208	100.000	-0.387	99.999	3.379	5.808	0.664	1783972512.923
209	100.000	-0.092	100.003	3.349	5.881	0.664	1783972513.120
210	100.000	0.162	100.000	3.271	5.772	0.664	1783972513.346
211	100.000	0.139	100.003	3.186	5.824	0.664	1783972513.573
212	100.000	-0.040	99.998	3.079	5.848	0.664	1783972513.750
213	100.000	0.316	100.002	3.134	5.826	0.664	1783972513.969
214	100.000	0.069	100.001	3.145	5.793	0.664	1783972514.157
215	100.000	-0.048	100.001	3.059	5.800	0.664	1783972514.339
216	100.000	0.066	100.003	3.043	5.785	0.664	1783972514.518
217	100.000	0.015	100.000	2.929	5.803	0.664	1783972514.712
218	100.000	0.045	99.998	2.979	5.780	0.664	1783972514.919
219	100.000	-0.161	100.005	2.974	5.844	0.664	1783972515.087
220	100.000	-0.033	100.000	2.938	5.801	0.664	1783972515.267
221	100.000	0.075	100.000	2.933	5.803	0.664	1783972515.460
222	100.000	-0.224	99.999	3.047	5.776	0.664	1783972515.637
223	100.000	-0.049	100.002	2.925	5.752	0.664	1783972515.819
224	100.000	-0.589	99.997	3.033	5.749	0.664	1783972516.041
225	100.000	0.033	100.002	3.024	5.790	0.664	1783972516.292
226	100.000	0.274	100.003	2.997	5.800	0.664	1783972516.527
227	100.000	0.251	99.999	3.135	5.783	0.664	1783972516.714
228	100.000	-0.003	100.000	3.075	5.804	0.664	1783972516.911
229	100.000	0.153	99.999	3.277	5.771	0.664	1783972517.142
230	100.000	0.052	99.997	3.068	5.851	0.664	1783972517.340
231	100.000	0.045	100.001	3.108	5.847	0.664	1783972517.515
232	100.000	0.016	100.000	3.211	5.778	0.664	1783972517.706
233	100.000	0.018	100.006	3.074	5.828	0.664	1783972517.884
234	100.000	0.030	100.001	3.331	5.767	0.664	1783972518.079
235	100.000	-0.228	99.999	3.290	5.769	0.664	1783972518.238
236	100.000	-0.119	100.002	3.182	5.838	0.664	1783972518.465
237	100.000	0.093	100.001	3.107	5.881	0.664	1783972518.657
238	100.000	0.024	100.001	3.098	5.793	0.664	1783972518.846
239	100.000	0.056	100.001	3.173	5.819	0.664	1783972519.025
240	100.000	-0.114	100.000	3.333	5.781	0.664	1783972519.222
241	100.000	0.194	99.999	3.287	5.791	0.664	1783972519.449
242	100.000	0.182	100.004	3.366	5.832	0.664	1783972519.626
243	100.000	-0.026	99.999	3.351	5.859	0.664	1783972519.840
244	100.000	-0.228	99.999	3.313	5.825	0.664	1783972520.023
