Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
353	200.000	-0.036	200.000	3.815	4.743	1.328	1782937369.965
354	200.000	0.025	200.004	2.532	2.341	1.328	1782937370.217
355	200.000	-0.022	199.997	2.537	5.952	1.328	1782937370.448
356	200.000	-0.004	200.000	3.727	4.604	1.328	1782937370.719
357	200.000	-0.056	200.000	2.746	2.280	1.328	1782937370.975
358	200.000	0.011	200.001	3.048	5.667	1.328	1782937371.270
359	200.000	0.045	200.006	3.120	4.309	1.328	1782937371.510
360	200.000	-0.040	199.998	2.940	2.026	1.328	1782937371.774
361	200.000	0.061	200.003	4.085	5.498	1.328	1782937372.017
362	200.000	0.039	199.998	3.113	4.187	1.328	1782937372.267
363	200.000	-0.061	200.001	3.135	1.743	1.328	1782937372.556
364	200.000	-0.028	199.999	4.549	5.207	1.328	1782937372.837
365	200.000	0.005	200.000	2.239	3.432	1.328	1782937373.074
366	200.000	-0.005	199.996	3.044	1.446	1.328	1782937373.359
367	200.000	0.042	200.000	4.754	5.038	1.328	1782937373.606
368	200.000	0.070	200.002	2.173	2.963	1.328	1782937373.923
369	200.000	-0.028	200.004	2.295	6.209	1.328	1782937374.147
370	200.000	0.032	199.999	4.166	4.755	1.328	1782937374.412
371	200.000	-0.037	199.998	2.318	2.496	1.328	1782937374.695
372	200.000	0.001	200.000	3.285	5.506	1.328	1782937374.973
373	200.000	-0.016	200.003	2.900	4.195	1.328	1782937375.252
374	200.000	0.068	199.999	3.069	1.728	1.328	1782937375.534
375	200.000	-0.020	200.002	4.757	5.219	1.328	1782937375.813
376	200.000	0.021	199.999	2.372	3.032	1.328	1782937376.111
377	200.000	0.086	199.997	2.320	0.768	1.328	1782937376.363
378	200.000	-0.012	200.002	4.517	4.924	1.328	1782937376.589
379	200.000	-0.003	199.998	2.369	2.927	1.328	1782937376.874
380	200.000	-0.007	200.004	2.043	6.221	1.328	1782937377.159
381	200.000	0.102	199.999	3.320	4.441	1.328	1782937377.424
382	200.000	-0.024	200.001	2.768	2.361	1.328	1782937377.658
383	200.000	-0.019	200.000	2.411	6.029	1.328	1782937377.924
384	200.000	-0.004	199.998	3.309	4.356	1.328	1782937378.164
385	200.000	0.050	200.002	2.815	2.367	1.328	1782937378.414
386	200.000	0.024	199.998	2.905	5.800	1.328	1782937378.660
387	200.000	0.055	200.000	3.503	4.467	1.328	1782937378.915
388	200.000	0.006	200.000	2.856	2.088	1.328	1782937379.186
389	200.000	0.021	200.003	3.722	5.346	1.328	1782937379.497
390	200.000	0.065	200.003	2.591	3.635	1.328	1782937379.734
391	200.000	-0.001	200.002	2.952	1.451	1.328	1782937380.040
392	200.000	-0.045	200.001	4.700	4.969	1.328	1782937380.318
393	200.000	-0.047	200.001	2.373	2.763	1.328	1782937380.607
394	200.000	-0.080	200.000	2.253	0.242	1.328	1782937380.876
