Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
343	100.000	-0.026	100.000	4.722	0.086	0.664	1783022336.805
344	100.000	0.028	100.003	3.512	0.801	0.664	1783022337.075
345	100.000	-0.041	100.002	4.110	1.580	0.664	1783022337.309
346	100.000	-0.027	100.000	5.976	2.057	0.664	1783022337.575
347	100.000	0.021	100.005	7.380	2.331	0.664	1783022337.805
348	100.000	-0.007	99.998	7.613	2.593	0.664	1783022338.072
349	100.000	0.029	100.002	6.896	2.822	0.664	1783022338.336
350	100.000	0.022	100.003	5.296	3.143	0.664	1783022338.574
351	100.000	-0.000	100.001	3.897	3.822	0.664	1783022338.831
352	100.000	0.017	100.004	4.499	4.585	0.664	1783022339.061
353	100.000	0.081	99.999	6.190	5.069	0.664	1783022339.340
354	100.000	0.025	99.998	7.738	5.330	0.664	1783022339.564
355	100.000	0.044	99.997	8.301	5.579	0.664	1783022339.830
356	100.000	-0.037	100.001	7.636	5.729	0.664	1783022340.069
357	100.000	-0.061	99.996	6.360	5.980	0.664	1783022340.337
358	100.000	0.017	100.000	4.034	0.148	0.664	1783022340.593
359	100.000	0.028	100.001	3.427	0.972	0.664	1783022340.821
360	100.000	0.034	100.000	4.937	1.837	0.664	1783022341.085
361	100.000	0.023	100.004	6.307	2.199	0.664	1783022341.314
362	100.000	-0.068	99.999	7.285	2.358	0.664	1783022341.595
363	100.000	-0.093	99.998	7.453	2.615	0.664	1783022341.820
364	100.000	0.063	99.999	6.310	2.819	0.664	1783022342.086
365	100.000	0.010	99.999	4.748	3.323	0.664	1783022342.339
366	100.000	0.035	100.003	3.642	4.077	0.664	1783022342.587
367	100.000	-0.022	99.998	4.873	4.870	0.664	1783022342.838
368	100.000	-0.059	100.002	6.598	5.217	0.664	1783022343.064
369	100.000	-0.016	100.001	7.645	5.459	0.664	1783022343.331
370	100.000	-0.068	100.003	8.026	5.665	0.664	1783022343.582
371	100.000	-0.024	100.002	6.586	5.917	0.664	1783022343.836
372	100.000	-0.042	100.001	5.133	6.265	0.664	1783022344.058
373	100.000	0.031	100.002	3.664	0.632	0.664	1783022344.325
374	100.000	0.018	100.001	4.118	1.483	0.664	1783022344.582
375	100.000	-0.035	99.999	5.519	2.029	0.664	1783022344.838
376	100.000	-0.036	100.000	7.104	2.304	0.664	1783022345.087
377	100.000	0.049	99.994	7.751	2.491	0.664	1783022345.406
378	100.000	0.066	99.998	7.024	2.746	0.664	1783022345.640
379	100.000	-0.021	100.001	5.407	3.123	0.664	1783022345.885
380	100.000	0.031	99.999	4.066	3.705	0.664	1783022346.136
381	100.000	-0.046	100.002	4.272	4.536	0.664	1783022346.402
382	100.000	-0.042	100.001	6.777	5.048	0.664	1783022346.655
383	100.000	0.045	99.999	7.866	5.282	0.664	1783022346.883
384	100.000	0.020	100.003	7.831	5.492	0.664	1783022347.156
385	100.000	-0.007	100.002	7.475	5.794	0.664	1783022347.413
386	100.000	0.015	99.997	5.738	5.936	0.664	1783022347.677
387	100.000	-0.041	99.996	3.680	0.162	0.664	1783022347.939
388	100.000	-0.047	100.000	3.142	1.224	0.664	1783022348.185
389	100.000	0.013	99.999	4.661	1.943	0.664	1783022348.443
390	100.000	-0.009	100.000	6.241	2.262	0.664	1783022348.690
391	100.000	0.010	100.000	6.961	2.382	0.664	1783022348.946
392	100.000	0.016	99.996	6.655	2.673	0.664	1783022349.188
393	100.000	-0.012	100.001	5.674	2.998	0.664	1783022349.437
394	100.000	-0.029	99.999	4.022	3.478	0.664	1783022349.675
395	100.000	-0.021	100.003	3.959	4.285	0.664	1783022349.943
396	100.000	0.016	99.995	5.544	4.924	0.664	1783022350.157
397	100.000	0.039	99.999	7.043	5.281	0.664	1783022350.460
398	100.000	-0.030	100.000	8.222	5.491	0.664	1783022350.749
399	100.000	-0.020	100.002	8.182	5.647	0.664	1783022351.002
400	100.000	0.008	100.004	6.812	5.907	0.664	1783022351.232
401	100.000	0.044	99.996	4.943	6.260	0.664	1783022351.484
402	100.000	-0.012	99.999	3.349	0.748	0.664	1783022351.735
403	100.000	0.018	99.999	3.895	1.666	0.664	1783022352.007
404	100.000	0.008	99.998	5.320	2.113	0.664	1783022352.241
405	100.000	0.021	100.006	6.651	2.322	0.664	1783022352.506
406	100.000	-0.037	99.999	7.301	2.555	0.664	1783022352.751
407	100.000	0.021	99.997	6.272	2.759	0.664	1783022353.009
408	100.000	0.017	100.000	4.720	3.242	0.664	1783022353.267
409	100.000	0.051	99.999	4.143	3.917	0.664	1783022353.487
410	100.000	0.025	99.999	4.709	4.638	0.664	1783022353.747
411	100.000	-0.013	100.001	6.464	5.062	0.664	1783022353.994
