Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
239	300.000	-0.018	300.001	0.049	2.281	1.991	1783019691.019
240	300.000	0.015	299.997	0.031	5.513	1.991	1783019691.263
241	300.000	0.006	299.996	0.088	3.564	1.991	1783019691.503
242	300.000	-0.010	299.998	0.080	1.061	1.991	1783019691.759
243	300.000	0.012	299.998	0.160	3.766	1.991	1783019691.991
244	300.000	-0.029	300.003	0.024	2.816	1.991	1783019692.265
245	300.000	-0.000	300.000	0.061	4.278	1.991	1783019692.493
246	300.000	-0.080	300.001	0.077	3.492	1.991	1783019692.763
247	300.000	0.055	300.005	0.046	3.603	1.991	1783019693.014
248	300.000	0.033	300.001	0.072	3.376	1.991	1783019693.301
249	300.000	-0.057	299.997	0.127	2.840	1.991	1783019693.553
250	300.000	0.003	299.999	0.028	0.385	1.991	1783019693.810
251	300.000	0.042	299.998	0.074	1.937	1.991	1783019694.028
252	300.000	0.065	300.001	0.183	2.391	1.991	1783019694.301
253	300.000	-0.073	300.005	0.113	2.499	1.991	1783019694.551
254	300.000	0.016	299.999	0.247	1.334	1.991	1783019694.800
255	300.000	0.016	300.003	0.050	1.474	1.991	1783019695.049
256	300.000	0.036	300.000	0.105	2.845	1.991	1783019695.272
257	300.000	0.035	299.999	0.084	4.455	1.991	1783019695.548
258	300.000	-0.009	300.001	0.110	3.446	1.991	1783019695.810
259	300.000	0.063	299.998	0.211	1.401	1.991	1783019696.073
260	300.000	0.016	300.001	0.065	3.890	1.991	1783019696.296
261	300.000	-0.004	300.002	0.081	2.892	1.991	1783019696.568
262	300.000	0.062	299.996	0.082	1.634	1.991	1783019696.811
263	300.000	-0.030	300.004	0.131	4.375	1.991	1783019697.078
264	300.000	-0.024	299.996	0.181	3.698	1.991	1783019697.322
265	300.000	-0.009	300.001	0.112	2.621	1.991	1783019697.595
266	300.000	-0.035	299.996	0.039	1.522	1.991	1783019697.834
267	300.000	-0.056	300.003	0.151	4.007	1.991	1783019698.114
268	300.000	-0.009	300.002	0.122	3.169	1.991	1783019698.346
269	300.000	0.001	300.007	0.095	2.851	1.991	1783019698.575
270	300.000	0.011	300.001	0.079	4.077	1.991	1783019698.837
271	300.000	0.060	300.003	0.074	3.897	1.991	1783019699.080
272	300.000	0.035	300.001	0.168	4.201	1.991	1783019699.341
273	300.000	0.028	300.008	0.058	2.246	1.991	1783019699.600
274	300.000	-0.047	300.000	0.244	1.659	1.991	1783019699.845
275	300.000	0.053	300.000	0.099	3.672	1.991	1783019700.086
276	300.000	-0.015	299.997	0.135	2.030	1.991	1783019700.360
277	300.000	-0.020	300.002	0.191	3.059	1.991	1783019700.597
278	300.000	0.008	300.000	0.034	5.468	1.991	1783019700.828
279	300.000	0.070	300.003	0.067	3.187	1.991	1783019701.094
280	300.000	0.038	299.996	0.021	5.213	1.991	1783019701.326
281	300.000	-0.039	299.999	0.066	3.018	1.991	1783019701.601
282	300.000	0.042	299.999	0.064	3.848	1.991	1783019701.838
283	300.000	0.031	299.999	0.152	3.807	1.991	1783019702.096
284	300.000	0.028	299.999	0.080	4.019	1.991	1783019702.342
285	300.000	-0.026	299.998	0.165	3.636	1.991	1783019702.601
286	300.000	-0.055	299.999	0.075	2.937	1.991	1783019702.833
287	300.000	-0.038	300.001	0.050	2.941	1.991	1783019703.084
288	300.000	-0.089	300.002	0.205	4.511	1.991	1783019703.355
289	300.000	0.035	300.000	0.093	2.367	1.991	1783019703.599
290	300.000	-0.023	300.001	0.081	3.197	1.991	1783019703.839
291	300.000	0.038	299.997	0.079	2.967	1.991	1783019704.095
292	300.000	0.021	300.005	0.103	2.393	1.991	1783019704.316
293	300.000	0.031	299.999	0.102	4.672	1.991	1783019704.594
294	300.000	0.000	300.002	0.071	2.228	1.991	1783019704.825
295	300.000	0.035	300.001	0.076	4.161	1.991	1783019705.097
296	300.000	-0.053	300.001	0.071	2.076	1.991	1783019705.348
297	300.000	-0.035	300.001	0.176	2.908	1.991	1783019705.617
298	300.000	-0.013	299.998	0.140	2.260	1.991	1783019705.838
299	300.000	-0.013	300.001	0.078	3.354	1.991	1783019706.106
300	300.000	0.025	299.998	0.112	3.615	1.991	1783019706.353
301	300.000	-0.006	300.001	0.081	2.913	1.991	1783019706.622
302	300.000	-0.014	299.998	0.083	4.620	1.991	1783019706.867
303	300.000	0.023	300.003	0.105	3.974	1.991	1783019707.162
304	300.000	0.012	299.996	0.136	4.438	1.991	1783019707.409
305	300.000	-0.017	300.000	0.199	4.090	1.991	1783019707.647
306	300.000	-0.056	300.002	0.157	1.836	1.991	1783019707.912
307	300.000	0.010	300.000	0.056	2.137	1.991	1783019708.145
308	300.000	0.042	300.000	0.095	2.049	1.991	1783019708.398
309	300.000	-0.010	300.000	0.115	2.242	1.991	1783019708.650
310	300.000	-0.045	299.998	0.183	4.033	1.991	1783019708.917
311	300.000	0.002	299.999	0.121	3.612	1.991	1783019709.156
312	300.000	0.022	300.002	0.095	1.467	1.991	1783019709.399
313	300.000	0.013	300.000	0.046	2.095	1.991	1783019709.641
314	300.000	-0.006	300.000	0.089	2.664	1.991	1783019709.907
315	300.000	0.016	299.998	0.118	2.869	1.991	1783019710.166
316	300.000	0.006	299.998	0.138	2.605	1.991	1783019710.421
317	300.000	0.028	299.999	0.105	1.798	1.991	1783019710.669
318	300.000	-0.013	299.999	0.079	1.359	1.991	1783019710.917
319	300.000	0.023	300.000	0.076	2.285	1.991	1783019711.191
320	300.000	-0.036	299.997	0.064	2.781	1.991	1783019711.427
321	300.000	0.007	299.996	0.028	2.212	1.991	1783019711.682
322	300.000	-0.008	299.998	0.157	3.794	1.991	1783019711.930
323	300.000	0.050	299.998	0.071	2.725	1.991	1783019712.170
324	300.000	0.017	300.002	0.192	3.077	1.991	1783019712.422
325	300.000	-0.058	299.999	0.077	2.766	1.991	1783019712.670
326	300.000	-0.012	300.002	0.064	3.763	1.991	1783019712.926
327	300.000	0.043	300.002	0.406	4.013	1.991	1783019713.149
328	300.000	-0.040	300.000	0.133	3.738	1.991	1783019713.425
329	300.000	0.023	300.002	0.097	1.817	1.991	1783019713.671
330	300.000	-0.044	300.002	0.112	1.415	1.991	1783019713.919
331	300.000	-0.039	300.002	0.110	3.566	1.991	1783019714.176
332	300.000	-0.003	299.996	0.105	3.365	1.991	1783019714.438
333	300.000	0.065	300.000	0.293	1.552	1.991	1783019714.679
334	300.000	0.034	300.002	0.138	5.820	1.991	1783019714.905
335	300.000	-0.032	300.000	0.282	4.360	1.991	1783019715.170
336	300.000	0.067	300.002	0.063	2.046	1.991	1783019715.415
337	300.000	0.031	300.004	0.184	3.528	1.991	1783019715.686
338	300.000	0.005	300.000	0.371	1.553	1.991	1783019715.915
339	300.000	0.026	300.000	0.116	2.771	1.991	1783019716.184
340	300.000	-0.002	300.000	0.470	1.332	1.991	1783019716.420
341	300.000	-0.000	299.998	0.392	2.054	1.991	1783019716.657
342	300.000	0.056	299.998	0.208	1.325	1.991	1783019716.916
343	300.000	0.094	300.000	0.145	3.248	1.991	1783019717.157
344	300.000	0.010	299.997	0.308	1.665	1.991	1783019717.418
345	300.000	-0.010	300.003	0.081	2.233	1.991	1783019717.677
346	300.000	-0.030	299.998	0.120	2.835	1.991	1783019717.929
347	300.000	0.035	300.001	0.156	3.062	1.991	1783019718.175
348	300.000	0.015	300.001	0.162	3.421	1.991	1783019718.403
349	300.000	0.004	300.007	0.146	4.406	1.991	1783019718.679
350	300.000	-0.004	300.000	0.148	4.168	1.991	1783019718.906
351	300.000	0.031	300.001	0.150	2.324	1.991	1783019719.170
352	300.000	-0.038	300.001	0.148	1.672	1.991	1783019719.415
353	300.000	-0.024	300.001	0.222	2.884	1.991	1783019719.690
354	300.000	0.014	299.997	0.189	1.585	1.991	1783019719.924
355	300.000	0.052	299.999	0.161	3.211	1.991	1783019720.151
356	300.000	0.009	300.001	0.152	4.694	1.991	1783019720.401
357	300.000	0.038	300.000	0.241	1.807	1.991	1783019720.649
358	300.000	-0.013	300.001	0.203	2.910	1.991	1783019720.929
359	300.000	-0.028	299.999	0.076	2.973	1.991	1783019721.162
360	300.000	0.024	299.999	0.093	3.452	1.991	1783019721.431
361	300.000	0.001	299.997	0.134	3.161	1.991	1783019721.681
362	300.000	0.004	300.002	0.197	4.238	1.991	1783019721.924
363	300.000	-0.017	299.998	0.168	2.452	1.991	1783019722.173
364	300.000	0.006	300.000	0.231	3.997	1.991	1783019722.394
365	300.000	0.001	300.002	0.089	2.733	1.991	1783019722.670
366	300.000	-0.080	300.000	0.120	1.851	1.991	1783019722.916
367	300.000	0.003	299.999	0.079	3.549	1.991	1783019723.184
368	300.000	0.009	299.999	0.211	4.364	1.991	1783019723.427
369	300.000	0.001	300.003	0.072	2.900	1.991	1783019723.669
370	300.000	-0.003	300.003	0.160	4.129	1.991	1783019723.917
371	300.000	0.014	299.997	0.134	3.398	1.991	1783019724.195
372	300.000	-0.011	300.001	0.258	2.916	1.991	1783019724.481
373	300.000	0.001	299.997	0.144	1.989	1.991	1783019724.727
374	300.000	0.018	299.999	0.129	3.505	1.991	1783019724.974
375	300.000	0.030	300.001	0.206	3.536	1.991	1783019725.240
376	300.000	0.052	300.003	0.077	2.702	1.991	1783019725.494
377	300.000	0.023	299.999	0.112	4.360	1.991	1783019725.714
378	300.000	-0.012	300.003	0.465	3.910	1.991	1783019726.004
379	300.000	0.030	300.002	0.126	2.499	1.991	1783019726.247
380	300.000	0.020	300.004	0.031	1.384	1.991	1783019726.516
381	300.000	-0.027	300.000	0.071	1.480	1.991	1783019726.751
382	300.000	-0.017	299.998	0.083	3.698	1.991	1783019727.008
383	300.000	0.030	300.003	0.168	3.499	1.991	1783019727.257
384	300.000	0.029	300.001	0.262	3.726	1.991	1783019727.505
385	300.000	-0.004	299.997	0.007	2.413	1.991	1783019727.758
386	300.000	0.004	299.999	0.135	3.065	1.991	1783019728.025
387	300.000	-0.007	299.999	0.096	3.110	1.991	1783019728.274
388	300.000	0.049	300.001	0.080	2.771	1.991	1783019728.496
389	300.000	-0.027	300.001	0.145	2.861	1.991	1783019728.766
390	300.000	0.041	300.000	0.179	2.788	1.991	1783019729.003
391	300.000	-0.010	300.005	0.033	4.067	1.991	1783019729.260
392	300.000	-0.008	299.999	0.125	2.675	1.991	1783019729.535
393	300.000	0.040	300.002	0.130	3.600	1.991	1783019729.794
394	300.000	-0.021	300.002	0.158	2.256	1.991	1783019730.035
395	300.000	0.042	300.001	0.062	5.374	1.991	1783019730.299
396	300.000	0.035	300.002	0.280	1.190	1.991	1783019730.548
397	300.000	0.011	300.000	0.025	1.932	1.991	1783019730.785
398	300.000	0.063	299.996	0.144	1.936	1.991	1783019731.061
399	300.000	-0.024	299.998	0.098	3.545	1.991	1783019731.295
400	300.000	-0.014	300.004	0.276	4.084	1.991	1783019731.537
401	300.000	0.006	299.999	0.074	3.628	1.991	1783019731.785
402	300.000	-0.006	300.000	0.168	3.956	1.991	1783019732.059
403	300.000	0.016	300.000	0.144	3.844	1.991	1783019732.286
404	300.000	0.045	300.001	0.058	1.020	1.991	1783019732.546
405	300.000	-0.024	300.004	0.232	3.893	1.991	1783019732.778
406	300.000	-0.026	299.999	0.044	5.234	1.991	1783019733.046
407	300.000	0.005	300.001	0.121	4.098	1.991	1783019733.286
408	300.000	-0.007	300.001	0.080	0.518	1.991	1783019733.548
409	300.000	0.040	299.999	0.080	1.864	1.991	1783019733.792
410	300.000	-0.030	299.999	0.105	3.642	1.991	1783019734.020
