Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
166	100.000	0.031	100.002	7.003	4.428	0.664	1783024027.064
167	100.000	0.002	100.004	5.468	4.827	0.664	1783024027.315
168	100.000	0.022	100.001	4.908	5.593	0.664	1783024027.579
169	100.000	-0.007	99.996	6.597	6.224	0.664	1783024027.824
170	100.000	0.047	99.997	8.861	0.264	0.664	1783024028.040
171	100.000	-0.021	99.999	10.644	0.491	0.664	1783024028.325
172	100.000	0.018	100.000	11.097	0.572	0.664	1783024028.551
173	100.000	0.028	100.000	9.815	0.691	0.664	1783024028.825
174	100.000	0.058	99.996	6.845	0.809	0.664	1783024029.056
175	100.000	-0.070	99.999	3.058	0.977	0.664	1783024029.325
176	100.000	0.014	100.002	1.050	3.463	0.664	1783024029.573
177	100.000	0.011	100.002	4.133	4.031	0.664	1783024029.834
178	100.000	-0.044	100.001	7.092	4.193	0.664	1783024030.075
179	100.000	0.013	99.997	7.259	4.292	0.664	1783024030.301
180	100.000	0.000	100.000	7.677	4.363	0.664	1783024030.576
181	100.000	-0.022	100.002	6.444	4.595	0.664	1783024030.810
182	100.000	-0.002	99.998	4.548	5.102	0.664	1783024031.083
183	100.000	-0.042	99.999	5.218	5.929	0.664	1783024031.334
184	100.000	0.011	100.002	7.286	0.150	0.664	1783024031.574
185	100.000	-0.041	100.000	9.690	0.473	0.664	1783024031.827
186	100.000	0.034	100.000	11.178	0.623	0.664	1783024032.063
187	100.000	-0.008	100.000	11.147	0.696	0.664	1783024032.321
188	100.000	-0.005	100.001	9.746	0.738	0.664	1783024032.558
189	100.000	0.011	100.003	6.606	0.843	0.664	1783024032.818
190	100.000	0.011	99.998	2.451	1.050	0.664	1783024033.068
191	100.000	-0.021	99.997	1.465	3.842	0.664	1783024033.334
192	100.000	-0.041	100.004	5.270	4.087	0.664	1783024033.583
193	100.000	-0.065	100.004	7.072	4.194	0.664	1783024033.804
194	100.000	-0.028	99.999	7.726	4.304	0.664	1783024034.088
195	100.000	0.000	99.996	7.216	4.389	0.664	1783024034.318
196	100.000	0.018	99.999	6.066	4.776	0.664	1783024034.569
197	100.000	0.002	99.999	4.590	5.310	0.664	1783024034.826
198	100.000	0.014	100.002	5.557	6.095	0.664	1783024035.065
199	100.000	-0.026	99.999	8.073	0.224	0.664	1783024035.315
