Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
138	100.000	0.418	99.996	3.283	5.691	0.664	1783969984.361
139	100.000	-0.320	100.004	3.241	5.788	0.664	1783969984.556
140	100.000	0.030	99.998	3.430	5.744	0.664	1783969984.738
141	100.000	0.102	100.003	3.494	5.732	0.664	1783969984.930
142	100.000	-0.086	100.002	3.271	5.770	0.664	1783969985.116
143	100.000	0.071	100.002	3.269	5.773	0.664	1783969985.313
144	100.000	0.407	100.003	3.481	5.795	0.664	1783969985.485
145	100.000	-0.030	99.999	3.158	5.833	0.664	1783969985.679
146	100.000	-0.202	100.000	3.449	5.734	0.664	1783969985.858
147	100.000	-0.174	100.000	3.314	5.770	0.664	1783969986.053
148	100.000	0.169	100.000	3.110	5.791	0.664	1783969986.321
149	100.000	-0.187	100.002	3.289	5.739	0.664	1783969986.540
150	100.000	0.041	99.998	2.962	5.831	0.664	1783969986.711
151	100.000	0.014	100.001	3.300	5.745	0.664	1783969986.913
152	100.000	0.193	100.000	3.195	5.814	0.664	1783969987.101
153	100.000	0.198	100.001	3.081	5.775	0.664	1783969987.282
154	100.000	0.231	99.999	3.297	5.756	0.664	1783969987.507
155	100.000	0.266	99.997	3.318	5.675	0.664	1783969987.692
156	100.000	0.284	100.001	3.243	5.775	0.664	1783969987.930
157	100.000	0.024	99.999	3.252	5.798	0.664	1783969988.116
158	100.000	-0.133	100.000	3.386	5.742	0.664	1783969988.285
159	100.000	-0.028	100.004	3.162	5.795	0.664	1783969988.479
160	100.000	-0.212	100.002	3.212	5.713	0.664	1783969988.654
161	100.000	-0.094	100.002	3.469	5.644	0.664	1783969988.836
162	100.000	-0.061	99.995	3.333	5.767	0.664	1783969989.063
163	100.000	-0.186	100.001	3.345	5.648	0.664	1783969989.236
164	100.000	-0.314	100.004	3.420	5.721	0.664	1783969989.413
165	100.000	0.073	100.003	3.502	5.734	0.664	1783969989.603
166	100.000	0.085	100.000	3.449	5.734	0.664	1783969989.820
167	100.000	0.339	99.999	3.375	5.802	0.664	1783969990.047
168	100.000	-0.008	100.005	3.364	5.792	0.664	1783969990.242
169	100.000	0.168	100.001	3.406	5.755	0.664	1783969990.443
170	100.000	-0.010	100.004	3.313	5.753	0.664	1783969990.669
171	100.000	-0.113	100.000	3.306	5.765	0.664	1783969990.879
172	100.000	-0.216	99.999	3.459	5.688	0.664	1783969991.082
173	100.000	0.006	100.000	3.400	5.711	0.664	1783969991.255
174	100.000	-0.066	100.001	3.306	5.816	0.664	1783969991.453
175	100.000	-0.163	100.002	3.457	5.778	0.664	1783969991.619
176	100.000	0.204	99.997	3.503	5.720	0.664	1783969991.841
177	100.000	-0.252	100.001	3.567	5.738	0.664	1783969992.029
178	100.000	0.247	100.001	3.528	5.719	0.664	1783969992.206
179	100.000	-0.087	100.000	3.489	5.697	0.664	1783969992.418
180	100.000	0.377	100.002	3.534	5.712	0.664	1783969992.595
181	100.000	-0.136	99.998	3.397	5.751	0.664	1783969992.810
182	100.000	0.146	100.000	3.349	5.720	0.664	1783969992.969
183	100.000	0.375	100.001	3.372	5.734	0.664	1783969993.153
184	100.000	0.040	100.003	3.265	5.741	0.664	1783969993.354
185	100.000	0.026	99.999	3.422	5.754	0.664	1783969993.529
186	100.000	-0.172	99.999	3.402	5.735	0.664	1783969993.720
187	100.000	-0.104	99.998	3.360	5.732	0.664	1783969993.896
188	100.000	0.032	99.998	3.311	5.733	0.664	1783969994.101
189	100.000	0.088	100.000	3.362	5.769	0.664	1783969994.295
190	100.000	-0.090	99.997	3.443	5.669	0.664	1783969994.480
191	100.000	-0.259	100.001	3.299	5.749	0.664	1783969994.671
192	100.000	-0.250	99.997	3.259	5.777	0.664	1783969994.848
193	100.000	0.012	99.998	3.162	5.786	0.664	1783969995.044
194	100.000	0.280	99.996	3.378	5.703	0.664	1783969995.224
195	100.000	-0.232	100.002	3.317	5.697	0.664	1783969995.418
196	100.000	0.176	100.001	3.307	5.714	0.664	1783969995.582
197	100.000	0.110	99.996	3.361	5.686	0.664	1783969995.758
198	100.000	-0.363	99.995	3.268	5.734	0.664	1783969995.956
199	100.000	-0.242	100.001	3.152	5.784	0.664	1783969996.179
200	100.000	-0.303	99.998	3.109	5.715	0.664	1783969996.413
201	100.000	0.119	99.997	3.221	5.708	0.664	1783969996.598
202	100.000	-0.054	100.001	3.081	5.751	0.664	1783969996.793
