Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)	Amplitude (via StrMod)	Phase (via StrMod)	Frequency Fit	Timestamp (s)
134	200.000	0.041	200.007	1.287	4.378	1.328	1782941399.059
135	200.000	-0.011	199.998	1.258	5.965	1.328	1782941399.363
136	200.000	0.010	199.998	1.096	3.542	1.328	1782941399.653
137	200.000	-0.024	199.998	1.227	5.030	1.328	1782941399.922
138	200.000	0.017	200.001	0.926	0.343	1.328	1782941400.144
139	200.000	0.019	199.998	1.489	3.741	1.328	1782941400.430
140	200.000	0.028	200.000	1.271	5.191	1.328	1782941400.663
141	200.000	0.050	200.002	0.755	0.545	1.328	1782941400.932
142	200.000	0.009	200.000	1.317	4.068	1.328	1782941401.172
143	200.000	-0.049	200.000	1.272	5.266	1.328	1782941401.452
144	200.000	-0.018	199.998	0.643	1.743	1.328	1782941401.743
145	200.000	0.003	199.997	1.422	4.675	1.328	1782941402.066
146	200.000	0.013	199.999	1.119	6.250	1.328	1782941402.343
147	200.000	-0.008	200.000	1.114	3.496	1.328	1782941402.651
148	200.000	-0.009	200.001	1.306	5.102	1.328	1782941402.891
149	200.000	-0.013	199.999	0.698	0.854	1.328	1782941403.200
150	200.000	-0.009	199.999	1.357	4.342	1.328	1782941403.458
151	200.000	0.019	199.999	1.318	5.478	1.328	1782941403.696
152	200.000	0.024	199.998	0.702	1.683	1.328	1782941403.966
153	200.000	0.038	199.998	1.371	4.613	1.328	1782941404.266
154	200.000	-0.025	199.997	1.191	5.705	1.328	1782941404.501
155	200.000	0.030	200.003	0.678	2.563	1.328	1782941404.793
156	200.000	-0.033	200.006	1.285	4.924	1.328	1782941405.067
157	200.000	-0.035	199.998	1.025	6.240	1.328	1782941405.343
158	200.000	-0.036	200.002	1.206	3.886	1.328	1782941405.657
159	200.000	0.029	200.000	1.132	5.372	1.328	1782941405.970
160	200.000	-0.019	199.999	0.844	2.558	1.328	1782941406.253
161	200.000	0.029	199.999	1.296	4.958	1.328	1782941406.547
162	200.000	-0.052	199.997	0.904	6.155	1.328	1782941406.795
163	200.000	0.019	200.001	1.345	3.611	1.328	1782941407.076
164	200.000	0.056	199.997	1.372	5.066	1.328	1782941407.315
165	200.000	-0.025	199.998	0.910	0.447	1.328	1782941407.586
166	200.000	-0.037	200.000	1.282	3.898	1.328	1782941407.829
167	200.000	0.050	199.999	1.199	5.250	1.328	1782941408.146
168	200.000	-0.068	200.001	0.714	2.052	1.328	1782941408.471
169	200.000	-0.005	200.001	1.510	4.818	1.328	1782941408.770
170	200.000	-0.008	199.999	0.873	6.233	1.328	1782941409.041
171	200.000	-0.003	200.000	1.337	3.593	1.328	1782941409.321
